S,p01,p02,p03,p04,p05,p06,p07,p08,p09
83,0.0006033494899229848,0.5160148444538493,1.0749664324127828,1.3965710806557172,1.6045467849890025,1.7590274004747328,1.8896883534957885,2.0165550895789863,2.1655059734948523
84,0.0008469160743644891,0.623568410419717,1.2698422625967432,1.6353852912182052,1.8698990927434875,2.0432282857862916,2.1892740244000564,2.330585385534878,2.4958640809924493
85,0.0011770030970001334,0.7477083108053949,1.489044925478966,1.90130738537686,2.1637134016982973,2.3567029449889088,2.518698552306242,2.6748981654778348,2.856894891140049
86,0.0016200037853680435,0.8898699177389834,1.733753603908039,2.195217991129983,2.4866500185571905,2.699938474665098,2.8782973551855213,3.0496776737887195,3.248601242733517
87,0.002208948951412746,1.051435198987094,2.004945070360753,2.5177322013569814,2.8390706975522924,3.0731025058072787,3.2680710119414864,3.4547604466417243,3.6706258239260765
88,0.0029847743262086585,1.233704898090382,2.303365656292078,2.8691769357658266,3.2210205544780375,3.476028868076852,3.6876743003122487,3.8896277814948195,4.1222478389557615
89,0.003997731310139557,1.4378708383666614,2.6295074751436776,3.2495743084837154,3.6322168647129334,3.9082106722987393,4.136413021504914,4.353406279011818,4.602387996666124
90,0.005308936099578369,1.6649891216136135,2.9835896218133313,3.6586314963060746,4.072045057867957,4.36880096434944,4.613248635843004,4.84487636598363,5.109621580146051
91,0.006992046974318033,1.915954976533518,3.3655449026004365,4.095737366172081,4.539561947369819,4.856620848392446,5.116810472438615,5.362488405769028,5.642199043975892
92,0.00913505381679603,2.191479971569432,3.7750124612268006,4.559965905459595,5.033506037788182,5.370174731245125,5.645415028010524,5.904385817778745,6.198073422103433
93,0.011842158030301706,2.4920722313137578,4.211336472181859,5.050086265856457,5.552314470724794,5.907672125671225,6.197091667159426,6.468434358097851,6.774933561937146
94,0.015235714693074413,2.8180202101046876,4.673570876867483,5.5645790406178,6.094146043578163,6.467055263859044,6.769613854373801,7.052256631556729,7.370242148341254
95,0.01945820283567358,3.169380456724546,5.160489953714986,6.101658211266069,6.656909509894503,7.046031616697589,7.360534921652117,7.6532707191212515,7.981277308188871
96,0.02467418376401152,3.545969695184503,5.670604349061747,6.659298043487637,7.238296282663369,7.64211034280926,7.967227304317425,8.268731787608452,8.605176599907338
97,0.031072202058817635,3.947361393807913,6.202182028092195,7.2352641174111545,7.835816568357855,8.252641568318175,8.586924083409109,8.895775504469405,9.238982171133614
98,0.03886657949730109,4.372886887005212,6.753273518178559,7.827147573458148,8.446837901776583,8.874857438345707,9.216761763752856,9.531462111844746,9.879685922786763
99,0.04829904845819396,4.821640964325358,7.321740688159827,8.432401637592513,9.068625064667657,9.50591386752464,9.853823154237773,10.172820075737832,10.524273597045664
100,0.05964016926976109,5.292491731867521,7.905288270904086,9.048379449128063,9.698380355294134,10.142931959800094,10.495179366776242,10.816888274467473,11.16976680197723
101,0.07319047498725861,5.784094430660857,8.501497286550475,9.67237228697293,10.333283310393071,10.783038200301576,11.137929999627259,11.460755903236473,11.813262164084291
102,0.08928128792506233,6.2949088158514845,9.107859539492225,10.301647281174553,10.970528959886037,11.423402512589218,11.779240728193583,12.10159927729215,12.451966887816466
103,0.10827515447113521,6.823219613116826,9.721812369312133,10.93348382803505,11.60736390724004,12.061273569763385,12.416377631918605,12.736714981720352,13.083230208499328
104,0.1305658489958797,7.367159510374143,10.340772896055839,11.565207977248802,12.241119549916133,12.694010701785883,13.046737734567769,13.363548866429651,13.704570341355192
105,0.15657790286595363,7.9247341129518025,10.96217104161745,12.194224213857295,12.869241968749277,13.319111983012276,13.667875393963412,13.979720634171853,14.313696739698399
106,0.18676562278698014,8.493848257784542,11.583480731847116,12.81804410879772,13.489318035198037,13.934238198265446,14.277524288797137,14.583043768823243,14.908527504253753
107,0.22161157023567465,9.072333117510212,12.20224875666531,13.434311494897598,14.099097560293925,14.537232533662346,14.873614939769906,15.171540880665189,15.487202089303763
108,0.2616244844693555,9.657973468479852,12.81612082095762,14.040823918737287,14.696511283585066,15.126135887477686,15.454287718696945,15.743454464711702,16.04808938076019
109,0.3073366428081592,10.248534624057726,13.42286451446739,14.635550206598678,15.279684698210614,15.699197922369732,16.017901540710255,16.297253296571057,16.58979144831818
110,0.3593006621442629,10.841788510163042,14.020388950797267,15.216644137705513,15.846947833164647,16.254883971811296,16.56303841519602,16.83163477084193,17.111143317016797
111,0.4180857599025977,11.435538418957945,14.606760949931184,15.78245426161473,16.396841078769597,16.791878043509456,17.08850416974883,17.345523431089305,17.611209082613044
112,0.4842735022277111,12.027642097756084,15.180217744870104,16.331530031088448,16.928117373282703,17.309082297067846,17.59332568926908,17.838066213027304,18.089274903498875
113,0.5584530815380684,12.616032803514086,15.73917624284604,16.862624445224128,17.43974103165513,17.805613210963855,18.076745070239042,18.308624717011668,18.544839265199897
114,0.6412161751220835,13.198738118846974,16.282238985620978,17.37469348093157,17.93088351407235,18.280794989156135,18.538211103713564,18.756765001892717,18.977600959324548
115,0.733151446982716,13.773896319690946,16.80819695986102,17.866892630369335,18.4009166069643,18.734150451305,18.977368534134342,19.18224537869051,19.387445350282917
116,0.8348387661200051,14.339770175375575,17.3160295010355,18.338570896414552,18.849403282139576,19.165389976727454,19.394045466381016,19.585002560074116,19.774429235397406
117,0.9468432191642172,14.894758194827771,17.804901618312385,18.789262550544805,19.27608673879533,19.574398823518635,19.788239493045978,19.9651366699527,20.138764813992793
118,1.0697090036593249,15.43740321006126,18.27415889676942,19.21867714038683,19.680877968664134,19.961223218523116,20.1601026843079,20.3228954884338,20.480803154931948
119,1.203953292788773,15.966398502431643,18.72332046239933,19.626687940199616,20.063842185713554,20.32605561428369,20.509926101297538,20.658658238836836,20.801017417149126
120,1.3500601615507035,16.480591442924464,19.15207019962395,20.013319369382998,20.425184564309973,20.669219487956525,20.838123933764052,20.972919334383278,21.099986275174842
121,1.5084746690208204,16.978984873006198,19.560246578098628,20.37873359785891,20.76523550602616,20.991153917471195,21.145217676021844,21.266272301723177,21.378377688741068
122,1.6795971874317137,17.46073641148982,19.947831464861565,20.723216651852283,21.084435795337697,21.292398324668227,21.43182064138216,21.53939413833683,21.63693330548
123,1.8637780641039823,17.92515581824361,20.314938110743697,21.047164369036864,21.38332190213532,21.57357745833366,21.698622906463072,21.793030354899653,21.876453691760386
124,2.0613127009572185,18.3717006530415,20.661798617105376,21.351068395070172,21.662511580444743,21.835387001267744,21.946376934778296,22.027980779171227,22.0977844547221
125,2.27243712574432,18.799970530647414,20.988751219519486,21.63550244063117,21.92269006151548,22.07857986640249,22.17588411355109,22.245086328886995,22.301803434743302
126,2.4973241223413822,19.209700104472205,21.29622754640792,21.901108973310098,22.16459690309591,22.3039533095104,22.387982186167218,22.445216795574648,22.489409033532578
127,2.73607997796077,19.60075098290659,21.584739926083785,22.148586597126037,22.38901365849699,22.51233695762522,22.583533605491365,22.629259730955194,22.661509642496465
128,2.9887418950158557,19.973102986092783,21.85486925316837,22.378678044177033,22.596752466341737,22.70458190825053,22.763415157989183,22.798110457245,22.819014282227098
129,3.2552761036641615,20.326844680340628,22.107253135850154,22.592159084133808,22.788645517657354,22.881550737530173,22.92850845595495,22.95266313012689,22.962824345817975
130,3.535576698521225,20.66216365150808,22.342574840905623,22.78982823487041,22.965535639407616,23.04410871900586,23.079691693261847,23.09380302314423,23.09382650924618
131,3.8294652141002135,20.97933646716399,22.561552765942846,22.972497462170335,23.12826777401966,23.193115930553173,23.217832333344287,23.22239977630147,23.212886679857544
132,4.136690935885312,21.278718675610264,22.764930769270105,23.14098379958551,23.27768153396192,23.329420499962335,23.34378087223143,23.339301767499872,23.3208449863298
133,4.456931947027787,21.56073488794874,22.953469322573024,23.296101851855152,23.414604637217447,23.45385274260536,23.45836563009129,23.44533132738746,23.41851164633368
134,4.789796871296215,21.825869069047595,23.12793742262897,23.43865731209149,23.539847393116982,23.567220302389554,23.562388366116235,23.54128100314767,23.50666382398003
135,5.13482729885828,22.07465522054974,23.289105433299536,23.569441312965008,23.65419800902657,23.670304112144432,23.65662084500286,23.627910550771954,23.586043185019886
136,5.491500847387697,22.30766839090847,23.43773862030218,23.689225663403587,23.758418718067272,23.76385518232382,23.741802052157364,23.705944690632915,23.65735418692338
137,5.859234803429202,22.5255163362803,23.574591718933387,23.79875881306503,23.853242719340525,23.848592173081325,23.818636341488283,23.776071569514553,23.721263023901425
138,6.237390299967948,22.72883154361693,23.700404009296957,23.898762714225082,23.93937181288663,23.92519952536531,23.887791917687192,23.838941818965505,23.778397125795433
139,6.625276960936509,22.91826401794594,23.81589538291706,23.989930215506657,24.017474653703626,23.994326326004508,23.94990019283227,23.89516813252612,23.829345097681195
140,7.0221579443474615,23.094474580709342,23.921762971035317,24.07292317911924,24.088185629267397,24.056585620613188,24.005555398431962,23.945325287044735,23.8746571824322
141,7.427255327852044,23.258128818604003,24.01867841896887,24.148371131360587,24.15210416728541,24.112554192257104,24.055314755599962,23.989950575398208,23.91484590305026
142,7.839755748006993,23.409891657166778,24.10728582589172,24.216870444249135,24.209794576535156,24.162772769997783,24.099698947921407,24.02954458240458,23.950387156546068
143,8.258816238027045,23.550422577756077,24.188200179509064,24.27898388930316,24.261786160906237,24.20774654900981,24.13919294816935,24.06457212806856,23.981721391308493
144,8.683570175005428,23.680371379874995,24.26200626715058,24.33524072458226,24.308573827624965,24.2479460506928,24.1742470066697,24.095463611928377,24.00925513370566
145,9.113133289506692,23.800374568416768,24.329258037170117,24.386136928811194,24.35061874486166,24.28380806698271,24.205277910027686,24.122616317967523,24.033362433684143
146,9.546609650579185,23.91105230739043,24.390478388625066,24.43213583163128,24.388349406123663,24.315737019620084,24.232670430635036,24.146395986335275,24.05438659707215
