S,p01,p02,p03,p04,p05,p06,p07,p08,p09
96,0.004262645252650154,1.1659543270454191,2.130106145722388,2.642543298504713,1.1659543270454191,3.196816045835,3.391572798751604,3.5782577253030423,3.794481779865353
97,0.0054635112745704305,1.3340967517658147,2.399534941360216,2.9594388349865257,1.3340967517658147,3.561167500208918,3.771695006866193,3.97304486999006,4.205686133139707
98,0.006956127658844374,1.5192903163172418,2.6912928676177414,3.300421580087489,1.5192903163172418,3.950945711460012,4.177590509093017,4.3938777241993305,4.643179380741974
99,0.008799334325059072,1.722328489859656,3.0059056800691426,3.665844055346903,1.722328489859656,4.366310496946185,4.609351009611425,4.840782886320698,5.106913468172938
100,0.011061125997462883,1.9439475307826715,3.3437988451178153,4.05594661125257,1.9439475307826715,4.807302688026771,5.066948113087534,5.313666420123709,5.596720102294732
101,0.013819554559370631,2.1848193980602395,3.7052949243131086,4.470857551104029,2.1848193980602395,5.2738471140391585,5.55023726843821,5.812318692117525,6.112316584830067
102,0.0171636347121202,2.4455455624596314,4.090612410035796,4.910594756589189,2.4455455624596314,5.76575702057519,6.058963099222332,6.336420538774388,6.653312896579178
103,0.021194238847419066,2.7266518038310568,4.499865967309459,5.3750687058113105,2.7266518038310568,6.2827397555868485,6.592765937285144,6.885550565664924,7.21921981967025
104,0.02602496586257347,3.028584055827572,4.933068008384886,5.86408675133314,3.028584055827572,6.824403541478422,7.15118936402117,7.459193371433131,7.809457879816361
105,0.03178296773502042,3.351705334355203,5.390131502718069,6.377358508078784,3.351705334355203,7.39026514219088,7.733688557705675,8.056748486790315,8.423366891536842
106,0.03860971706806261,3.696293761590154,5.870873905372086,6.914502188657697,3.696293761590154,7.979758230968425,8.339639245250345,8.677539821703618,9.060215895850957
107,0.046661698557520864,4.062541674202839,6.375022071881919,7.4750517166515,4.062541674202839,8.592242266482963,8.968347061825616,9.32082542196,9.719213291235405
108,0.05611100743324798,4.45055578306531,6.90221801721575,8.05846444628776,4.45055578306531,9.227011691616896,9.619057131310031,9.985807348463332,10.399516973744678
109,0.06714583841532916,4.860358332650276,7.452025370482027,8.66412931924187,4.860358332650276,9.883305279741721,10.290963693675387,10.67164150813073,11.100244320215957
110,0.07997084959422653,5.291889191895301,8.023936375186574,9.291375295503492,5.291889191895301,10.56031546702166,10.983219621390889,11.377447283224642,11.820481868539863
111,0.09480738689242126,5.745008794725825,8.617379286734268,9.939479904699226,5.745008794725825,11.257197525337885,11.694945684912565,12.102316825589204,12.559294570243418
112,0.11189355636903225,6.219501837815986,9.231726024056497,10.60767777633524,6.219501837815986,11.97307844814986,12.425239446589632,12.845323902783083,13.315734512352144
113,0.13148413356538485,6.715081635525817,9.86629994019446,11.295169021482264,6.715081635525817,12.707065440270306,13.173183682148538,13.605532203836855,14.088849027011777
114,0.15385030131374056,7.231395027198237,10.520383586877623,12.001127353836043,7.231395027198237,13.458253921527906,13.937854248717699,14.382003032734481,14.877688128113888
115,0.1792792099022397,7.7680277299711396,11.193226360053158,12.724707854296033,7.7680277299711396,14.225734973063517,14.718327337600094,15.173802337205052,15.681311233710257
116,0.2080733561480768,8.3245100307377,11.88405192644873,13.465054299666244,8.3245100307377,15.008602173089987,15.513686068252861,15.980007038654223,16.49879315098728
117,0.24054978072329017,8.900322713589855,12.592065345096238,14.221305992362687,8.900322713589855,15.805957785980226,16.3230263968649,16.79971064572611,17.329229316750215
118,0.2770390859377049,9.494903123720675,13.316459811878756,14.992604043707273,9.494903123720675,16.61691828422245,17.145462328277006,17.63202814889602,18.17174030057707
119,0.3178842790520613,10.107651274996506,14.056422969194136,15.778097078192351,10.107651274996506,17.440619196906738,17.980130433596706,18.476100206493964,19.025475589968536
120,0.36343944900239955,10.737935915934901,14.811142736428115,16.576946339758422,10.737935915934901,18.2762192908397,18.82619368765108,19.33109664362663,19.889616686939
121,0.4140682871109868,11.38510047729828,15.579812629826955,17.388330193479746,11.38510047729828,19.12290410106364,19.682844650330996,20.196219294584985,20.763379553617654
122,0.470142464875027,12.048468833637399,16.361636552335394,18.211448026959363,12.048468833637399,19.97988883647653,20.549308023980302,21.070704226581494,21.646016450656454
123,0.5320398842159281,12.727350820608404,17.155833044867187,19.045523565169482,12.727350820608404,20.846420693451545,21.424842625331692,21.95382338815387,22.536817216708044
124,0.600142817590967,13.421047459473199,17.961639000187702,19.889807620384317,13.421047459473199,21.72178061592667,22.308742815183095,22.844885729418905,23.435110040109098
125,0.6748359570792568,14.128855849657281,18.778312849053712,20.74358030531846,14.128855849657281,22.605284544472486,23.200339432206473,23.74323784375551,24.340261775356776
126,0.7565043929260318,14.850073699386073,19.605137235464017,21.606152742629043,14.850073699386073,23.49628419952492,24.09900027913511,24.648264181569758,25.25167785718368
127,0.8455315430410916,15.584003473077862,20.44142120382231,22.476868307676163,15.584003473077862,24.394167445374322,25.004130210227494,25.559386886754528,26.168801864210867
128,0.9422970555896454,16.329956142232152,21.286501925564032,23.355103443977452,16.329956142232152,25.298358281858075,25.915170868552643,26.47606530545678,27.09111478247023
129,1.0471747070808912,17.08725453390021,22.13974599641538,24.240268092241582,17.08725453390021,26.208316510124234,26.83160012043317,27.397795214999256,28.018134016711663
130,1.1605303182586322,17.855236277412732,23.000550338012907,25.131805774371255,17.855236277412732,27.123537117482773,27.752931232481792,28.324107818404492,28.949412194504752
131,1.2827197096420546,18.63325635581818,23.868342739230243,26.02919337351949,18.63325635581818,28.043549424403377,28.67871183421972,29.254568547118566,29.88453580486824
132,1.4140867177714587,19.420689273453675,24.742582073316488,26.931940650277703,19.420689273453675,28.967916034276843,29.608522706422953,30.188775711334184,30.823123709620326
133,1.5549612921139175,20.21693085521885,25.622758226992183,27.839589533519966,20.21693085521885,29.896231623748882,30.541976432205477,31.126359033912355,31.76482556199245
134,1.7056576912044792,21.02139969650215,26.50839177704108,28.751713222424645,21.02139969650215,30.828121608421327,31.47871594455943,32.066978100398536,32.70932016333437
135,1.866472794978596,21.833538285331567,27.399033448821218,29.66791513386321,21.833538285331567,31.763240715518933,32.41841300068624,33.01032075408781,33.6563137850951
136,2.0376845484287,22.652813820257396,28.294263389584508,30.58782772677457,22.652813820257396,32.70127149191067,33.36076661008858,33.956101461635875,34.605538479713914
137,2.2195505497336505,23.478718748780654,29.193690287617866,31.51111123243241,23.478718748780654,33.64192277265435,34.30550144008747,34.9040596713436,35.55675040067742
138,2.412306793904641,24.31077105186026,30.096950366124435,32.43745231672681,24.31077105186026,34.58492813211702,35.25236621924988,35.85395818305527,36.509728148824145
139,2.616166580808518,25.148514300267276,31.003706278490125,33.36656269779023,25.148514300267276,35.530044336704776,36.201132156207066,36.805581545609506,37.46427115901615
140,2.8313195942094644,25.991517508336976,31.913645929217665,34.298177739555264,25.991517508336976,36.4770498154154,37.151591388508855,37.75873449500175,38.42019813861701
