S,p01,p02,p03,p04,p05,p06,p07,p08,p09
224,0.00025468231967806787,3.993434916083061e-05,2.70246403033525e-05,1.3174030755180866e-05,2.3163693185779266e-08,-1.255173742720217e-05,-2.4626274353067856e-05,-3.449187602200254e-05,-3.457884645285958e-05
225,0.00023751006494876492,3.936875714316557e-05,2.659419351402903e-05,1.2933298876305344e-05,1.7053025658242404e-09,-1.233502189279534e-05,-2.423689693387132e-05,-3.4017801908703404e-05,-3.416516847210005e-05
226,0.00022161373181006638,3.883215526911954e-05,2.6184920898231212e-05,1.2723830877803266e-05,1.4068746168049984e-08,-1.210850086863502e-05,-2.3834729745431105e-05,-3.3521843079142855e-05,-3.373401114004082e-05
227,0.0002068954785272581,3.8296406046356424e-05,2.578232738414954e-05,1.2508536428867956e-05,1.1510792319313623e-08,-1.189675913337851e-05,-2.3447199737347546e-05,-3.304521101199498e-05,-3.3319338399451226e-05
228,0.0001932757953682085,3.776932544496958e-05,2.5390107794009964e-05,1.2286704986763652e-05,4.405364961712621e-09,-1.1685301615216304e-05,-2.3084112399374135e-05,-3.258776359871263e-05,-3.291873440502968e-05
229,0.00018068220697387005,3.7254608287184965e-05,2.4989788016682724e-05,1.2082921330147656e-05,1.1795009413617663e-08,-1.1492886642372468e-05,-2.269274546051747e-05,-3.211653165635653e-05,-3.250590907555306e-05
230,0.00016903797472878068,3.674855975077662e-05,2.459074721627985e-05,1.1870895377796842e-05,5.400124791776761e-09,-1.130018745243433e-05,-2.2325252757582348e-05,-3.166860551573336e-05,-3.212420551790274e-05
231,0.00015827268384782656,3.6240948020349606e-05,2.420364353383775e-05,1.1676206668198574e-05,9.237055564881302e-09,-1.110464609155315e-05,-2.1977371034154203e-05,-3.12138581648469e-05,-3.172615947732993e-05
232,0.00014832004069376126,3.576062113097578e-05,2.383941932748712e-05,1.1467733429526561e-05,6.394884621840902e-09,-1.0904415148615954e-05,-2.1622952317557065e-05,-3.077730070799589e-05,-3.134758230771695e-05
233,0.00013912838880969502,3.5276599419376e-05,2.345814209547825e-05,1.1282281775493175e-05,1.1226575225009583e-08,-1.0726495247581624e-05,-2.1261428173602326e-05,-3.0339322165673366e-05,-3.0967441944085294e-05
234,0.00013064592963019095,3.481304133856611e-05,2.3113670977181755e-05,1.109626168727118e-05,1.0942358130705543e-08,-1.0524701110625756e-05,-2.0929462607455207e-05,-2.991185965584009e-05,-3.059426489926409e-05
235,0.00012281198280561512,3.434593054407742e-05,2.275314159305708e-05,1.0887504231504863e-05,-2.7000623958883807e-09,-1.0346923318138579e-05,-2.0586128357535927e-05,-2.950741873064544e-05,-3.024524630745873e-05
236,0.00011557396817352128,3.3897435969265644e-05,2.2415207467929577e-05,1.0707594810810406e-05,5.684341886080801e-10,-1.0157918950426392e-05,-2.0266099909349578e-05,-2.9094167075527366e-05,-2.988087999256095e-05
