S,p01,p02,p03,p04,p05,p06,p07,p08,p09
94,0.04078789735938321,-0.45438089036647367,-3.1472640721640355,-4.9012871589790175,-6.076861903804631,-6.963069918907316,-7.717310147859213,-8.45050772306426,-9.308990777504889
95,0.053745877383408164,-0.2786365205969421,-3.1189513819946835,-4.965309721979971,-6.1994675771346985,-7.12783499555345,-7.916453937512191,-8.681631877048224,-9.575659322207896
96,0.07022771388450874,-0.05605618564505921,-3.043608733498715,-4.982267575693244,-6.274747602584951,-7.244922578638668,-8.067509378869463,-8.864175433274557,-9.793070052835272
97,0.09102251396310292,0.21744618786465608,-2.9177843932192804,-4.948972210368741,-6.299660675555563,-7.311393308164327,-8.167621539499814,-8.995367602293202,-9.958558023837982
98,0.1170540655201288,0.5456332920826257,-2.7385723457467037,-4.862859719486656,-6.271831797822891,-7.325001746985982,-8.214650929113665,-9.073172463728207,-10.070214122505705
99,0.14939488375689935,0.9318686126251419,-2.503667254913311,-4.722032069755722,-6.18958471812463,-7.284222305360233,-8.20719391651159,-9.096303997448052,-10.126893691164573
100,0.1892800806947579,1.379048212387568,-2.211404945403972,-4.525281949243931,-6.051957145077713,-7.1882575159782025,-8.144585243748903,-9.064223053420495,-10.128207012513801
101,0.23812073574766043,1.8895418510362916,-1.8607878385691334,-4.272101304169373,-5.8586992535842874,-7.037029470627676,-8.026883684500818,-8.977117528525858,-10.074493176980903
102,0.2975164180615236,2.465144834050359,-1.451495279541959,-3.9626741839788426,-5.61025649967366,-6.831155704861658,-7.854842348981839,-8.83586745164111,-9.96677925323648
103,0.3692664915245428,3.107041619197881,-0.9838791621466836,-3.5978549594288367,-5.30773817242105,-6.571911202079983,-7.629865495697885,-8.64199700708963,-9.806726975018698
104,0.4553798223466783,3.8157818253824693,-0.45894567776785244,-3.1791333476524297,-4.95287343695856,-6.2611784775603585,-7.353953966779825,-8.397615750046361,-9.5965693399223
105,0.5580825079478078,4.591268904810808,0.12167562751641547,-2.7085879649801026,-4.547956856064328,-5.901387895113874,-7.029641520140917,-8.105351388438553,-9.339039594645815
106,0.6798232553230046,5.432761368872607,0.7557740146942216,-2.188830329769198,-4.095785520469253,-5.495450467876317,-6.6599243935404395,-7.768276532291463,-9.03729506577049
107,0.8232760574721869,6.338886113778042,1.4406092446939134,-1.6229413554978755,-3.5995899744300175,-5.046685407071916,-6.248186411820722,-7.389831753166831,-8.694838198019994
108,0.9913398479096589,7.307663084351379,2.1729709739032987,-1.0144024133327711,-3.062961101329442,-4.5587446183600555,-5.798121850437532,-6.973747166756361,-8.315436996877512
109,1.1871348553527117,8.33654025147439,2.949243954886649,-0.3670230109932504,-2.489775043959863,-4.035536216400715,-5.3136581085825085,-6.523964564115037,-7.903046854722451
110,1.4139954326881643,9.422437665989358,3.7654771423562217,0.3151329596334129,-1.884118087281994,-3.481148946900081,-4.798880037725528,-6.044561886080668,-7.461735484083132
111,1.6754591951306095,10.561799192490717,4.617454861266523,1.0278205993568434,-1.250213240139253,-2.8997791853198507,-4.257957529767342,-5.539681575429256,-6.995612402436269
112,1.9752523707005039,11.750650420846664,5.500768301546088,1.7666853818419703,-0.592350028943045,-2.2956619349575824,-3.6950777060398288,-5.013464064728268,-6.50876412392396
113,2.3172713400596656,12.984661200245329,6.410885752665152,2.527331130179178,0.08518122738045975,-1.673006986635528,-3.114382776753377,-4.46998737755866,-6.005195925054707
114,2.7055604204395025,14.25921123658851,7.3432201715132095,3.3053834149127326,0.7781496448048486,-1.035941138423535,-2.5199143699802917,-3.913213546107741,-5.488780774748836
115,3.144286027819236,15.569457234705375,8.293192878774747,4.0965474382161915,1.482437740172049,-0.3884571160665651,-1.9155648695937444,-3.346942288155219,-4.963215761085493
116,3.6377074305160932,16.910400146134208,9.256292393253318,4.896659707346185,2.1940886154522055,0.26563040906344426,-1.3050360594333732,-2.7747721477989984,-4.431986113947772
117,4.190144383804354,18.276951194847335,10.228127631883321,5.701733030006206,2.9093460681091976,0.9227215316107262,-0.6918051519182455,-2.2000690912818754,-3.8983367186425255
