S,p01,p02,p03,p04,p05,p06,p07,p08,p09
57,1.2784337816265477e-08,1.7692701727189024e-06,5.957700182873086e-06,1.0613747779973073e-05,1.5270843410400698e-05,2.0158079734097826e-05,2.5932503389436897e-05,3.415243523214797e-05,5.031794832832384e-05
58,2.5684124029628816e-08,3.2294228531455738e-06,1.0593513075278161e-05,1.862647717738289e-05,2.6569080090733337e-05,3.483384455220607e-05,4.4529879979831394e-05,5.823746759561989e-05,8.496323869158583e-05
59,5.0358892480818524e-08,5.76343520998718e-06,1.8426850713583785e-05,3.198561933214823e-05,4.5240302906679e-05,5.891784940973802e-05,7.485237056824438e-05,9.722779200536351e-05,0.0001404861674894403
60,9.646446742447986e-08,1.0066868907161955e-05,3.138601694271265e-05,5.379747250677564e-05,7.546209539841525e-05,9.763438806549797e-05,0.00012328840424414206,0.00015907410471733042,0.00022768898666026015
61,1.8070399883781357e-07,1.7225442624849908e-05,5.239569254394209e-05,8.870524561774847e-05,0.00012341894962281233,0.00015865832700832994,0.00019915617928887745,0.0002552820721733283,0.00036203020711410576
62,3.3134696025305776e-07,2.8899697254077598e-05,8.580396750611657e-05,0.0001435133404145728,0.0001980878293944904,0.00025304567832642983,0.00031578442520123696,0.0004021813060828152,0.0005652085822995933
63,5.952461622541315e-07,4.758018388790545e-05,0.00013795232704082985,0.0002280056022013448,0.0003122551815043406,0.00039642635978885123,0.0004918846306167596,0.0006225195711409445,0.0008671228897995436
64,1.048507654021407e-06,7.693294407726728e-05,0.00021792087410284872,0.00035599566611306066,0.0004838061847169415,0.000610500939586558,0.0007532564669117789,0.0009474227252086062,0.0013082438502743708
65,1.8123907260718574e-06,0.00012225801079233134,0.0003384832200804132,0.0005466480080203053,0.0007373257519496537,0.0009248800968610207,0.0011348630895491162,0.0014187532990669362,0.0019424226739558578
66,3.076544788132654e-06,0.0001910862380081643,0.000517306156218667,0.0008261065283261546,0.0011060466973502243,0.0013792991949803529,0.0016833043031503094,0.0020918890031493232,0.002840144429200949
67,5.132336146190822e-06,0.0002939416712375699,0.0007784279869282421,0.001229463006368873,0.0016341731531055784,0.0020262304507184855,0.0024597030288496884,0.0030389267595230585,0.0040922139446570365
68,8.419785404612317e-06,0.00044529757815020424,0.0011540458674673322,0.0018030902372968853,0.002379596555108635,0.0029339016021396012,0.003543004182894181,0.004352298377808038,0.0058138379294431376
69,1.3592522241139795e-05,0.0006647538453043727,0.0016866363419836962,0.0026073539459591987,0.003417007322532304,0.004189712916548545,0.005033665341350806,0.006148761346078445,0.008149040445893662
70,2.1606156150573635e-05,0.0009784614140100844,0.0024314243580226694,0.003719703720412543,0.004841388006154738,0.00590402431562,0.007057696122671129,0.008573703350355689,0.011275321154347491
71,3.3836535199149124e-05,0.0014208155315484318,0.003459204348804524,0.005238126517142473,0.006771853720508038,0.008214262100805694,0.009770979064347854,0.011805673321519789,0.015408438483574143
72,5.223548325539036e-05,0.002036433671368697,0.00485950272815272,0.00728492730231373,0.009355783917435113,0.011289271275499306,0.013363780150619703,0.016061026511433672,0.020807174827853204
73,7.953271806305343e-05,0.0028824259753172736,0.006744054748498261,0.010010780887335575,0.012773167045093044,0.015333816030298647,0.018065333492530946,0.021598547922090282,0.02777791981702534
74,0.0001194936948390292,0.0040309560702453135,0.009250550742414116,0.013598977968178546,0.017241057583287988,0.020593108966742872,0.024148363480027617,0.028723898965288992,0.03667889231575121
75,0.00017724401622528553,0.0055720783284811835,0.012546588095464455,0.018269767911991138,0.023018024665806252,0.027357230507906245,0.03193339050566104,0.03779371801923455,0.04792381350126092
76,0.0002596717146028777,0.0076168244394984414,0.016833746811954847,0.0242846821519041,0.030408454316323285,0.03596528504567478,0.04179265445242005,0.049219197849775624,0.06198484319439446
77,0.00037591905651657116,0.010300498033710291,0.02235168924988494,0.0319507063513138,0.039766554474685654,0.04680913090776953,0.054153484658134764,0.06346896262583705,0.07939460017051535
78,0.0005379754504125473,0.0137861216577759,0.029382169552036576,0.04162415789697355,0.05149990453902938,0.06033651814411901,0.06950094680186622,0.08107107502205635,0.1007471045365953
79,0.0007613824728464949,0.018267966336853254,0.03825282647463004,0.053714118724407525,0.06607238990434784,0.077053472054991,0.08837960649875513,0.10261401975014375,0.12669750598166132
