S,p03,p04,p05,p06,p07,p08,p09
152,36.32084886224074,39.85091650931865,41.71749767762382,42.88067073547608,43.71233374846516,44.41576225591755,45.19566071553947
153,37.205491847359745,40.76161444657572,42.63978553361096,43.80867800758823,44.64329382057318,45.3486018957739,46.13107204300044
154,38.09161668650362,41.6733267121509,43.562877862351975,44.737357848161025,45.574822396846045,46.281912994726525,47.06685499227555
155,38.979079582333796,42.58594780188532,44.48668694932829,45.66663325715166,46.50685022860914,47.21563279504055,48.002953141411595
156,39.86774914413733,43.49938213478257,45.411133693438046,46.596435027564375,47.43931526872044,48.149705253793954,48.9393162942683
157,40.75750550689359,44.41354324326307,46.3361468577108,47.526701040324895,48.37216200054063,49.08408040109192,49.87589987000507
158,41.648239487637625,45.32835301210127,47.26166237119731,48.45737561082799,49.30534081849053,50.018713749534,50.81266434319306
159,42.539851781200056,46.24374096562646,48.187622680591936,49.38840888514486,50.23880745782211,50.95356575231496,51.7495747316952
160,43.43225219669554,47.1596436023386,49.11397614982023,50.31975628368225,51.172522471112664,51.88860130724336,52.68660012941354
161,44.32535893551294,48.07600377571512,50.040676505621704,51.25137798991455,52.10645074886255,52.82378930390529,53.62371328098598
162,45.219097911031035,48.99277011968643,50.96768232694655,52.18323848171284,53.040561081547814,53.7591022111874,54.56089019555307
163,46.11340210981949,49.909896517051266,51.89495657591171,53.11530610276414,53.9748257604698,54.6945157024097,55.498109796766485
164,47.00821099371517,50.827341608906494,52.82246616795919,54.047552671529836,54.90922021475934,55.630008315368876,56.43535360630263
165,47.90346994183702,51.745068343062904,53.750181578847354,54.97995312524752,55.84372268196032,56.56556114467396,57.37260545825054
166,48.799129731354455,52.66304355934217,54.67807648610405,55.91248519649937,56.778313909694475,57.50115756386172,58.30985124185638
167,49.695146055612,53.58123760960395,55.60612744260954,56.84512911995981,57.712976885985846,58.436782974876884,59.247078670239404
168,50.59147907807193,54.499624010348896,56.53431358001102,57.7778673670129,58.64769659595728,59.37242458264182,60.18427707283059
169,51.4880930204089,55.41817912576833,57.4626163397794,58.710684406031845,59.582459802702196,60.308071192555786,61.12143720941916
170,52.38495578302653,56.33688187913825,58.39101922975926,59.64356648621506,60.51725485027157,61.2437130288944,62.058551103835626
171,53.28203859621292,57.25571349052881,59.31950760419944,60.57650144300151,61.45207148683708,62.17934157222478,62.99561189543676
172,54.17931570014052,58.174657238861265,60.24806846532577,61.50947852318348,62.3869007062089,63.114949414068185,63.932613706691974
173,55.07676405192081,59.09369824642955,61.17669028464403,62.44248822798138,63.321734606034724,64.05053012718207,64.86955152530616
174,55.97436305793296,60.01282328409709,62.10536284225702,63.37552217243121,64.25656626108753,64.98607814994385,65.80642109942815
175,56.87209432972417,60.93202059546409,63.034077082601165,64.30857295958772,65.19138961022543,65.92158868346115,66.74321884463556
176,57.769941461776135,61.8512797384102,63.962824985107495,65.24163406812136,66.12619935565877,66.85705760012345,67.67994176147442
177,58.66788982954582,62.770591442505015,64.89159944840853,66.17469975202897,67.06099087332144,67.79248136243721,68.61658736246201
178,59.56592640622487,63.68994748088395,65.82039418680442,67.1077649512625,67.99576013321875,68.72785695107301,69.55315360754777
179,60.464039596748115,64.60934055528048,66.74920363781848,68.04082521218308,68.93050362871979,69.66318180116723,70.48963884711843
180,61.36221908765832,65.52876419300236,67.67802287974214,68.97387661685457,69.86521831387827,70.5984537459949,71.42604177174171
181,62.260455711514766,66.44821265473061,68.60684755819642,69.90691572024598,70.79990154791932,71.53367096721813,72.36236136789475
182,63.15874132460847,67.3676808521011,69.53567382077456,70.83993949454354,71.73455104613936,72.46883195099295,73.29859687900819
183,64.05706869682992,68.2871642741256,70.46449825896333,71.77294527979991,72.66916483651478,73.40393544929638,74.2347477712428
184,64.95543141261636,69.20665892157713,71.3933178565693,72.70593074024909,73.60374122139386,74.33898044586923,75.17081370343949
185,65.85382378197501,70.12616124853758,72.32212994397634,73.63889382568351,74.53827874372521,75.27396612628168,76.10679450077842
186,66.75224076065803,71.0456681103874,73.2509321576108,74.57183273731829,75.47277615729018,76.2088918516266,77.04269013170533
