S,p03,p04,p05,p06,p07,p08,p09
177,0.8980055810070553,0.9193328764922626,0.9287987268180586,0.9330769046300702,0.9347942864224024,0.9354096164315706,0.936616828539627
178,0.8980681087678022,0.9193776406846155,0.9287951741043798,0.9330648254035623,0.9347452589736349,0.9353534835554456,0.9365315634113358
179,0.898151597539254,0.9194195627060253,0.9288228852710745,0.9330520356343186,0.9347353113753343,0.935293087422906,0.9364413244838943
180,0.8982119936717936,0.9194394579026266,0.928821464185603,0.9330470618351683,0.934700494781282,0.9352447705168743,0.9363560593556031
181,0.8982674160051829,0.9194657479838497,0.9288342539548466,0.9330257455530955,0.9346713625291159,0.9351822427561274,0.9362771891119337
182,0.8983128907402715,0.9194756955821504,0.9288314117839036,0.9330079819847015,0.9346344143068563,0.9351296625936811,0.9361919239836425
183,0.8983406019069662,0.9194991434924304,0.9288164903864526,0.9329859551598929,0.9345825446871459,0.9350607399483124,0.9361059483126155
184,0.8983761290437542,0.9195048278343165,0.9288150693009811,0.9329745864761207,0.9345477280930936,0.9350102914140734,0.9360221042697958
185,0.8984116561805422,0.9194991434924304,0.9288172009291884,0.932953270194048,0.9345285434392281,0.934964106136249,0.9359496289107483
186,0.8984336830053508,0.9195048278343165,0.9288086744163593,0.932938348796597,0.9344930163024401,0.9349072627173882,0.9358636532397213
187,0.8984471833173302,0.9195204597745033,0.9287838054206077,0.9328978478606587,0.9344461204818799,0.9348269713882473,0.9357592034575646
188,0.8984549992874236,0.9194963013214874,0.9287596469675918,0.9328680050657567,0.9343899876057549,0.9347722595975938,0.9356753594147449
189,0.898468499599403,0.9195069594625238,0.9287546731684415,0.9328459782409482,0.9343352758151013,0.9347111529223184,0.9355971997138113
190,0.8984841315395897,0.9194977224069589,0.9287361990573118,0.932816845988782,0.9343047224774637,0.9346550200461934,0.9355154872991989
191,0.8984905264242116,0.9194927486078086,0.9287298041726899,0.9327877137366158,0.9342642215415253,0.9345917817427107,0.9354359065127937
192,0.8985033161934552,0.9194891958941298,0.9287113300615601,0.9327628447408642,0.9342400630885095,0.9345320961529069,0.9353570362691244
193,0.8985125532490201,0.919470721783,0.9286878821512801,0.9327216332621902,0.9341874829260632,0.9344717000203673,0.9352760343972477
194,0.8984805788259109,0.9194536687573418,0.9286523550144921,0.9326839744971949,0.9341249551653164,0.9344020668322628,0.9351801111279201
195,0.8985097110780771,0.9194515371291345,0.9286523550144921,0.9326605265869148,0.9341071915969223,0.9343580131826457,0.9351168728244375
