S,p03,p04,p05,p06,p07,p08,p09
200,-0.012201009980117306,-0.02461015654375842,-0.038201249665803516,-0.05256974404233006,-0.06846360875556456,-0.08862626913241911,-0.11646755396554909
201,-0.013426757732304395,-0.025638010825446145,-0.039150875608129354,-0.05339019608641138,-0.06908020601770204,-0.0889725644981354,-0.11657984721580306
202,-0.014551851705846275,-0.026607295566805078,-0.040056158567836064,-0.05417441634847364,-0.0696671909139468,-0.08929524234702058,-0.11667293385642097
203,-0.015587516628556841,-0.027524486725383213,-0.040921840636087836,-0.054926239840824564,-0.07022778532927987,-0.08959707223255009,-0.11674918823700864
204,-0.016543779963740235,-0.028395324846997028,-0.04175211813617352,-0.05564905102062312,-0.07076484536128191,-0.08988048826097383,-0.1168106910398592
205,-0.01742956847294863,-0.029224896564983283,-0.042550704790755844,-0.05634583878588728,-0.0712808689229405,-0.0901476266079726,-0.11685926800453217
206,-0.018252848050792636,-0.0300177102019461,-0.04332087883085478,-0.0570192403870351,-0.07177806793379204,-0.09040036061946921,-0.11689651181256977
207,-0.019020696768734524,-0.030777760926525843,-0.0440655409761348,-0.05767158434366593,-0.07225837315161243,-0.0906403366940367,-0.11692381896466486
208,-0.019739421475151175,-0.03150858141509616,-0.0447872533015925,-0.0583049198610297,-0.07272350401876793,-0.0908689920464667,-0.11694240868109773
209,-0.02041461968360636,-0.03221329500036063,-0.04548827725159299,-0.058921061238947914,-0.07317495672509722,-0.09108759122966603,-0.11695335075501134
210,-0.021051270095995278,-0.03289466533829,-0.046170615206619914,-0.05952160464062217,-0.07361405558015122,-0.09129723679279778,-0.11695757279994723
211,-0.02165378447216426,-0.0335551403907175,-0.04683602874422377,-0.06010796070654578,-0.07404195940807767,-0.09149890146886719,-0.11695589400062545
212,-0.022226080460541198,-0.03419687324424103,-0.04748608198212878,-0.06068137615500291,-0.0744596902535477,-0.09169343670123453,-0.11694902703140997
213,-0.022771635670437718,-0.034821775400928345,-0.04812214882576882,-0.06124294472442671,-0.07486815697177462,-0.09188157811479414,-0.11693758672493004
214,-0.023293521849154786,-0.03543153290763712,-0.04874545524558016,-0.06179364028469081,-0.07526814464142717,-0.09206398274841376,-0.11692211785430118
215,-0.023794467338689174,-0.0360276332145304,-0.04935706868991474,-0.062334318613466166,-0.07566035733930221,-0.09224121683359954,-0.11690309797529608
216,-0.024276878392015533,-0.036611391109886426,-0.04995794675721754,-0.06286574020464286,-0.07604541345074267,-0.09241378265301137,-0.11688093586315063
217,-0.024742887632100974,-0.03718397195484613,-0.050548933145933006,-0.06338857410526089,-0.0764238501460568,-0.09258211647988901,-0.11685599197619467
218,-0.025194378423520902,-0.037746394312421216,-0.05113076738894051,-0.06390341930284649,-0.07679614839162241,-0.09274660698110893,-0.11682858520600803
219,-0.025633015923176572,-0.03829956618517372,-0.05170411874644287,-0.06441079960950447,-0.07716273060509593,-0.0929075857669659,-0.11679898875627259
220,-0.026060276141492977,-0.03884429027323222,-0.052269565387064176,-0.0649111829886806,-0.07752398396121407,-0.09306534643371833,-0.1167674402324792
221,-0.026477445018713297,-0.039381270653393585,-0.05282763481773145,-0.06540499015272871,-0.07788022813315365,-0.09322015792179172,-0.11673415649227081
222,-0.02688567853681434,-0.03991113622703324,-0.0533787846990208,-0.06589258781275475,-0.0782317623304607,-0.09337223616512347,-0.1166993131818117
223,-0.02728597664258814,-0.04043443581736028,-0.05392343076948691,-0.06637431312128683,-0.07857884916973035,-0.09352179546340267,-0.1166630812576841
224,-0.027679233056687735,-0.040951668012212394,-0.054461937466498966,-0.06685045050858207,-0.07892172298795685,-0.0936690044994748,-0.1166255943729766
225,-0.02806622966033956,-0.04146325665033146,-0.05499462673697053,-0.06732128461806042,-0.07926059048202205,-0.09381401142150025,-0.11658696642768973
226,-0.028447657598462683,-0.041969585993228975,-0.05552180105894422,-0.06778702974941098,-0.07959564193527058,-0.09395697148306681,-0.11654732482213603
227,-0.028824120974491052,-0.04247100790166769,-0.056043721770038246,-0.06824791341841774,-0.079927039564609,-0.09409799908155492,-0.11650675730834337
228,-0.029196155537647428,-0.04296781177970388,-0.0565606177360678,-0.06870413507442663,-0.08025493620777979,-0.09423719120604801,-0.11646533536691095
229,-0.029564240975332723,-0.04346027935753227,-0.057072709722660875,-0.06915585437639038,-0.0805794685732053,-0.09437466388817484,-0.11642315101312306
230,-0.029928777465215717,-0.04394864170365054,-0.05758018460255698,-0.06960324270721685,-0.08090075816369335,-0.09451048640585213,-0.11638025583238232
231,-0.030290135129007467,-0.0444331122650965,-0.05808321439815245,-0.07004644260177884,-0.08121891468704234,-0.09464473826881203,-0.11633670560229348
232,-0.03064862781343436,-0.04491389162808446,-0.058581961042136754,-0.0704855821709316,-0.081534036766584,-0.09477749436825889,-0.11629256036371771
233,-0.031004547622615064,-0.04539114122792398,-0.0590765603192267,-0.07092078554649106,-0.08184622778628636,-0.09490880813700642,-0.1162478575622572
234,-0.031358129461978024,-0.04586501901826523,-0.05956715590116346,-0.07135215561504538,-0.08215556071888841,-0.09503874643712606,-0.11620264658063206
235,-0.03170959942622176,-0.04633566149436774,-0.06005384527441038,-0.07177980691608354,-0.08246211429252526,-0.09516734372994051,-0.11615695342470644
236,-0.03205913778003833,-0.04680318973271369,-0.06053676408157571,-0.07220382791217617,-0.08276597270651109,-0.09529465671676007,-0.11611081070839191
237,-0.03240692485917407,-0.047267723104482684,-0.06101600092733861,-0.07262431154231308,-0.08306718797257417,-0.09542072142210145,-0.11606425083243721
238,-0.032753095595694504,-0.04772936371466585,-0.06149164562430087,-0.07304133404772983,-0.08336582261847525,-0.0955455747941869,-0.11601729674737271
239,-0.03309778414006814,-0.048188195691523106,-0.06196378940614977,-0.07345497543553847,-0.08366194748532507,-0.0956692521469904,-0.11596996777996083
240,-0.033441104534404076,-0.0486443073555165,-0.06243251363002855,-0.07386531294173437,-0.0839556035714395,-0.09579178112062436,-0.11592228794654602
241,-0.03378315192037462,-0.049097770684625175,-0.06289789773461507,-0.07427239971491417,-0.08424684651231473,-0.09591320683455251,-0.11587428488724072
242,-0.03412401852642688,-0.049548666609666725,-0.06336000090811922,-0.07467631490953863,-0.08453572270639143,-0.09603353632314793,-0.11582596357584407
243,-0.034463773559423316,-0.04999704628971813,-0.06381890258921885,-0.07507711274001849,-0.08482227883632731,-0.09615280049501962,-0.11577734198908729
244,-0.034802500010755466,-0.05044298617917775,-0.06427465784497599,-0.0754748540998662,-0.08510655291615876,-0.09627102855347403,-0.11572843575891056
245,-0.035140241081421664,-0.05088652550000461,-0.0647273283505001,-0.07586958929550747,-0.08538859248119479,-0.09638823854629663,-0.11567925980671134
246,-0.035477055675414704,-0.05132772066929192,-0.06517696121477456,-0.07626137730198934,-0.08566843916923972,-0.09650444482645071,-0.11562981953261442
247,-0.03581298621213591,-0.05176662256189957,-0.06562362500517338,-0.0766502617466358,-0.0859461199809175,-0.096619679794685,-0.11558013653711896
248,-0.03614807845053747,-0.052203270684003655,-0.06606736249636924,-0.07703629151478708,-0.08622167513294698,-0.0967339533985978,-0.11553021622034976
249,-0.03648235654907239,-0.05263771058139355,-0.06650823053178101,-0.07741951137063552,-0.08649513802083675,-0.09684729050718488,-0.11548007520900683
