S,p03,p04,p05,p06,p07,p08,p09
107,0.021836788710594135,0.022835186133107754,0.023038086736093533,0.023024572382013275,0.022937132388989312,0.022818345053465805,0.022667206760473846
108,0.021880434362131496,0.022626426892102813,0.0226897403177162,0.02258674155264373,0.022433639603747224,0.022259316772021975,0.022050550310126482
109,0.021840803583472734,0.022336713767501237,0.022265317145553354,0.022077310335433253,0.02186249573377097,0.021636377400824358,0.021374278009744785
110,0.021720607996655872,0.021971458554759238,0.02177150559390384,0.021503685587731525,0.02123157665678832,0.02095776288513207,0.020646956286896057
111,0.021523341944273966,0.021536630434582094,0.021215376584393653,0.020873530335308033,0.020548915422580194,0.020231776911572297,0.019877126327116912
112,0.021253188098313558,0.021038628821301586,0.020604253023748242,0.020194629364311822,0.019822570340721768,0.01946666383645379,0.01907317708216283
113,0.020914912459701895,0.020484161993294947,0.01994558157747406,0.019474766244087505,0.019060504357071295,0.018670488550753817,0.018243235224701948
114,0.02051375344258588,0.019880115935677622,0.019246805305073167,0.018721605243854356,0.01827046760993767,0.017851034090909934,0.01739506650721978
115,0.020055319289724594,0.019233450796463103,0.018515264628149453,0.017942589174424484,0.01745990928725405,0.017015711168966163,0.01653599390749605
116,0.019545490204109228,0.01855109758253093,0.017758107926368893,0.01714486295156803,0.01663590847300611,0.016171494134908926,0.015672842668124076
117,0.018990303338739523,0.017839857644474932,0.016982190711445355,0.01633519014276885,0.015805090143317102,0.015324857685072857,0.014811888071619705
118,0.01839587204344184,0.01710632535179002,0.016194026670746098,0.015519900475879922,0.014973593085443326,0.014481738368488095,0.013958820002102357
119,0.017768293343323194,0.016356817535978507,0.015399721284836687,0.014704847028923496,0.0141470300185631,0.013647514887082934,0.013118736124084762
120,0.017113565302651068,0.015597310341064485,0.014604925375749644,0.013895367914074086,0.013330456667404178,0.012826976174551419,0.012296120210919526
121,0.016437522791790116,0.014833395844959796,0.013814814217028015,0.013096271480605992,0.012528372721476444,0.012024332534110727,0.011494858220828519
122,0.01574577636276331,0.014070244418462607,0.013034064441086457,0.012311832300326842,0.011744716914563469,0.011243222957091348,0.010718250464947232
123,0.015043648478041405,0.013312570583678962,0.012266828974816235,0.01154577624618014,0.010982866065489816,0.010486714430157917,0.009969025782652352
124,0.014336154183780536,0.012564640528012205,0.011516767735031408,0.01080130648034583,0.010245674957332085,0.00975734025132624,0.009249378578601863
125,0.013627947801353457,0.011830240573829087,0.010787026099023933,0.010081114893978338,0.009535474134736432,0.009057127918765673,0.008561003888019059
126,0.012923303618350701,0.011112682081204639,0.010080259862377261,0.009387398165472405,0.008854108379807712,0.008387618954941445,0.007905120789075681
127,0.012226111323343503,0.010414825943882988,0.009398665028470532,0.008721897515329147,0.008202979095983665,0.00774991907093181,0.007282528891039419
128,0.011539857887044036,0.009739087047933026,0.008743990953519187,0.008085922189593475,0.0075830637058516,0.0071447312421923925,0.006693640841604065
129,0.010867621895727098,0.009087446812827693,0.008117569088028631,0.007480374897284037,0.006994961445627723,0.006572383348668609,0.006138516255305149
130,0.01021208699825138,0.0084614808315564,0.007520348503931018,0.006905811247293059,0.0064389222131922,0.006032895143448513,0.005616923957063591
131,0.00957555485570083,0.007862393189839167,0.006952934938908584,0.006362450406527387,0.005914903731252252,0.005525988875376697,0.0051283603852425586
132,0.008959944608477599,0.007291044248347589,0.006415611757404349,0.005850230486714736,0.0054225881740421755,0.005051148086465673,0.004672104161329571
133,0.00836682598759353,0.006747956611263817,0.005908381517372163,0.005368826876406274,0.004961429382888127,0.004607639709774958,0.004247239147048276
134,0.007797427201694518,0.006233377618514169,0.005430995209110279,0.004917701055262569,0.0045306826379487575,0.004194556595393806,0.0038526979295738784
135,0.007252668794421879,0.005747295901414873,0.004982993182522932,0.004496129193398701,0.004129441855127425,0.0038108531086322728,0.0034872940446462053
136,0.006733184498841638,0.005289474103165048,0.00456372820423212,0.004103227766449891,0.003756672057875221,0.0034553606909071277,0.003149744323138748
137,0.006239338183888776,0.004859472362284123,0.004172394589829764,0.003737990219576659,0.0034112244051698326,0.0031268328726241634,0.0028386967443339017
138,0.005771261157860863,0.004456680322562079,0.0038080638375959097,0.0033993114456620788,0.0030918783266997707,0.002823957814257483,0.0025527609182063316
139,0.005328875616328332,0.004080352766777651,0.003469707046122039,0.003086010806896411,0.0027973577587658838,0.002545387260965981,0.0022905225449676436
140,0.004911913791261213,0.0037296227972660745,0.0031562135305307493,0.0027968514970666547,0.0025263495473382136,0.0022897467744087407,0.0020505540021531488
141,0.004519950707049247,0.0034035301155199704,0.0028664228679531334,0.0025305666895292234,0.0022775260077878556,0.002055663799183094,0.0018314478467118533
142,0.00415240926088245,0.0031010412016030386,0.0025991222685206594,0.0022858719006535466,0.002049549934213246,0.0018417755143218528,0.0016318137596726956
143,0.0038086132292391994,0.002821066615865675,0.0023530958515038947,0.0020614822915376863,0.0018411046909250217,0.0016467399888142609,0.0014503001466437127
144,0.0034877779597763947,0.0025624932931123112,0.0021271096528607814,0.0018561208037226606,0.0016508958111671745,0.00146924705290985,0.0012855858244620322
145,0.003189051156482492,0.0023241739199875155,0.001919943244388378,0.0016685427794982388,0.0014776661316773243,0.0013080391170205985,0.0011364196694785278
146,0.0029115113875377574,0.0021049618226243183,0.0017303933219636747,0.001497525303761904,0.001320183216080295,0.0011618937634239046,0.001001586937832144
147,0.002654200237373061,0.0019037084086903633,0.0015572751266290652,0.001341889159789389,0.0011772834795920062,0.0010296460573044897,0.0008799410977644584
148,0.0024161318634696727,0.0017192958523537527,0.0013994544900697292,0.0012004955607380907,0.0010478432699301266,0.000910189541514228,0.0007703926740987299
149,0.002196296264855846,0.001550614996403965,0.0012558196971212965,0.0010722637711069183,0.0009307861859042532,0.0008024789366345431,0.0006719205458693978
150,0.0019936905459871923,0.0013965944134497477,0.0011253210630002286,0.0009561539826563603,0.0008251125649394453,0.0007055194828353706,0.0005835595118242054
151,0.0018073036045507251,0.0012561966400426172,0.0010069433642456715,0.0008511874938221808,0.0007298623216911437,0.0006183853429320152,0.000504410451185322
152,0.001636144588701427,0.0011284225820418214,0.0008997282208156321,0.0007564410253735332,0.0006441429434289603,0.0005402063152359915,0.00043363179713651334
153,0.0014792457392331926,0.0010123242333293092,0.0008027687670164596,0.0006710483546612522,0.0005671144265306793,0.0004701824707353808,0.00037045417400349834
154,0.0013356513761664246,0.0009069926676374962,0.0007152117831310534,0.0005941932101904968,0.0004980024215228696,0.00040755317343155184,0.00031415275714152813
155,0.001204455202241661,0.0008115770100403097,0.0006362542848137309,0.0005251165902109278,0.0004360807537295841,0.0003516245072887614,0.0002640624074956577
156,0.0010847685416592867,0.0007252612022057292,0.0005651511258975006,0.0004631172600966238,0.0003806773207770675,0.0003017596128529476,0.00021958079798878316
157,0.0009757524566111897,0.0006472836844295671,0.0005011968085000262,0.0004075431547789776,0.00033117046882580325,0.00025736810016496747,0.00018014603142546548
158,0.000876607728628187,0.0005769329902705067,0.00044375738639246265,0.0003577951446231964,0.0002870032744795026,0.00021791485949052003,0.00014524921709835326
159,0.0007865665452300163,0.000513556557280026,0.0003922260560784707,0.0003133062875804171,0.00024764297279489256,0.00018288815795131086,0.00011441379399457219
160,0.0007049037975548345,0.0004565118416621772,0.00034604745735578035,0.00027357884846423985,0.00021261037375097658,0.00015185563029262994,8.723063160687161e-05
161,0.0006309468858489709,0.0004052454016800766,0.00030471241529994586,0.00023813292671093222,0.0001814728989302239,0.00012438789553925744,6.329933910365071e-05
162,0.0005640484346258745,0.00035922290919643274,0.0002677509769455355,0.0002065391413452744,0.00015382703111299634,0.00010011561357714527,4.226961891617975e-05
163,0.0005036182670892231,0.0003179444973966383,0.00023473660348827252,0.00017842261001987936,0.0001293126672408107,7.870909257690073e-05,2.3845743157835386e-05
164,0.00044909754137734126,0.00028096920345888066,0.00020527558319827222,0.00015341434789206687,0.00010760146551547223,5.9847806710422446e-05,7.717986250099784e-06
165,0.00039996166378841735,0.00024787730978914624,0.00017900489979183476,0.00013119922925852734,8.83890294289813e-05,4.3265373506073956e-05,-6.3515415149595356e-06
166,0.000355744305124972,0.00021829016816354851,0.00015561418820198014,0.00011148074463562807,7.142361369005812e-05,2.870514492769871e-05,-1.8602364093567303e-05
167,0.00031598574423696846,0.00019186174426977232,0.00013479485971856775,9.39975564051565e-05,5.644608336297097e-05,1.5947705378493993e-05,-2.9240396770546795e-05
168,0.0002802766374543353,0.00016827634397031943,0.0001162773344276502,7.850218253224739e-05,4.324220981288818e-05,4.781099960382562e-06,-3.845421758796874e-05
169,0.00024824217348395905,0.00014725138441917807,9.982478843539866e-05,6.477925751369185e-05,3.1619364904145186e-05,-4.967546374246012e-06,-4.6408530351982336e-05
170,0.00021953049156309135,0.00012851138819769403,8.521404026851087e-05,5.264702451768244e-05,2.139458388228377e-05,-1.3463434811455954e-05,-5.324700680375827e-05
171,0.0001938231264375645,0.00011183082904153707,7.224251419302163e-05,4.1915200199582614e-05,1.2408065686031478e-05,-2.0855068783021125e-05,-5.910976597078843e-05
