S,call,delta,gamma,Vega,theta,rho
240,134.9685103358439,0.9632699971007241,-5.313779638527194e-05,-0.11480110089223672,19.634632053566747,24.053577978122572
241,135.93174553844847,0.9632046271690342,-5.305906825014972e-05,-0.11559151886331165,19.77828389954084,24.050385282237126
242,136.89492767857453,0.9631619946048886,-5.298772975947941e-05,-0.11638259650226246,19.922148908335657,24.04718396888938
243,137.85805683369685,0.9631051511860278,-5.290416993375402e-05,-0.11717434162505924,20.066161710019514,24.04397411623904
244,138.8211330815153,0.9630568342799961,-5.2831410357612185e-05,-0.11796676020026098,20.21047293965239,24.040755762655404
245,139.78415649993536,0.9629985697756638,-5.2755524393433006e-05,-0.11875985904907793,20.35492627783242,24.03752895787647
246,140.74712716705457,0.9629616215534043,-5.2673101436084835e-05,-0.11955364556115455,20.499629727055435,24.034293731745034
247,141.71004516114664,0.962876356425113,-5.2600626077037305e-05,-0.1203481220102276,20.64451791738975,24.031050173789477
248,142.67291056064684,0.9628323027754959,-5.251990842225496e-05,-0.12114329578594152,20.78957095363876,24.027798301062827
249,143.6357234441389,0.9627967756387079,-5.243293799139792e-05,-0.12193916973046726,20.93482294185378,24.024538203093467
