S,p01,p02,p03,p04,p05,p06,p07,p08,p09
85,0.006615735563542113,0.06673137042945143,0.09631471176163586,0.11185656290102486,0.12190441434078991,0.12948505601073634,0.13599308901213192,0.1423661466493087,0.1498506929653587
86,0.008163818926432143,0.07722249784070101,0.11011103140390333,0.12721746434074532,0.13822233357885239,0.14649758628415555,0.15358200267101552,0.16049804818507596,0.16859490470366723
87,0.009995654998151693,0.08876596679918691,0.12507285207519203,0.14377197765647054,0.15574297407283666,0.164714841766056,0.17237404836834003,0.1798304283262553,0.18852754912757064
88,0.012146325958917181,0.10137833350576386,0.1411883665536351,0.1614926414816864,0.17442853827986937,0.1840920083040487,0.1923185388719162,0.20030253011782406,0.20958391688807865
89,0.014652194735287338,0.11506554598028629,0.15843140133142697,0.18033736726152938,0.19422689012671412,0.204568506578795,0.21334793931515605,0.2218455641411765,0.23168458263000957
90,0.017550672026800385,0.12982289132601466,0.1767651691686467,0.20025274771739987,0.21507404746046177,0.2260746367888089,0.23538685445245733,0.24437203371974192,0.25474016229765084
91,0.02087941347594935,0.14563331651729072,0.19613729529410762,0.2211701377596853,0.23689266104298667,0.2485238348448604,0.25834261396795455,0.26778905759528016,0.2786467057092068
92,0.024675915477612165,0.16246767264860296,0.21648379755490055,0.2430095347172312,0.2595915260528159,0.2718200109441682,0.28211333269467787,0.291986168576841,0.30329196931688784
93,0.02897700551729443,0.18028616377563367,0.23773067958643423,0.26568145461425274,0.2830737200198996,0.2958587153045755,0.3065898646070764,0.3168509898898719,0.3285562266697184
94,0.033818184363987314,0.1990375753102569,0.2597936976656001,0.289086621307888,0.3072321952402035,0.32052775988944404,0.3316555030608015,0.342261752273032,0.35431368949900843
95,0.039233281901029926,0.21866258803626692,0.28257982620516486,0.3131210180029598,0.3319534647161504,0.3457090835823351,0.3571879902963815,0.36809300052453864,0.38043852512714693
96,0.045252751545987735,0.23908784951842676,0.3059864139842716,0.33766986984318237,0.3571170914540289,0.37127783070189935,0.3830603612087202,0.3942162152270612,0.40679672963506164
97,0.0519049386804582,0.2602374760130033,0.329910965213287,0.36261955660421563,0.38260743462359414,0.39711445243284516,0.40914933663316333,0.4205068737661577,0.4332607606016836
98,0.05921389489849105,0.28202449264824736,0.35424221334068307,0.38785221700976535,0.4082993942944313,0.4230922279191418,0.43532737414864187,0.4468339476204619,0.4597033864683908
99,0.06719955425449342,0.30435700626441076,0.37886964676658863,0.41324970112555093,0.434074198807366,0.44909169716333963,0.46147472509971976,0.47308015282965243,0.48600141688837084
100,0.0758771323550178,0.32714062569993985,0.4036783352034945,0.4386942364931201,0.4598116110088313,0.47499022493013854,0.48746806591282166,0.49911812460834426,0.5120360579979888
101,0.08525739558784551,0.3502777623509701,0.4285586108210282,0.46407580001073256,0.4854002089160758,0.5006774994598118,0.5131972180549838,0.5248485202002939,0.5377021050634312
102,0.09534504297192825,0.3736657649966446,0.4534035813463788,0.48928399110081955,0.5107309686280814,0.5260480939739409,0.5385583534689431,0.5501594291246192,0.5628933763546229
103,0.10613848688834082,0.3972043138844583,0.47810431169637013,0.5142090753196271,0.5357017052176616,0.550995471471083,0.5634483102312515,0.5749475118221881,0.5875130160148956
104,0.11763167662159901,0.42079140172290863,0.5025586613527366,0.5387581492044546,0.560209656441657,0.5754286824810606,0.5877759612360478,0.599133986867173,0.6114807771240294
105,0.1298125051896193,0.4443344803206628,0.5266766134326417,0.5628404409208088,0.5841812811269165,0.5992663698606293,0.61146412377866,0.6226389182018011,0.6347216974234016
106,0.1426631479617413,0.46773935835631164,0.5503667743766982,0.5863751706414178,0.6075301151042822,0.6224311732694332,0.6344386349610431,0.645392006504153,0.6571752919626306
107,0.15615978510297168,0.49091353204744337,0.5735528940675749,0.6092899518250761,0.6301908328509853,0.6448634515265894,0.656643983631966,0.6673428920578317,0.6787867157242999
108,0.17027264043179002,0.5137712477676359,0.5961577898005999,0.6315119982502893,0.6521030826434071,0.6665034746333731,0.6780216388335703,0.6884307346410878,0.6995070300774842
109,0.18496802978162918,0.5362383870277654,0.6181190670417891,0.6529944585054182,0.6732174817614123,0.6873075442115351,0.6985326983510731,0.7086340403361646,0.7193085238554886
110,0.2002077503782118,0.5582409645654707,0.6393842788554593,0.673689193320115,0.6934944174474822,0.7072403107599712,0.7181473193895727,0.7279064462295537,0.7381702360476083
111,0.21594845911465654,0.579713255177694,0.6599052859712629,0.6935580998401747,0.7129033363639792,0.7262770829186138,0.7368427645815245,0.7462530149382474,0.7560743142676074
112,0.23214246080982548,0.6005985930812585,0.6796351037507975,0.7125723122669569,0.7314136851732655,0.7443897942494004,0.7545960301058585,0.7636387522325094,0.7730138307238121
113,0.24874089454840487,0.6208466629686882,0.6985577449825087,0.7307138005785418,0.7490221776151884,0.7615827080087456,0.7714137773007224,0.7800718293538011,0.7889934927618469
114,0.265689625855714,0.6404128782833141,0.7166451432283338,0.7479647123886934,0.7657210865374964,0.7778464983232425,0.7872915652740176,0.7955571312834309,0.80401276747466
115,0.28293434262138817,0.659264998148501,0.7338733176709411,0.7643232713405723,0.7815020630630443,0.7931791223825257,0.8022289499365343,0.8101030068985438,0.8180954580438993
116,0.3004190896049863,0.6773731797693472,0.7502493737376881,0.7797926748764894,0.7963798509535991,0.8076013635616164,0.8162528430943894,0.8237289961243732,0.8312595056736427
117,0.31808715661441056,0.694715396321044,0.7657619427448026,0.7943800284238023,0.8103636872647257,0.8211252122691803,0.8293744357956712,0.8364620995848782,0.8435339537982145
118,0.33588161141295814,0.7112786803986637,0.7804286994428367,0.8080995428372262,0.8234783521743338,0.8337798007573838,0.8416296992663774,0.8483201696662945,0.8549402963353714
