S,p01,p02,p03,p04,p05,p06,p07,p08,p09
100,0.4686559140765212,0.5077664066988063,0.5173843131700551,0.5212899889528444,0.5231922894921581,0.5242875911193323,0.5251641788106554,0.5263121050091968,0.5285067938842758
101,0.49469082163966505,0.5340008879528568,0.5435594641056696,0.5473709485670497,0.549173773123357,0.5501582300837526,0.5509315226248646,0.5519718460078593,0.554063728230858
102,0.5204622954835258,0.5598201457956975,0.5692761373410349,0.572975178414481,0.5746584985644176,0.5755262932893856,0.5761831012307539,0.5771100042295529,0.5790836699048896
103,0.5458622442944261,0.5851211071217222,0.5944407188707146,0.5980040462816305,0.5995561380700565,0.6002975894148221,0.6008259223477808,0.6016306564049501,0.6034751809380623
104,0.5707979866542701,0.6098188620740075,0.6189579515591959,0.6223715764974713,0.6237806715603256,0.6243856098819833,0.6247818262750116,0.6254530227067789,0.6271556607373441
105,0.5951812820370606,0.633834940089173,0.642764685920838,0.6460088464166347,0.6472642866128808,0.6477249847591793,0.6479787373336876,0.6485102233000362,0.6500633809025658
106,0.6189371681841749,0.6571014843359535,0.6657876916449368,0.6688472886651198,0.6699452548275531,0.6702493671184584,0.6703594124246592,0.6707417732343401,0.6721338152715362
107,0.6419926812384347,0.6795602303100168,0.6879751879296236,0.6908386751547368,0.6917665551497976,0.6919145256745196,0.6918726036531098,0.6921037076779157,0.6933300156219957
108,0.6642859595729078,0.7011561997671834,0.7092798348651286,0.7119368206076615,0.7126866208295723,0.7126741863316965,0.7124747902764739,0.7125500189886225,0.7136051749512262
109,0.6857700185491922,0.7218550202026108,0.7296666382217154,0.7321051320730021,0.732677030157447,0.7324977069345096,0.732138083492373,0.7320555717171828,0.7329351348062119
110,0.7064049789562432,0.7416299574458662,0.749112150089104,0.7513270006143102,0.7517143352231415,0.751366346918303,0.7508472066319882,0.7506026911130448,0.7513046185181338
111,0.7261601098207393,0.7604607610289804,0.7675983404453746,0.7695882153768707,0.7697837034470467,0.769270602773986,0.7685873271157107,0.7681829394812212,0.7687052772098468
112,0.7450074335224599,0.7783341082756579,0.7851120642499154,0.7868709239744476,0.7868822038403778,0.7861955531041076,0.7853551586833873,0.784784592866572,0.7851257421975788
113,0.7629389564556277,0.7952502656394245,0.8016644237329729,0.8031915577078053,0.803011523942132,0.8021595832019557,0.8011582508515858,0.8004242602055456,0.8005895502094518
114,0.7799408230368954,0.8112042593211299,0.8172583498833319,0.8185528699300448,0.8181798349937708,0.8171670451417867,0.8159989128841971,0.8151122443678105,0.8150994545985668
115,0.7960197834222527,0.8262155404281657,0.8319027244851895,0.83296178843284,0.8324082756416828,0.8312234456298029,0.8299036124981285,0.8288560948699342,0.8286697550374811
116,0.8111813443179017,0.8402992079936666,0.8456211730845098,0.8464494882787221,0.8457137212758425,0.8443663546131575,0.8428921560721392,0.8416906283059689,0.8413342911239852
117,0.8254394501250317,0.8534787099279129,0.858433324424368,0.8590355093929247,0.8581256594197839,0.8566152231992419,0.8549925212264498,0.8536360951438837,0.8531138462331
118,0.8388134631331923,0.8657780270482363,0.8703763043627077,0.8707612408898058,0.8696680708908389,0.8680109075953624,0.8662384587410088,0.864739035932871,0.8640570925422253
119,0.851315995475943,0.8772161663728184,0.8814739160811769,0.8816341434680908,0.8803764828257954,0.878562111950032,0.8766493309053658,0.8750076219143921,0.8741691814861952
120,0.8629832848328078,0.8878426882574786,0.8917551141962576,0.8917112381823245,0.890278961662716,0.8883306534812618,0.8862766520678633,0.8844990517786755,0.8835126408257565
121,0.8738451739986886,0.8976831722407042,0.9012618207293599,0.9010122425934242,0.8994316402777258,0.8973302101367153,0.8951506202947712,0.8932357076218977,0.8921029248654122
122,0.8839249332481813,0.906776342901594,0.9100377340587329,0.9095964870198259,0.907851571696483,0.9056284611119736,0.9033131576074993,0.9012758539483912,0.9000096667932667
123,0.893261464796069,0.9151541746632574,0.9181125193435946,0.9174787152232966,0.915590803174382,0.9132341105555497,0.9107962384291568,0.9086383201406534,0.9072412154864651
124,0.9018956248496579,0.9228664055171976,0.9255328947688213,0.9247134613588059,0.9226926778183042,0.9202038242506205,0.9176526205578739,0.9153724889188197,0.913852105099977
125,0.9098554798470104,0.9299412795371609,0.9323199989808018,0.9313350091133543,0.9291717617543327,0.9265743727837616,0.9239093046176095,0.9215201046686161,0.9198830142054248
126,0.9171818859954328,0.936427468900547,0.9385384913684902,0.9373941622925486,0.9350967999921522,0.9323896321689062,0.9296162062355506,0.9271261092180794,0.9253774635453738
127,0.9239101927960292,0.9423519742313147,0.9442162607342652,0.9429033553942645,0.9404992340478202,0.9376744714018059,0.9348033458422833,0.9322061345073962,0.930352683781166
128,0.9300793024635823,0.9477625795284439,0.9493806629734536,0.9479292017999796,0.9453959393113109,0.9424837799087982,0.9395140665446888,0.9368255504682566,0.9348761764726987
129,0.9357218999639372,0.9526875288656811,0.9540775280925118,0.9524866229071449,0.949844292108537,0.9468369199794324,0.9437734149742028,0.9409989232267435,0.938953803597542
130,0.9408761769691409,0.9571682113573843,0.9583455806705388,0.9566168301944344,0.9538828393829135,0.950774392549647,0.9476309514866443,0.9447639115478523,0.9426342373330954
131,0.9455732197238831,0.9612287854565693,0.9622006302834052,0.9603535744417968,0.9575158443908549,0.9543276391354993,0.9511030185649361,0.9481540885758477,0.9459460770244732
132,0.9498405617591743,0.9649065546568636,0.9656979216288164,0.9637247444516106,0.9608067230715278,0.9575277459816789,0.9542267420670214,0.9512035603620461,0.9489177443811059
133,0.9537247436242069,0.9682331381100084,0.9688456259482336,0.9667687095316069,0.9637602715883986,0.9604075756897146,0.9570364056799008,0.9539427026084013,0.9515883192534602
134,0.9572445947014785,0.9712394444250094,0.9716913496049528,0.9695128255771124,0.9664177014201414,0.9630028330320783,0.9595556349495382,0.9564004699313955,0.953982137730236
135,0.9604367079418807,0.9739519413187736,0.9742450401972746,0.9719698823573708,0.9688083224546062,0.9653174259938169,0.9618137397637838,0.958587875743433,0.9561080815956302
136,0.9633204456349631,0.9763908792592702,0.976536540520101,0.9741775386373774,0.9709381743050471,0.9673929213249721,0.963830260047871,0.9605471973372914,0.9580094939565242
137,0.9659196109623736,0.9785811272422507,0.9786095489516811,0.9761517816286869,0.9728584160484388,0.9692435298802593,0.9656240251842974,0.9622795005270746,0.9596941907830114
138,0.9682711521463716,0.980558567675871,0.9804587364214967,0.9779210330407295,0.9745722451270922,0.9708895021276476,0.9672255885107006,0.9638274178769279,0.9611888174276828
139,0.9703875036848331,0.9823242663742349,0.9821036428547814,0.9795076749696818,0.9760860564256291,0.9723677862893965,0.9686498714245317,0.9652033838847274,0.962521085057233
140,0.9722846527893125,0.9839077108608763,0.9835879666297842,0.9809149048578547,0.9774478115787133,0.9736769612800344,0.9699039793531483,0.9664137934350947,0.9636949016567087
141,0.9740062978380593,0.9853287963323965,0.984894654720847,0.9821718549574143,0.97864827353078,0.9748337248538519,0.9710337423030069,0.9674952394789216,0.9647283860658717
142,0.9755378727049901,0.9865935624020494,0.9860798400040949,0.9832870517811898,0.9797261668609281,0.9758618801924968,0.9720150018210916,0.9684342217042285,0.9656396571244841
143,0.9769163256123647,0.9877297202365298,0.9871268247252374,0.9842906933954509,0.9806687017999138,0.9767834541207776,0.9728907457429159,0.9692787017456794,0.9664500311146185
144,0.9781402354747115,0.9887294538657443,0.9880647411364407,0.9851603977040213,0.9815117607558932,0.9775739329143107,0.9736481842992362,0.9700013237079474,0.9671378364828342
145,0.979255432298487,0.9896368169393099,0.9888893259812903,0.9859519423116581,0.9822485935728764,0.9782937127056357,0.9743349238533483,0.9706525361252716,0.9677620482761995
146,0.9802409550729863,0.9904372433311437,0.9896201191850196,0.9866418793080811,0.9829062008748224,0.9789154375994258,0.9749236085099255,0.9712088910873717,0.9682899815288692
147,0.9811223833366967,0.9911488518810074,0.9902819897433801,0.9872547224176742,0.9834895564608814,0.9794622002345932,0.975440528350191,0.971693836504528,0.9687472157793309
148,0.981914993758437,0.9917894061572952,0.9908497133892524,0.9877968665250592,0.9839975945169499,0.9799475009231173,0.9758959862438132,0.9721265570306059,0.9691571989378645
149,0.9826152336245286,0.9923507349185456,0.9913772913705543,0.9882725748866505,0.9844484338827897,0.9803699185795267,0.9762885611053207,0.9724939076249939,0.9694964830941899
150,0.98324512975978,0.9928513122758886,0.9918245780227153,0.988691795100749,0.9848417192870329,0.980733361188868,0.9766328190607965,0.9728079675141998,0.9697942005004734
151,0.9838057479782947,0.9932993094707854,0.9922271004825234,0.9890740670925879,0.9851806481719905,0.9810641188323643,0.9769326680952872,0.9730896977089287,0.970058877669544
152,0.9843045489787983,0.9936911737895571,0.9925795296794604,0.9893863506249545,0.9854883131765746,0.981334480343321,0.9771870423946893,0.9733120975852216,0.9702645797915466
153,0.9847507698168556,0.994049642599748,0.9928967870109773,0.9896783836893519,0.9857547667024846,0.9815806834012619,0.9774105080850859,0.9735195760640636,0.9704521630737872
154,0.9851600424326534,0.9943757817154619,0.9931806488339134,0.9899316921746504,0.9859927985189643,0.9817931356792542,0.9776169207498242,0.9736936590343248,0.9706031534051363
155,0.9855291693838808,0.9946624857093411,0.9934232991781755,0.9901622632924045,0.9861974348268632,0.9819903112884276,0.9777838982927278,0.9738446493656738,0.9707438408668168
156,0.9858339922175219,0.994896964812142,0.9936496070395151,0.9903423858759197,0.9863793337672178,0.9821327751069475,0.9779160592415792,0.9739547834897166,0.9708383430506728
157,0.9861260252819193,0.9951246937589531,0.9938375455931237,0.9905331666004713,0.9865246397566807,0.9822876734233432,0.9780503518186379,0.9740794837398425,0.9709456350037726
158,0.9863732941539638,0.9953097901416186,0.994017312905271,0.9906759856903591,0.9866681693893042,0.982397807547386,0.9781430776456546,0.9741501827420507,0.9710078074931516
159,0.9865974703870961,0.995480320398201,0.9941668821511485,0.9908063702823711,0.986775461342404,0.9825001257013355,0.9782176846329094,0.9742251450006734,0.9710635850979088
160,0.9868070804941453,0.9956441004987937,0.9942969114717926,0.9909211229341963,0.9868873718232862,0.9825829039300515,0.9782944232483715,0.974279501519959,0.9711076387475259
161,0.9870056771887903,0.9957986435438215,0.9944212564505506,0.9910348097719179,0.9869715711374738,0.9826745639429646,0.9783711618638335,0.9743409634666023,0.9711538240253503
162,0.9871794048876836,0.9959332913922481,0.9945260615040752,0.9911371279258674,0.9870515071952468,0.9827434865883333,0.9784340448959483,0.97438324075938,0.9711893511621383
163,0.9873243556057787,0.996043070244923,0.9946226953161386,0.9912135112699616,0.9871207851119834,0.9827928693084687,0.978467440404529,0.9744024254132455,0.9712039172882214
164,0.9874529638409513,0.9961375724287791,0.9947118684294765,0.9912646703469363,0.9871790496163158,0.9828337255157749,0.978491243586177,0.9744219653384789,0.9712003645745426
165,0.9875741113773984,0.9962285218989564,0.9947839885171561,0.9913421195051342,0.9872231032659329,0.982886660949589,0.9785264154515971,0.9744457685201269,0.971219904499776
166,0.9876917062001667,0.9963251557110198,0.9948351475941308,0.9913890153256943,0.9872771045138506,0.9829079772316618,0.9785601662315457,0.974445413248759,0.9712039172882214
167,0.9878036166810489,0.9964011837837461,0.994902649154028,0.9914444376590836,0.987305526223281,0.9829491887103359,0.9785765087144682,0.9744645979026245,0.9712117332583148
168,0.9878867501811328,0.9964580272026069,0.9949594925728888,0.9914835175095504,0.9873417639028048,0.9829683733642014,0.9785836141418258,0.97446033464621,0.9711939696899208
169,0.9879663309675379,0.9965184233351465,0.9950042567652417,0.9915275711591676,0.9873510009583697,0.98299040018901,0.9785871668555046,0.9744624662744172,0.9711868642625632
170,0.988057990980451,0.9965859248950437,0.9950447577011801,0.9915417820138828,0.9873971862361941,0.98299040018901,0.9786042198811629,0.9744461237914948,0.9711648374377546
171,0.9881183871129906,0.9966257152882463,0.995089521893533,0.9915879672917072,0.9874142392618523,0.9830252167830622,0.9786049304238986,0.9744596241034742,0.9711627058095473
172,0.988179493788266,0.9966697689378634,0.9951378387995646,0.9915986254327436,0.9874376871721324,0.9830230851548549,0.9785971144538053,0.9744290707658365,0.9711328630146454
173,0.988253390232785,0.9967244807285169,0.9951570234534302,0.9916192311720806,0.9874547401977907,0.9830188218984404,0.9786134569367277,0.9744148599111213,0.9711030202197435
174,0.9882981544251379,0.9967472180960613,0.9951946822184254,0.9916483634242468,0.9874653983388271,0.9830337432958913,0.9785928511973907,0.9744177020820644,0.971101599134272
175,0.9883763141260715,0.9968097458568081,0.9952110247013479,0.9916639953644335,0.9874831619072211,0.9830429803514562,0.9786106147657847,0.9744034912273491,0.9710745985103131
176,0.9884161045192741,0.9968374570235028,0.9952351831543638,0.991680337847356,0.9874888462491072,0.9830394276377774,0.9786013777102198,0.9743871487444267,0.9710447557154112
177,0.9884523421987979,0.9968715630748193,0.9952636048637942,0.9917016541294288,0.9874888462491072,0.983064296633529,0.9785892984837119,0.9743885698298982,0.9710440451726754
178,0.9885148699595447,0.9969120640107576,0.995269999748416,0.9917144438986725,0.9875037676465581,0.9830571912061714,0.9786070620521059,0.9743750695179187,0.9710191761769238
179,0.9885340546134103,0.9969234326945298,0.9953005530860537,0.9917222598687658,0.9875080309029727,0.9830515068642853,0.9785722454580537,0.9743544637785817,0.9709836490401358
180,0.9885816609767062,0.9969532754894317,0.9953225799108623,0.991733628552538,0.9875066098175012,0.983049375236078,0.978577219257204,0.9743395423811307,0.9709680170999491
181,0.9886171881134942,0.9969689074296184,0.9953396329365205,0.9917378918089526,0.9875208206722164,0.9830472436078708,0.9785743770862609,0.9743231998982083,0.9709310688776895
182,0.9886491625366034,0.9969923553398985,0.9953510016202927,0.9917478394072532,0.9875250839286309,0.9830415592659847,0.9785587451460742,0.9743004625306639,0.9709083315101452
183,0.9886939267289563,0.9970364089895156,0.9953502910775569,0.9917521026636678,0.9875236628431594,0.9830458225223992,0.9785615873170173,0.9742869622186845,0.9708855941426009
184,0.9887351382076304,0.9970634096134745,0.9953673441032151,0.9917656029756472,0.9875378736978746,0.9830394276377774,0.9785658505734318,0.9742791462485911,0.9708678305742069
185,0.988745085805931,0.9970612779852672,0.9953964763553813,0.9917890508859273,0.9875179785012733,0.9830529279497568,0.9785424026631517,0.9742876727614203,0.9708635673177923
186,0.9887862972846051,0.9970868575237546,0.995409266124625,0.9917954457705491,0.9875236628431594,0.9830557701206999,0.9785431132058875,0.9742649353938759,0.9708344350656262
187,0.9888054819384706,0.997094673493848,0.9954149504665111,0.99178691925772,0.9875414264115534,0.9830365854668344,0.9785232180092862,0.9742407769408601,0.9707974868433666
188,0.9888346141906368,0.997118121404128,0.9954199242656614,0.9917918930568703,0.9875201101294806,0.9830358749240986,0.9785210863810789,0.9742251450006734,0.9707804338177084
189,0.9888715624128963,0.997150806369973,0.9954163715519826,0.9917926035996061,0.9875449791252322,0.9830337432958913,0.9785317445221153,0.9742109341459582,0.9707562753646926
190,0.9888957208659122,0.9971564907118591,0.9954383983767912,0.9918032617406425,0.9875435580397607,0.9830394276377774,0.9785104282400425,0.9742038287186006,0.9707413539672416
191,0.9889248531180783,0.9971820702503464,0.9954575830306567,0.9918117882534716,0.9875414264115534,0.9830372960095701,0.9785189547528717,0.9742016970903933,0.9707278536552622
192,0.9889298269172286,0.9971749648229888,0.9954760571417864,0.9918181831380934,0.9875428474970249,0.9830380065523059,0.9784926646716485,0.9741874862356781,0.9707150638860185
193,0.9889589591693948,0.9971877545922325,0.9954874258255586,0.9918174725953577,0.9875464002107037,0.9830351643813628,0.9784827170733479,0.9741768280946417,0.9706873527193238
194,0.9889895125070325,0.9972140446734556,0.9954582935733924,0.9918167620526219,0.9875421369542892,0.9830230851548549,0.9784862697870267,0.9741519590988901,0.9706674575227225
195,0.9889980390198616,0.997221860643549,0.9954959523383877,0.9918345256210159,0.9875542161807971,0.9830309011249483,0.9784692167613684,0.9741604856117192,0.970648272868857
196,0.989023618558349,0.9972261238999636,0.9954753465990507,0.9918238674799795,0.9875186890440091,0.9830351643813628,0.9784621113340108,0.9741370377014391,0.970630509300463
