S,p01,p02,p03,p04,p05,p06,p07,p08,p09
96,-7.937601002992789,-10.003964949565036,-10.559022775472625,-10.797562039910424,-10.922512993375166,-11.00102256101063,-11.067174963121284,-11.149393465716416,-11.295673434741982
97,-8.047695193478454,-10.199298063981521,-10.773551999468278,-11.017896406911065,-11.143884684403993,-11.221509041933153,-11.286300534717641,-11.367857547845839,-11.515924967799096
98,-8.106111516302583,-10.342600151810144,-10.935669309877794,-11.185456755343104,-11.312130636475048,-11.38852580775418,-11.451620207019175,-11.532189789863567,-11.681727859749058
99,-8.111369862567264,-10.432674849809764,-11.044261106149866,-11.299173959304465,-11.426213136935104,-11.501061302413085,-11.562147122125399,-11.641430210038228,-11.79215978703696
100,-8.062724466133009,-10.469079985459206,-11.098972306168475,-11.358739313000132,-11.485855987305138,-11.558866233390575,-11.617657282009208,-11.695382204533544,-11.847062220978977
101,-7.9601531661201985,-10.452103532181,-11.100178533908656,-11.364574777070269,-11.491513440798151,-11.562421459934091,-11.618656466714095,-11.694578421821245,-11.847004882660483
102,-7.804331075419757,-10.382724625311202,-11.048943634809527,-11.31778871044764,-11.444324742440637,-11.51289158438531,-11.566332952856895,-11.640232545796358,-11.793236260498796
103,-7.596590412779625,-10.262561808575743,-10.946964793803682,-11.220119413690322,-11.346056630332546,-11.4120666302302,-11.462498438633073,-11.534179417554125,-11.68762265228196
104,-7.338868535105059,-10.093810878335585,-10.796507703293168,-11.07386896864293,-11.199036306334875,-11.262294332711509,-11.309519716616823,-11.378806053341162,-11.5325783103855
105,-7.033646386685133,-9.879174786297806,-10.60033429585232,-10.881829913356267,-11.006077429413619,-11.066405605501473,-11.110243666610664,-11.176976139676142,-11.330989282120374
106,-6.68387966727142,-9.621788059458858,-10.361625529601692,-10.64720725147188,-10.77040163648988,-10.827635691594217,-10.867918078946115,-10.931950517922928,-11.086133458915626
107,-6.29292501939851,-9.32513811081277,-10.083901605561785,-10.373538174826269,-10.495557967381686,-10.549543372168024,-10.586110678732652,-10.6473060244614,-10.801599193542799
108,-5.864463457134317,-8.992985659514208,-9.77094182076561,-10.064611692212466,-10.18534237787101,-10.235930409287342,-10.268628518537692,-10.326854844511058,-10.481204629411423
109,-5.4024231163697145,-8.629286269351155,-9.426706033684962,-9.724390121362436,-9.84371928337735,-9.890763152353355,-9.919439657323537,-9.974566283763053,-10.128919626427368
110,-4.910903213608275,-8.238114764915938,-9.055259454772546,-9.356934130716876,-9.47474680099809,-9.518097960305205,-9.542598762583676,-9.594492577882097,-9.748791879788676
111,-4.394100869595174,-7.823594009510515,-8.66070218934718,-8.966332727130766,-9.082507064237255,-9.12201179578398,-9.142177974612231,-9.190700060171153,-9.344878525543354
112,-3.8562421993733054,-7.389829241590018,-8.24710466565719,-8.55663928819963,-8.671042685400732,-8.706539046920003,-8.722204070592632,-8.767206705028041,-8.921184222905598
113,-3.3015188030154796,-6.940848878600381,-7.818449789568671,-8.131814445109242,-8.244300147316963,-8.275615338632125,-8.286602671854482,-8.327926770574301,-8.481606408877251
114,-2.7340305227882666,-6.480552418794883,-7.378582388343524,-7.695676343136171,-7.8060806274455885,-7.833028817168053,-7.839149960038849,-7.876622986715631,-8.029888144687991
115,-2.1577350718755106,-6.0126658111467,-6.931166247364651,-7.251858549650159,-7.35999850139315,-7.382379136601891,-7.383432114101751,-7.416866482237694,-7.569578722613102
116,-1.576404894495731,-5.540704426691434,-6.479648811072813,-6.803775649327015,-6.909447544513725,-6.927044149219519,-6.922812454430627,-6.952004420772795,-7.104001980507313
