S,p07,p08,p09
171,24.56984705503373,24.437413840416863,24.295880763958163
172,24.567869473202105,24.435083638962848,24.293129248320607
173,24.565700106649043,24.43257613080618,24.29021859668978
174,24.56336389045077,24.42991508928571,24.287171437009643
175,24.560882770430222,24.42712156494053,24.284007712793706
176,24.558276208352932,24.424214053198053,24.28074498013188
177,24.555561264349986,24.421208910752053,24.27739859385269
178,24.552753092876852,24.41812041169555,24.273982127454016
179,24.54986489581756,24.414961205110327,24.270507419998918
180,24.54690837367934,24.41174233425158,24.266984851806225
181,24.543893715645023,24.40847351934394,24.263423445347595
182,24.540829984687203,24.405163208029986,24.259831149464613
183,24.537725001749774,24.401818868824417,24.25621485429019
184,24.534585647018044,24.398446977613727,24.252580571015866
185,24.53141795797364,24.39505320808166,24.248933463866248
186,24.528227251607856,24.391642448051694,24.245278122236865
187,24.525018064736056,24.38821909365174,24.241618392295546
188,24.52179444318858,24.38478679351874,24.237957706674248
189,24.518559903441425,24.381348825386336,24.23429900275664
190,24.515317456774707,24.377908006556478,24.230644731204617
191,24.512069732196547,24.374466794085944,24.226997101095545
192,24.50881907094526,24.371027269154407,24.223357899444405
193,24.505567453303453,24.3675912429353,24.219728748420263
194,24.5023165931002,24.36416031130761,24.216110956132294
195,24.499068002370446,24.36073581506548,24.21250566584376
196,24.495822940195918,24.357318905288135,24.208913841050613
197,24.49258262089415,24.35391051918145,24.205336279692343
198,24.48934787935286,24.35051157263501,24.201773619836327
199,24.486119591671237,24.34712276553341,24.198226429206212
200,24.48289844494411,24.343744678390063,24.194695112100813
201,24.479685101397305,24.3403778171114,24.19118008916143
202,24.476480022883603,24.33702262649717,24.18768161334128
203,24.473283708914547,24.333679407817495,24.184199912014034
204,24.470096424522577,24.33034858313476,24.1807351116563
205,24.46691860527039,24.327030235582466,24.17728737569291
206,24.463750432346384,24.32372464298282,24.17385675883565
207,24.460592151598345,24.32043191831212,24.17044328524298
208,24.457443945635756,24.317152222153023,24.167046965573032
209,24.454305950882823,24.313885619164918,24.163667781351702
210,24.451178265394443,24.310632166901765,24.160305727605188
211,24.448061049753274,24.307391868205737,24.15696069775208
212,24.44495435938165,24.304164751498543,24.153632646317643
213,24.441858189305773,24.30095088570283,24.15032145961504
214,24.43877264894922,24.29775018981672,24.147027100696047
215,24.435697714864087,24.29456265815588,24.143749396188237
216,24.43263339202417,24.29138826158805,24.140488266510825
217,24.429579706009005,24.288226994428893,24.137243515554015
218,24.426536677424334,24.28507873304397,24.13401514402835
219,24.4235043020069,24.281943405668468,24.130802943744808
220,24.420482459674982,24.278821074830145,24.12760679817438
221,24.417471251325647,24.275711512444783,24.12442663057845
222,24.414470517797323,24.272614822962165,24.121262142529073
223,24.411480353592193,24.269530801745983,24.11811338234315
224,24.40850057467969,24.2664594082953,24.114980101330726
225,24.40553128977285,24.26340056516096,24.11186219291039
226,24.402572367421268,24.26035416007721,24.10875955476399
227,24.399623786308663,24.257320218623587,24.10567195525459
228,24.396685513750068,24.25429849850502,24.10259938585568
229,24.39375742895322,24.251289101329117,24.099541534639
230,24.390839542576256,24.24829180824872,24.096498420078657
231,24.387931865987863,24.24530657094692,24.093469891539595
232,24.3850342073415,24.242333266499823,24.09045572235868
233,24.382146560242287,24.239371948198137,24.08745585711358
234,24.37926889626851,24.236422386536557,24.0844701529852
235,24.37640122820994,24.23348448772344,24.081498463601744
236,24.37354335498298,24.230558325655235,24.07854072998816
237,24.370695304298803,24.227643727670053,24.075596655848127
238,24.367857014340185,24.224740514000583,24.07266626818227
239,24.36502836076215,24.221848747174587,24.069749446198326
240,24.3622094018292,24.218968334821508,24.066845941206335
241,24.359400094908775,24.216099116358688,24.06395575889064
242,24.3566001827844,24.213240997994486,24.061078752879435
243,24.353809908461695,24.210394022361466,24.05821476116898
244,24.35102894793317,24.20755799477092,24.055363647335067
245,24.348257394990465,24.204732886801136,24.052525327533655
246,24.345495076261155,24.201918661503893,24.049699771921947
247,24.342742094063393,24.199115161138703,24.046886770179295
248,24.33999826934041,24.196322314651294,24.044086248409254
249,24.33726365040911,24.193540114936237,24.041298046029166
