S,p07,p08,p09
65,0.0004271631409789173,0.0004433834143238724,0.0004592934370719129
66,0.0005683750066431958,0.0005891708741451868,0.0006095486413532081
67,0.0007454418886505831,0.0007717013633841419,0.0007974077400642321
68,0.000964229458031568,0.0009969039869300866,0.0010288596258810345
69,0.0012307563692671997,0.0012708389929630415,0.0013100028088686155
70,0.001551008570709056,0.0015995062273982397,0.0016468483085216312
71,0.0019307265295906428,0.0019886271596103455,0.0020450966446011742
72,0.0023751732114440927,0.002443408596078389,0.002509897572694486
73,0.0028888922828929076,0.002968297987335222,0.0030456027419467624
74,0.0034754674616693793,0.0035667415133888714,0.0036555225606943464
75,0.004137294463829599,0.004240956587991951,0.004341699538085164
76,0.004875377458551933,0.004991730851583442,0.005104709675241015
77,0.005689160478827837,0.005818257900469526,0.005943502707217441
78,0.006576403402958064,0.006718019645024498,0.006855290465845876
79,0.007533110504276408,0.007686722389710354,0.007835490662133626
80,0.008553515617459873,0.00871829134246882,0.008877730041101373
81,0.00963012741383995,0.009804925210077364,0.009973908564608891
82,0.01075383330773061,0.010937210979111711,0.011114323956729066
83,0.011914060125128856,0.012104294184744901,0.012287851693937313
84,0.01309898380985608,0.013294098104577046,0.013482173647494378
85,0.014295783086204494,0.014493586877328823,0.014684048837976249
86,0.015490924694105956,0.015689056688250602,0.015879612215163874
87,0.01667047083819817,0.016866450182062565,0.017054694148033178
88,0.017820398057200038,0.018011678815099685,0.018195145876642727
89,0.01892691518845524,0.01911094208439934,0.019287161585612722
90,0.019976769420892992,0.020151034483273378,0.0203175842372616
91,0.02095753323327898,0.021119630493338093,0.02127418943453918
92,0.02185785800135065,0.02200553405051764,0.022145930769212896
93,0.02266769521419576,0.02279889559364534,0.022923152465104124
94,0.02337847210931443,0.02349138092938574,0.02359775159277433
95,0.023983225574397693,0.02407629745349027,0.024163298086854468
96,0.024476688573749072,0.024548673671631605,0.024615106708480994
97,0.024855329439077423,0.024905289897070304,0.024950258334932585
98,0.02511734768173568,0.025144667037402257,0.025167582813345746
99,0.025262631204725494,0.02526701247340668,0.025267597445477463
100,0.025292672622967416,0.025274134696218198,0.02525241241002618
101,0.025210459915214756,0.02516932028129304,0.025125603988485068
102,0.025020332063974138,0.024957192437113918,0.024892064081072363
103,0.024727829464055162,0.024643545115665688,0.024557835240912596
104,0.024339510513726736,0.02423516732186215,0.02412992466283015
105,0.02386278075583448,0.023739662626809377,0.02361612663648316
106,0.023305706928766767,0.02316526110490713,0.023024830007045693
107,0.02267682837953089,0.022520634566092212,0.022364831675503183
108,0.02198499181815805,0.02181472895657066,0.021645171504047767
109,0.02123918537932923,0.02105659396178794,0.020874962363137683
110,0.020448377409110208,0.020255233472710188,0.02006324148595695
111,0.01962138586719675,0.019419470831394392,0.019218836193601874
112,0.01876675801426586,0.018557831289456317,0.01835025058127826
113,0.01789267084717494,0.01767844343802949,0.017465571335861796
114,0.017006833363808482,0.016788954315671845,0.016572380996393576
115,0.016116428511736558,0.015896461000863837,0.0156776999560293
116,0.015228063503514022,0.015007473326278387,0.014787940170180036
117,0.014347727859131965,0.014127871459379548,0.013908884781699271
118,0.013480776583918441,0.013262892988308295,0.01304565444115724
119,0.01263192679346048,0.012417133881115205,0.012202730168553444
120,0.011805254125363263,0.011594545092918906,0.011383945839327225
121,0.011004217910226544,0.010798458944805134,0.010592514563256827
122,0.010231677620708979,0.01003161560930721,0.009831055365339125
123,0.009489917047744711,0.009296180856210867,0.009101621145646277
124,0.008780705087474416,0.008593799698530802,0.008405748808115732
125,0.008105307749417534,0.007925635259198316,0.00774449851803638
126,0.007464534554912916,0.0072923994309803675,0.007118480453982556
127,0.00685880053197252,0.0066944102883326195,0.006527923730459406
128,0.006288158544975886,0.006131635572614869,0.005972717538327288
129,0.0057523402574588545,0.00560372050983915,0.005452431039998373
130,0.005250793364552919,0.005110062026858486,0.004966392452843138
131,0.004782747851095337,0.004649818023949592,0.004513701981068152
132,0.004347234359158847,0.004221965603790068,0.004093292496065715
133,0.003943111934745502,0.0038253254075470977,0.003703932165421975
134,0.003569124729096984,0.0034586033237360425,0.003344294512430679
135,0.003223919833317268,0.0031204192652012352,0.0030129677242030084
136,0.0029060819528581305,0.0028093242221416403,0.002708480444368888
