S,p07,p08,p09
128,0.8957840691437013,0.8950093999260389,0.8940563844817007
129,0.901806629372004,0.900879371101837,0.8997693257128958
130,0.9073186646446629,0.9062389949576755,0.9049850646647428
131,0.9123320765525023,0.9111195353739276,0.9097249176193145
132,0.9169038861500667,0.9155527891380189,0.9140272538843419
133,0.9210463502995481,0.9195783690074677,0.9179274229609291
134,0.9248040555576154,0.9232266506842279,0.921452425473035
135,0.9282027590984399,0.9265132661084863,0.9246312160371417
136,0.9312628890256747,0.9294787162161811,0.9274936374481513
137,0.9340340056951391,0.9321432514752814,0.9300602954454007
138,0.9365177078279885,0.9345356488665857,0.9323652960802065
139,0.9387370880631352,0.9366846853708921,0.9344255147425429
140,0.9407273182659992,0.9385956900587189,0.936255517558493
141,0.9425029645626637,0.9403059664236935,0.9378972265494667
142,0.9441020409894918,0.9418222646218055,0.9393442468308422
143,0.9454954152943174,0.9431762038047964,0.9406317502680395
144,0.9467488126801982,0.9443613890880442,0.9417494339913901
145,0.9478473117496833,0.9454264926489486,0.9427616021184804
146,0.9488207552976746,0.9463484218485974,0.943630595884315
147,0.9496801567365765,0.9471570194818923,0.9443912318829462
148,0.9504283582373318,0.9478721807454349,0.9450594973259285
149,0.9510916498811639,0.9484882212973389,0.9456353922132621
150,0.9516583077129326,0.949023970520102,0.946127443057776
151,0.9521514243715501,0.9494961261680146,0.9465619399406933
152,0.9525802369125813,0.9498801745166929,0.9469189876654127
153,0.952948298049705,0.9502223008439614,0.9472298501123078
154,0.9532719502658438,0.9505146891797267,0.9474952378241142
155,0.9535391143344896,0.9507633791372427,0.9477190587858786
156,0.953765777467197,0.9509477649771725,0.9478824836151034
157,0.9539441236938728,0.9511339271739416,0.9480309870468773
158,0.9541054168948904,0.951254364167653,0.9481329499294588
159,0.9542176826471405,0.9513630772062243,0.9482075569167137
160,0.9543278167711833,0.9514412369071579,0.9482786111902897
161,0.9544063317434848,0.9515112253666302,0.9483336782523111
162,0.954456069734988,0.9515616739008692,0.9483631657758451
163,0.954500478655973,0.9515794374692632,0.9483674290322597
164,0.9545225054807815,0.9515812138261026,0.9483503760066014
165,0.95452108439531,0.9515886745248281,0.9483358098805184
166,0.9545310319936107,0.9515648713431801,0.9483169804980207
167,0.9545072288119627,0.9515574106444546,0.948286427160383
168,0.9544894652435687,0.9515169097085163,0.9482334917265689
169,0.9544468326794231,0.9514831589285677,0.9481805562927548
170,0.954429424382397,0.9514277365951784,0.94812939721578
171,0.954381818019101,0.9513918541870225,0.9480650930981938
172,0.9543441592541058,0.9513257737125969,0.9479975915382965
173,0.9542986845190171,0.9512582721526996,0.9479308005211351
174,0.9542318935018557,0.9512113763321395,0.9478547724484088
175,0.9541899714804458,0.9511424536867708,0.947803613371434
176,0.9541238910060201,0.9510671361567802,0.9477247431277647
177,0.954044310219615,0.9510195297934843,0.9476387674567377
178,0.9539945722281118,0.9509498966053798,0.9475733975250478
179,0.9539284917536861,0.9508674736480316,0.9474824480548705
180,0.9538680956211465,0.9508042353445489,0.9474085516103514
181,0.9538020151467208,0.9507196807589935,0.9473147599692311
182,0.9537288292449375,0.9506464948572102,0.9472458373238624
183,0.9536670120269264,0.9505733089554269,0.9471783357639652
184,0.9535980893815577,0.9505029652245867,0.9470944917211455
185,0.9535114031677949,0.9504418585493113,0.9470028317082324
186,0.953448875407048,0.9503672515620565,0.9469268036355061
187,0.9533856371035654,0.9502734599209361,0.9468372752508003
188,0.9533081879453675,0.950208800531982,0.9467726158618461
189,0.9532627132102789,0.9501341935447272,0.9467051143019489
190,0.9531831324238738,0.9500716657839803,0.9466269546010153
191,0.9531134992357693,0.949998479882197,0.9465495054428175
192,0.9530509714750224,0.9499288466940925,0.9464692141136766
193,0.9529806277441821,0.9498556607923092,0.9463782646434993
194,0.9529095734706061,0.9497789221768471,0.9463171579682239
195,0.9528456246243877,0.9497206576725148,0.9462397088100261
196,0.9527610700388323,0.9496410768861097,0.9461622596518282
197,0.9527035160772357,0.9495671804415906,0.9460968897201383
198,0.9526502253720537,0.9495082053945225,0.9460286776175053
199,0.9525727762138558,0.9494293351508531,0.9459597549721366
200,0.9524988797693368,0.949382439330293,0.9458887006985606
201,0.9524491417778336,0.9493071218003024,0.945798461771119
202,0.9523844823888794,0.949222567214747,0.9457323812966933
203,0.9523468236238841,0.9491451180565491,0.9456719851641537
204,0.9522565846964426,0.9491074592915538,0.9456016414333135
205,0.9521983201921103,0.9490399577316566,0.9455362715016236
206,0.9521471611151355,0.9489660612871376,0.9454829807964416
207,0.9520846333543886,0.9489021124409192,0.9454183214074874
208,0.9520171317944914,0.9488509533639444,0.9453437144202326
209,0.9519595778328949,0.9487855834322545,0.9452570282064698
210,0.9518814181319613,0.9487429508681089,0.9452143956423242
211,0.9518238641703647,0.9486569751970819,0.9451554205952561
212,0.9517634680378251,0.9486015528636926,0.9450822346934729
213,0.9517151511317934,0.9485468410730391,0.9450168647617829
214,0.951651202285575,0.9484892871114425,0.9449571791719791
215,0.9516128329778439,0.9484111274105089,0.9449053095522686
216,0.9515495946743613,0.9483400731369329,0.9448285709368065
217,0.9514991461401223,0.9482846508035436,0.9447980175991688
218,0.9514195653537172,0.9482668872351496,0.9447063575862558
219,0.9513883014733437,0.9481588847393141,0.9446765147913538
220,0.9513200893707108,0.948120515431583,0.9446090132314566
221,0.951251166725342,0.9480572771281004,0.9445322746159945
222,0.9512092447039322,0.9480160656494263,0.9444882209663774
223,0.951138900973092,0.9479443008331145,0.9444107718081796
224,0.9510856102679099,0.9479258267219848,0.9443816395560134
225,0.9510443987892359,0.9478519302774657,0.9443134274533804
226,0.9510188192507485,0.9477986395722837,0.9442729265174421
227,0.9509221854386851,0.9477588491790812,0.944231715038768
228,0.9508831055882183,0.9477233220422931,0.9441926351883012
229,0.9507985510026629,0.9476380569140019,0.9441144754873676
230,0.9507957088317198,0.9475769502387266,0.9440491055556777
231,0.9507601816949318,0.9475463969010889,0.943968103683801
232,0.9507068909897498,0.9475172646489227,0.9439453663162567
233,0.9506329945452308,0.9474049988966726,0.9439233394914481
234,0.9505839670964633,0.9473694717598846,0.9438380743631569
235,0.9505725984126911,0.9473069439991377,0.9437783887733531
236,0.9505221498784522,0.9472636008922564,0.9437172820980777
237,0.9504702802587417,0.9472032047597168,0.9437080450425128
238,0.9504063314125233,0.9471889939050016,0.9436419645680871
239,0.9503082765149884,0.9471449402553844,0.9435581205252674
240,0.950318224113289,0.9470923600929382,0.9435538572688529
241,0.9502585385234852,0.9470284112467198,0.9434998560209351
242,0.9501690101387794,0.9469928841099318,0.9434188541490585
243,0.9501590625404788,0.9469815154261596,0.9433890113541565
244,0.9501562203695357,0.9468834605286247,0.94335490530284
245,0.9500880082669028,0.9468578809901373,0.9433023251403938
246,0.9500453757027572,0.9468180905969348,0.9432667980036058
247,0.9499515840616368,0.9467825634601468,0.9431857961317291
248,0.9499544262325799,0.946764089349017,0.9431687431060709
249,0.9499316888650355,0.9466617711950676,0.9431460057385266
