S,p07,p08,p09
108,9.619516634478131,9.545112238695808,9.471014481690077
109,9.466475871864333,9.385188389066101,9.304326607546543
110,9.282390829303822,9.194810204853354,9.107749958143785
111,9.07004706874659,8.976806873910448,8.884155939581362
112,8.832377556000637,8.734143449524723,8.636540814048743
113,8.572408402338638,8.469866848850316,8.367971945490993
114,8.293207670142522,8.187055139794452,8.08153754521257
115,7.997838060029849,7.888770893345054,7.780300659403494
116,7.689314091301469,7.578019183727136,7.467257944462347
117,7.370564214213005,7.2577106326310314,7.145303599012109
118,7.044398111526462,6.930629724060111,6.817198640085564
119,6.713479294795377,6.5994084609144466,6.485545563990058
120,6.380302954909212,6.2665052931620835,6.152768295795141
121,6.047178913028972,5.934189135405887,5.8210972183125875
122,5.71621941421796,5.604528195064518,5.492558982336249
123,5.389331429430655,5.279383258205428,5.168970719058308
124,5.068213073773364,4.960405019343028,4.851938242538267
125,4.754353703919634,4.649035018449155,4.542857773195408
126,4.449037244409482,4.346509710693169,4.242920721591048
127,4.1533482684918965,4.053867207822748,3.953121048176911
128,3.8681803795093117,3.771956216311878,3.6742647395726635
129,3.5942464419314035,3.501446740461489,3.4069809528958217
130,3.3320902418765286,3.2428421169150567,3.1517344130094216
131,3.082099183586706,2.996492001177131,2.908838676134451
132,2.84451766042082,2.762605951147634,2.6784699142901047
133,2.619460787673944,2.541267292066607,2.460680913110025
134,2.4069282082983534,2.3324469911401025,2.2554150169007414
135,2.2068177331036054,2.136017310832017,2.0625197950785434
136,2.018938616572541,1.9517650399514253,1.881760237658625
137,1.843024295702378,1.779404151633912,1.7128313405834206
138,1.6787444675614438,1.6185877593954956,1.5553699537562693
139,1.5257164038473547,1.46891928579862,1.4089658127147686
140,1.3835154327423993,1.3299627743990072,1.273171698201736
141,1.2516845473697913,1.2012523167825861,1.14751268828428
142,1.12974311804237,1.082300564192451,1.031494495400409
143,1.0171947061010655,0.9726063484549741,0.9246109005189851
144,0.9135339936250375,0.8716614070536366,0.826350287432831
145,0.8182528594957716,0.7789562639715086,0.7362013480260998
146,0.7308456372712158,0.6939852915976985,0.653657957343512
147,0.6508136013039234,0.616251016474223,0.5782233074924648
148,0.5776687310188322,0.5452677050143961,0.5094133347682828
149,0.5109368154521121,0.48056430514975546,0.4467595049106876
150,0.45015994764696643,0.42168678888288014,0.389811010883534
151,0.39489847345919316,0.3681999601568009,0.33813645334390685
152,0.3447324442973354,0.3196887836409701,0.2913250462910355
153,0.29926264037527517,0.27575929120615683,0.24898741976642214
154,0.25811121449947905,0.23603912175929054,0.21075606120746215
155,0.2209219972826304,0.2001777435722829,0.1762854526887736
156,0.18736052908252532,0.16784640251898963,0.14525194554693144
157,0.1571138507117098,0.13873784531881483,0.11735342035024132
158,0.12989009309904986,0.11256585661811869,0.09230876706567415
159,0.1054179124082566,0.08906463953906041,0.06985722006191963
160,0.08344578866115171,0.0679880816889522,0.04975758880476633
161,0.06374123451280411,0.049108925814778104,0.03178739234499517
162,0.04608992004051515,0.032217877325990685,0.015741945702529847
163,0.030294761010907223,0.01712266321618472,0.0014333992837123333
164,0.016174958510362103,0.0036470705566671313,-0.011310236196493406
165,0.003565038824149269,-0.008370031885363005,-0.02264607811497399
166,-0.007686116560989831,-0.019075662898160317,-0.03271734669851867
167,-0.01771622613944146,-0.028603686850203758,-0.041654324398621156
168,-0.026650546409712206,-0.03707575107370076,-0.049575292990766684
169,-0.034602779024339725,-0.04460218505641933,-0.056587430954380125
170,-0.04167594713777589,-0.05128287501321438,-0.06278768477585572
171,-0.047963231821768204,-0.057208092201221916,-0.06826358401212929
172,-0.053548772953604384,-0.062459279206450447,-0.07309402860755654
173,-0.058508414539915066,-0.06710979391755245,-0.07735002171216365
174,-0.0629104233240696,-0.07122561022754326,-0.08109536047129495
175,-0.06681614443948547,-0.07486597027650532,-0.08438727824966463
176,-0.0702806282504298,-0.07808399494990681,-0.08727704774003087
177,-0.07335320368895282,-0.08092724577579702,-0.08981053355228141
178,-0.07607801308040507,-0.0834382546344159,-0.09202870955959952
179,-0.07849450462060759,-0.08565500017709837,-0.09396812920670072
