S,p02,p03,p04,p05,p06,p07,p08,p09
116,0.05991308837938192,0.32957165885250106,0.4844062928555104,0.5673054026544833,0.6186251511053342,0.6552411946358916,0.6855723100329669,0.7163822424161026
117,0.0664237276293278,0.3478709320603457,0.5039301864684376,0.5862744956175447,0.6368449767535367,0.6727397305894556,0.7023650994142372,0.732369098699337
118,0.07337958018993618,0.3662191883080368,0.5230730515393134,0.6046545486526611,0.6543713126916373,0.6894842030646942,0.7183606598459846,0.7475248864352579
119,0.080782108780042,0.3845508800282005,0.5417728488055218,0.6224114557085159,0.6711815103699337,0.7054551609542159,0.7335484220050148,0.7618453423674509
120,0.08863220712918007,0.4028144040546522,0.5599982699777684,0.6395144858117874,0.6872561186810344,0.7206463870090829,0.7479287411626956,0.7753380160124834
121,0.09692674440842097,0.4209496751172992,0.5777010869678634,0.6559523590965455,0.7025959369855173,0.7350648978388108,0.7615084562928587,0.7880199603960136
122,0.10566024721825329,0.43891090761860596,0.5948591841331563,0.6716962985819919,0.7171840898934079,0.7487069630940368,0.7743065744136857,0.799913735249902
123,0.11482433892595623,0.4566393485561093,0.6114325046269187,0.6867435509150255,0.7310294591889033,0.7615840402763752,0.786327625235117,0.8110335514288636
124,0.12440892760423594,0.47409542958121165,0.6274052388732798,0.7010895863857058,0.7441380844852574,0.7737135376828519,0.7975952343031167,0.8214056990141216
125,0.13439922508240443,0.49123025647190843,0.6427564258615348,0.71471939477874,0.7565028603551127,0.7850932348674178,0.8081197933051953,0.8310458099458629
126,0.1447813868793446,0.508013364708404,0.6574795818892198,0.7276562463687242,0.7681590474817312,0.7957657643942184,0.8179513955042239,0.8400087736504247
127,0.1555353956739225,0.5243977696522961,0.6715561440273632,0.7399017398768137,0.7791172151883075,0.8057480016532281,0.8270967910561922,0.848306846989999
128,0.16664185586989788,0.540362332657196,0.6849939282460582,0.751452233771488,0.7893834919059373,0.8150488284286439,0.835586000391686,0.8559686293097002
129,0.17807734176145118,0.5558692173224244,0.6977805888652711,0.7623357944908093,0.7989909178718335,0.8237051929427253,0.8434462017703481,0.8630319570102074
130,0.18981893834535413,0.5709015482580071,0.7099250964870407,0.7725704520566978,0.8079670266170069,0.831756352681623,0.8507184290351688,0.869534488856516
131,0.20183792415195967,0.5854338347432986,0.7214314479142558,0.7821599368185161,0.8163167919406078,0.8392039063664924,0.8574163601338114,0.8754922120601805
132,0.21410924144760202,0.5994535534625811,0.7323137651837897,0.7911438615337829,0.8240906623768751,0.8461030986950391,0.8635923975930382,0.8809601936832223
133,0.22660298082399777,0.6129483587358209,0.7425839498864661,0.7995279105443842,0.8312953880817986,0.8524590811020971,0.8692564890111498,0.8859434075247918
134,0.23929087600293997,0.6259105234107665,0.7522574563267881,0.8073474333514241,0.8379695159987932,0.858318038865491,0.8744571289298619,0.8904995851821695
135,0.252140663903333,0.6383286788036457,0.7613428110175846,0.8146209040660324,0.8441377374879266,0.8637060844307598,0.8792039096761073,0.8946344109972415
136,0.2651218133919997,0.6502026472787747,0.7698675474898664,0.8213723035055409,0.8498238557308468,0.8686461328011319,0.8835403519924512,0.8983887411773139
137,0.2782044372651171,0.6615360703676743,0.7778460542340326,0.827642132605888,0.8550713914701191,0.8731809941764368,0.8875012724729459,0.9018046753794806
