S,p02,p03,p04,p05,p06,p07,p08,p09
166,0.8152156283358636,0.8858613398388115,0.9112028465096955,0.9232660858060626,0.9297203007463395,0.9336854844832487,0.9370143772002848,0.9412300272515495
167,0.8164970921598069,0.8863402456427139,0.9115069588006008,0.9234813802549979,0.9298734227058958,0.933767552169229,0.937013666657549,0.9411557755356625
168,0.8176648691460286,0.886745610273465,0.9117844257389152,0.9236817533064823,0.9300048731120114,0.9338144479897892,0.9369767184352895,0.9410644707941174
169,0.8187157618522178,0.8871317902503506,0.9120363131387421,0.9238519282916968,0.9301146519646863,0.9338645412526603,0.936945809826284,0.9409689027961576
170,0.8196813894301158,0.8874668111502615,0.9122626210000817,0.9240405773880411,0.9302180359327394,0.9338783968360076,0.9368886111360553,0.9408442025460317
171,0.820575252191702,0.8877929502659754,0.9124846656050067,0.9241833964779289,0.9303217751721604,0.9339135687014277,0.936847754928749,0.9407465029198647
172,0.8213724811412249,0.8880622459628285,0.9126701172590401,0.9243255050250809,0.9303938952598401,0.9339125028873241,0.9367706610419191,0.9406100787145988
173,0.8220961689175965,0.8883155544481269,0.912839226430151,0.9244548238029893,0.9304585546487942,0.9339025552890234,0.9366964093260322,0.9404828915648977
174,0.8227619474610037,0.8885578495210211,0.9130076250585262,0.9245496812582132,0.9305267667514272,0.9339146345155314,0.9366331710225495,0.9403549938724609
175,0.8233492110321095,0.8887646174571273,0.9131429834496885,0.9246665655382458,0.9305672676873655,0.9339032658317592,0.9365621167489735,0.9402278067227599
176,0.823889578782655,0.8889493585684249,0.9132680389711822,0.9247568044656873,0.930604215909625,0.9338805284642149,0.9364647723941744,0.9400828560046648
177,0.8243894455972622,0.8891390734788729,0.9134062395332876,0.924834608895253,0.9306589277002786,0.933874133579593,0.9364015340906917,0.9399670375387359
178,0.8248186134096613,0.889292905981165,0.913502873345351,0.9249149002243939,0.930672428012258,0.9338428696992196,0.9363006370222138,0.9398142708505475
179,0.8252300176536664,0.8894314618146382,0.9136176259971762,0.9249902177543845,0.9307193238328182,0.933800237135074,0.9362025821246789,0.939673583388867
180,0.8255909733634326,0.889571083462215,0.9137082201959856,0.9250463506305096,0.9307392190294195,0.9337796313957369,0.9361116326545016,0.9395265010425646
181,0.8259210204641931,0.8896876124708797,0.9138112488926708,0.9251209576177644,0.9307619563969638,0.9337369988315913,0.9360142882997025,0.9393815503244696
182,0.8262183825991087,0.8898009440372334,0.9138901191363402,0.9251721166947391,0.9307726145380002,0.933696497895653,0.9359112596030172,0.939235178520903
183,0.8264777306976612,0.889902906919815,0.9139561996107659,0.9252239863144496,0.9307782988798863,0.9336623918443365,0.9358153363336896,0.9390873856318649
184,0.8267218021273948,0.8899991854605105,0.9140336487689638,0.9252786981051031,0.9308003257046948,0.9336218909083982,0.9357222552353051,0.9389424349137698
185,0.8269495310742059,0.8900961745439417,0.9141139400981046,0.9253113830709481,0.93081453655941,0.933592758656232,0.9356256214232417,0.9388081423367112
186,0.827150614668426,0.8901771764158184,0.9141793100297946,0.9253497523786791,0.9308180892730888,0.9335430206647288,0.9355332508675929,0.938669586503238
187,0.8273239870959515,0.890240414719301,0.9142397061623342,0.9254037536265969,0.9308180892730888,0.9334897299595468,0.935402511004213,0.9384969246184482
188,0.8274781748696114,0.8903100479074055,0.9142844703546871,0.92543004370782,0.93081453655941,0.9334414130535151,0.9353108509913,0.938355526614032
189,0.8276263230300174,0.890376838924567,0.9143370505171333,0.9254726762719656,0.9308138260166743,0.9333930961474834,0.9352127960937651,0.9382006282976363
190,0.827757773436133,0.8904414983135212,0.9143903412223153,0.9254939925540384,0.9308124049312028,0.9333490424978663,0.9351040830551938,0.9380670462633134
191,0.8278803420580516,0.8905004733605892,0.9144429213847616,0.9255252564344119,0.9308102733029955,0.9333120942756068,0.9350031859867158,0.9379263588016329
192,0.8279968710667163,0.8905601589503931,0.9145047386027727,0.9255529676011065,0.9308223525295034,0.9332545403140102,0.9349058416319167,0.9377792764553305
193,0.8280963470497227,0.8906070547709533,0.9145416868250322,0.925587073652423,0.9308131154739385,0.9331991179806209,0.9347907337087236,0.9376321941090282
194,0.8281627827955163,0.8906525295060419,0.9145708190771984,0.9256062583062885,0.9307917991918657,0.9331522221600608,0.9346862839265668,0.9374829801345186
195,0.8282686536631445,0.8907100834676385,0.9146333468379453,0.9256318378447759,0.9308045889611094,0.9331095895959152,0.9346003082555399,0.9373508191856672
196,0.8283112862272901,0.8907313997497113,0.9146482682353962,0.9256304167593044,0.9307782988798863,0.9330456407496968,0.9344802265331964,0.9372008946684218
197,0.8283727481739334,0.8907790061130072,0.9146809532012412,0.9256559962977917,0.9307576931405492,0.932988797330836,0.9343771978365112,0.9370388909246685
198,0.828444868261613,0.8908244808480958,0.9147235857653868,0.9256851285499579,0.9307505877131916,0.9329461647666903,0.934279853481712,0.9369109932322317
199,0.8284928298962768,0.8908649817840342,0.9147505863893457,0.925708576460238,0.9307392190294195,0.9328857686341507,0.9341682982721977,0.9367646214286651
200,0.828539725716837,0.8908997983780864,0.9147889556970767,0.9257107080884452,0.9307186132900824,0.9328452676982124,0.9340872964003211,0.9366409869926429
201,0.8285994113066408,0.890924667373838,0.9148294566330151,0.9257234978576889,0.9307392190294195,0.9327827399374655,0.9339728990198637,0.9364860886762472
202,0.8286242803023924,0.8909502469123254,0.9148514834578236,0.925746945767969,0.9307150605764036,0.932710264578418,0.9338556594684633,0.9363311903598515
203,0.828666912866538,0.8909758264508127,0.9148706681116892,0.9257732358491921,0.9306909021233878,0.9326434735612565,0.9337419726307417,0.9361826869280776
204,0.8287003083751188,0.8910269855277875,0.9149076163339487,0.9257654198790988,0.9306752701832011,0.9326285521638056,0.933681576498202,0.9360739738895063
205,0.8287251773708704,0.8910468807243888,0.9149225377313996,0.9257782096483425,0.9306511117301852,0.932568156031266,0.9335678896604804,0.9359233388295252
206,0.8287464936529432,0.8910653548355185,0.9149466961844155,0.9258030786440941,0.9306219794780191,0.9324956806722184,0.9334520711945515,0.9357762564832228
207,0.828770652105959,0.8910937765449489,0.914968723009224,0.9258108946141874,0.9306106107942469,0.9324459426807152,0.9333497530406021,0.935651200961729
208,0.8288012054435967,0.8911328563954157,0.9149971447186545,0.9258052102723013,0.9306049264523608,0.9323912308900617,0.9332630668268393,0.9355197505556134
209,0.8288338904094417,0.8911570148484316,0.9150312507699709,0.9258130262423947,0.9306035053668893,0.9323457561549731,0.9331529327027965,0.9353783525511972
210,0.8288502328923641,0.8911833049296547,0.9150433299964789,0.9258059208150371,0.9305693993155728,0.9323052552190347,0.9330761940873344,0.9352582708288537
211,0.8288523645205714,0.8911896998142765,0.9150497248811007,0.9258215527552238,0.9305416881488782,0.9322270955181011,0.9329504280231049,0.9351055041406653
212,0.8288928654565098,0.8912266480365361,0.9150816993042099,0.9258215527552238,0.9305203718668054,0.9321844629539555,0.9328694261512283,0.934981869704643
213,0.8289035235975462,0.8912607540878525,0.9151094104709045,0.9258286581825814,0.9305118453539762,0.9321389882188669,0.9327777661383152,0.934857524725885
214,0.8289184449949971,0.8912721227716247,0.9151300162102416,0.9258386057808821,0.9304933712428465,0.93207646045812,0.932677579612573,0.9347175478069403
215,0.828912760653111,0.8912699911434174,0.915120068611941,0.9258421584945609,0.9304471859650221,0.9320032745563367,0.9325553662620223,0.9345697549179022
216,0.8289461561616918,0.8913048077374697,0.9151563062914647,0.9258421584945609,0.9304542913923797,0.9319528260220977,0.9324715222192026,0.9344510942810302
217,0.8289553932172566,0.891306939365677,0.9151598590051435,0.9258663169475767,0.9304052639436122,0.9318902982613508,0.9323514404968591,0.9342933537936915
218,0.8289745778711222,0.8913431770452007,0.9151960966846673,0.9258428690372966,0.9304116588282341,0.9318426918980549,0.9322810967660189,0.9342045359517215
219,0.8289681829865003,0.8913360716178431,0.9151925439709885,0.9258592115202191,0.9303633419222024,0.9317702165390074,0.9321617255864112,0.9340411111224967
220,0.8289902098113089,0.8913694671264238,0.9152131497103255,0.9258570798920118,0.9303569470375805,0.9317197680047684,0.9320807237145345,0.9339188977719459
221,0.8289973152386665,0.8913964677503827,0.9152039126547606,0.925818000041545,0.9303178671871137,0.931694188466281,0.9320096694409585,0.9337860262803588
222,0.828995894153195,0.8913971782931185,0.9152202551376831,0.9258279476398457,0.930287313849476,0.9316060811670468,0.9318860350049363,0.9336694972716941
223,0.8290228947771539,0.8914170734897198,0.9152635982445645,0.9258307898107887,0.9302901560204191,0.9315826332567667,0.9318185334450391,0.9335295203527494
224,0.8290271580335684,0.8914447846564144,0.9152422819624917,0.9258158684133377,0.9302596026827814,0.9314966575857397,0.9316927673808095,0.9334407025107794
225,0.8290172104352678,0.8914454951991502,0.9152508084753208,0.9258215527552238,0.9302091541485424,0.9314497617651796,0.9316117655089329,0.9332957517926843
226,0.829019342063475,0.8914625482248084,0.9152550717317354,0.9258243949261669,0.9301537318151532,0.9313623650086811,0.9314938154147967,0.933187038754113
227,0.8290271580335684,0.8914796012504667,0.9152643087873003,0.9257881572466431,0.9301849956955266,0.9313495752394374,0.9314447879660293,0.9330719308309199
228,0.8290285791190399,0.8915009175325395,0.9152643087873003,0.9258037891868298,0.9301174941356294,0.9312763893376541,0.9313247062436858,0.9329632177923486
229,0.8290527375720558,0.891502338618011,0.9152870461548446,0.9258428690372966,0.9301210468493082,0.9312259408034151,0.9312437043718091,0.9328118721896317
230,0.8290555797429988,0.8915108651308401,0.9152863356121088,0.9257867361611716,0.9300769931996911,0.931166965756347,0.9311598603289895,0.93267473744163
231,0.8290754749396001,0.8915279181564983,0.9153126256933319,0.9257867361611716,0.9300684666868619,0.9310866744272062,0.9310390680639102,0.9325717087449448
232,0.8290577113712061,0.8915307603274414,0.9152927304967307,0.9257696831355133,0.9300229919517733,0.9310120674399514,0.9309303550253389,0.9324779171038244
233,0.8290534481147915,0.8915222338146123,0.9153012570095598,0.9257952626740007,0.9299760961312131,0.9309829351877852,0.9308614323799702,0.9323017025053559
234,0.829087554166108,0.8915634452932863,0.9153069413514459,0.9257405508833472,0.9299562009346118,0.9309779613886349,0.9308280368713895,0.9321958316377277
235,0.8291031861062947,0.8915677085497009,0.9153382052318193,0.9257249189431604,0.9299668590756482,0.9309168547133595,0.9307285608883831,0.9320686444880266
236,0.8290953701362014,0.8915577609514003,0.9153467317446484,0.9257178135158028,0.929932042481596,0.9308251947004464,0.9305963999395317,0.9319464311374759
237,0.8290854225379007,0.8915577609514003,0.9153353630608763,0.9257490773961763,0.929893673173865,0.9307818515935651,0.9305516357471788,0.931815691274096
238,0.8290953701362014,0.8915925775454525,0.9153247049198399,0.9257135502593883,0.929858146037077,0.9306809545250871,0.9303867898324825,0.9317375315731624
239,0.8291067388199735,0.8916018146010174,0.9153318103471975,0.9256986288619373,0.9298155134729313,0.9306802439823514,0.9303562364948448,0.9316281079918554
240,0.829087554166108,0.8916224203403544,0.9153382052318193,0.9256993394046731,0.9297984604472731,0.9305843207130238,0.9302290493451437,0.9315058946413046
241,0.829105317734502,0.891623841425826,0.9152898883257876,0.9256815758362791,0.9297053793488885,0.9305523462899146,0.9301885484092054,0.9313879445471684
242,0.8291188180464815,0.8916302363104478,0.9153211522061611,0.9256673649815639,0.9297295378019044,0.9305004766702041,0.9300961778535566,0.9312699944530323
243,0.8291223707601603,0.8916671845327073,0.9153339419754047,0.9256304167593044,0.9296741154685151,0.9304315540248353,0.9299867542722495,0.9311989401794563
244,0.8291273445593106,0.8916273941395048,0.9153595215138921,0.9256339694729832,0.929703958263417,0.9303775527769176,0.9299100156567874,0.9310198834100447
245,0.8291344499866682,0.8916430260796915,0.9153282576335187,0.9256559962977917,0.9296314829043695,0.9303306569563574,0.9298247505284962,0.9309346182817535
246,0.8291365816148755,0.8916615001908212,0.9153247049198399,0.9256112321054388,0.929597376853053,0.9302524972554238,0.9297139058617176,0.9308351422987471
247,0.8291316078157251,0.8916757110455364,0.9153112046078604,0.9255558097720495,0.9295206382375909,0.9302411285716516,0.9296869052377588,0.9307328241447976
248,0.8291294761875179,0.8916920535284589,0.9153168889497465,0.9255444410882774,0.9295149538957048,0.9301913905801484,0.9295717973145656,0.9306532433583925
249,0.8291330289011967,0.8916437366224272,0.9152863356121088,0.9255359145754483,0.9294780056734453,0.93012744173393,0.9295106906392903,0.9304940817855822
