S,p02,p03,p04,p05,p06,p07,p08,p09
39,1.9022820736797844e-12,7.607027194463014e-11,3.1459293984280473e-10,6.820066948770114e-10,1.1392174335850687e-09,1.6892648410231418e-09,2.396604318094583e-09,3.505543781069502e-09
40,6.836195527705204e-12,2.508815465856023e-10,1.002656822999043e-09,2.1327621969864014e-09,3.5173699236299538e-09,5.164260388249371e-09,7.262280260252483e-09,1.052019125550515e-08
41,2.314362924830765e-11,7.815686380888159e-10,3.0213184885538506e-09,6.308724428832998e-09,1.0275823211695022e-08,1.4942623710056952e-08,2.0832739029826457e-08,2.989447626763207e-08
42,7.404983344744273e-11,2.3078248415144056e-09,8.636722619806215e-09,1.771124688759162e-08,2.8500595011982298e-08,4.105635438702107e-08,5.676046301681434e-08,8.070182402533505e-08
43,2.248528936155739e-10,6.479805683328408e-09,2.349393037803061e-08,4.733615427807491e-08,7.527520996317736e-08,1.0744644470382948e-07,1.4732939426689466e-07,2.0759375852720482e-07
44,6.499249830847212e-10,1.734960721625565e-08,6.098906637498002e-08,1.2078241519594728e-07,1.8986075326259e-07,2.6858367332314426e-07,3.6533479599646103e-07,5.102620948215914e-07
45,1.7929920651964916e-09,4.4417014872323403e-08,1.514891816685655e-07,2.9499538992910465e-07,4.584919206212416e-07,6.429367979274353e-07,8.67704771650843e-07,1.2015378175634445e-06
46,4.733574462764954e-09,1.0899576376462972e-07,3.60911398059506e-07,6.913166627514195e-07,1.0626408624531575e-06,1.4774021786025446e-06,1.978652617862885e-06,2.7169415311965707e-06
47,1.1986912301718137e-08,2.569586713868634e-07,8.265878434981832e-07,1.5579799909296007e-06,2.369013789057056e-06,3.2661450776211537e-06,4.341551498633379e-06,5.912613695453298e-06
48,2.917987163303608e-08,5.832184898226637e-07,1.82371141140882e-06,3.3835507452345765e-06,5.0906528006533505e-06,6.9610314872484885e-06,9.185237244264897e-06,1.240863152399634e-05
49,6.84230899944988e-08,1.2769383709265592e-06,3.8837155443102625e-06,7.094941492743917e-06,1.0564268212369192e-05,1.4329968819449676e-05,1.8773060149337027e-05,2.5161679787706227e-05
50,1.5484171674145728e-07,2.701945364525584e-06,7.997422071471062e-06,1.439036082130368e-05,2.1210115129984466e-05,2.8544669519051585e-05,3.713222566778821e-05,4.9385078534206084e-05
51,3.3877129191802895e-07,5.5347079943576644e-06,1.5951362481271043e-05,2.8279373210551996e-05,4.1267596282885084e-05,5.511058268994768e-05,7.119634289564111e-05,9.39742944059812e-05
52,7.177531820681447e-07,1.0993059038455746e-05,3.086567858941063e-05,5.392909815368091e-05,7.793176461466486e-05,0.00010328784346685658,0.00013253385814152545,0.00017363955917140003
53,1.4749037068017497e-06,2.120298875989659e-05,5.802625710801255e-05,9.994646967969522e-05,0.00014305118861404923,0.00018819045255581267,0.00023987565255267565,0.00031198939575274577
54,2.94374145605264e-06,3.976836272526945e-05,0.00010613126350757109,0.00018025924106887187,0.00025558295300886255,0.0003337871525621089,0.0004226910513212237,0.0005458428540863319
55,5.714408291313032e-06,7.262893471343539e-05,0.0001891009721634919,0.00031678947652073936,0.00044503097488359243,0.0005770554821788027,0.00072608552427487,0.0009310653641665889
56,1.080265104024211e-05,0.0001293144394992092,0.0003286265633888114,0.0005431376181866316,0.0007561128722033586,0.0009735526531964222,0.0012172967447004388,0.0015502134995895188
57,1.9911105640903092e-05,0.00022472496800551555,0.000557653956403208,0.0009095066528251738,0.0012549008874154467,0.0016046547863636052,0.0019940392351496562,0.002522227796568203
58,3.5822341071814716e-05,0.0003815875282297318,0.0009250074547861259,0.0014890875304773312,0.002036656016432168,0.002586671390526093,0.003194883174526442,0.004014321835414349
59,6.297455896787586e-05,0.0006337520636803597,0.0015013490959261892,0.002386091985369463,0.0032355145533920064,0.00408195806514503,0.0050117439026141465,0.006256075194201887
60,0.0001082832895462034,0.0010304931211693443,0.0023866373922663275,0.003745551568464986,0.005036087768988241,0.006312023369358494,0.007704402941053278,0.0095555475870495
61,0.0001822849770811957,0.0016419713946262563,0.003719188862032522,0.005764898528596939,0.007686896683338116,0.009572456080394108,0.011616781839123598,0.014316997797154365
62,0.00030068975507584216,0.002565978411686251,0.0056863545048129556,0.008707204939899465,0.011515387609334793,0.01424929232748289,0.017194455742348045,0.021059527017594632
63,0.0004864393202299394,0.003936034430703552,0.008536701073206122,0.012915785155783224,0.01694406808993448,0.020836209745274413,0.025002639453622095,0.030435691615295295
64,0.0007723696969995884,0.005930832454900902,0.01259343702434822,0.018829671696281105,0.02450708003207797,0.02995169484208888,0.035743625704235574,0.04324887039331305
65,0.0012045757343250867,0.008784920604804698,0.01826865254620142,0.026999269222898956,0.03486630488340491,0.04235510158174171,0.050272428197360025,0.060467954496074436
66,0.001846562323080673,0.012800393857451412,0.02607776305389828,0.03810129204912752,0.048825895689848846,0.058960328015447094,0.06960920749573239,0.08323778326128559
67,0.0027842447695072673,0.01835923017166983,0.03665337021221937,0.05295191729128446,0.06734397546160047,0.08084570820760667,0.09494696173340846,0.1128837026262994
68,0.004131826237455371,0.02593576372407545,0.05075760026709321,0.07251695841815593,0.09154015237465302,0.10925867108557435,0.1276529683133824,0.15090869438878252
69,0.0060385332065473135,0.03610865010342896,0.06929186347519582,0.09791780186252287,0.12269749879596,0.14561377356598834,0.16926258229639501,0.19898172583961843
70,0.008696131049887833,0.04957155712241156,0.09330291705675775,0.13043186800761833,0.16225773619684725,0.19148288250892853,0.2214642381766392,0.2589163004788376
71,0.012347072836753348,0.06714172324088921,0.12398412100691948,0.17148646781471077,0.21180856767817266,0.24857655981569068,0.286074859883207,0.3326386400976343
72,0.01729305832718806,0.0897654755187445,0.162670860799222,0.22264513099928135,0.2730624013598526,0.31871608840982124,0.36500534378730576,0.42214547333102936
73,0.023903700955398358,0.11851980092227217,0.21082927726380485,0.28558577673512897,0.34782609947494114,0.40379604553650306,0.46021631619798387,0.5294520128886621
74,0.03262492364287332,0.15460912579972652,0.2700376892160634,0.36207047108355317,0.4379618494689333,0.5057378565002241,0.5736649465725926,0.656531332316676
75,0.043986635323723516,0.19935658180889568,0.34196040947783585,0.4539069471616239,0.545339757127769,0.6264353129748281,0.7072441814793412,0.8052469589943378
76,0.05860918528860504,0.2541892211263899,0.4283140242728953,0.5629025287881562,0.6717832754395137,0.7676935780790567,0.8627163109484193,0.9772810385045433
77,0.07720805779872852,0.32061688334372035,0.5308266088621671,0.6908115663169581,0.8190090714463305,0.9311636871581208,1.0416432481353404,1.1740608556148195
78,0.10059626004702264,0.4002047001290532,0.6511907640925976,0.8392779334553263,0.9885633625222184,1.1182749533258234,1.2453162597512306,1.396686785379575
79,0.12968387661852626,0.4945395372736236,0.7910117530918193,1.0097745153395121,1.1817570920834297,1.3301679701029079,1.4746881011340474,1.6458648706070556
80,0.16547431531286835,0.6051909986884082,0.951752368120104,1.2035419141571968,1.399602537624639,1.5676310479784128,1.7303105675224584,1.9218471677089066
81,0.20905685323639733,0.733667934846964,1.1346764410547632,1.421528787168419,1.6427540334763846,1.831042914823694,2.012280366262831,2.224382772260114
