S,p02,p03,p04,p05,p06,p07,p08,p09
149,22.644992297315977,24.12599955512462,24.377279052956165,24.415954664291913,24.38767891490556,24.336287756199223,24.281884241972303,24.225236449026962
150,22.837543234288656,24.2169710102047,24.440393633895493,24.46574979231286,24.42849097228361,24.36971158061851,24.308726109367736,24.245965767377694
151,23.017953287052247,24.300555126899322,24.49800014261427,24.510975849523216,24.465307486565276,24.39954210764483,24.332299734552972,24.263770574250994
152,23.186735980118552,24.377266357333834,24.550536348755255,24.552020700951967,24.49848258514464,24.426108179298463,24.352911902880688,24.278933384636044
153,23.34441083799987,24.447595450993727,24.59841311512889,24.58924540889029,24.52834411812432,24.449713118102064,24.370844693066825,24.291713011947987
154,23.491499598904394,24.512008893040612,24.64201502583307,24.622985135280825,24.55519495576652,24.47063598651766,24.386356795247362,24.302345973836733
155,23.628522686003347,24.570948756519325,24.681701007622788,24.653550318731728,24.579314118255976,24.489132995952897,24.399684975762167,24.31104799711647
156,23.755996165952805,24.62483267606785,24.717805262142175,24.681227765910304,24.60095816196883,24.50543887064782,24.411045519201476,24.31801547686518
157,23.874429008152728,24.674054091278204,24.750638181458836,24.70628187545287,24.62036244601506,24.519768160757845,24.42063552265949,24.32342680904753
158,23.9843206950141,24.71898264992944,24.78048737373228,24.7289558906516,24.637742432886963,24.532316679426454,24.428634385031952,24.327443817995228
159,24.08615921147827,24.759964748000126,24.807618799016492,24.74947305231012,24.653295045240494,24.5432627234976,24.4352049961094,24.33021301229132
160,24.180419247343817,24.797324163117192,24.832277768993546,24.76803793669546,24.66719979778986,24.552768352492645,24.440495023014815,24.331866743310112
161,24.267560839419385,24.831362835797673,24.854690212450233,24.784837581037774,24.6796201871291,24.560980619980906,24.444638119902603,24.332524469272695
162,24.348028121679018,24.862361732758128,24.87506372084169,24.800042705308552,24.69070474582224,24.568032751304255,24.447755056655748,24.33229381217927
163,24.42224841630036,24.89058171164515,24.893588638974503,24.813808845181025,24.700588156179034,24.574045230352223,24.44995478789735,24.33127157175363
164,24.490631621887356,24.916264449004185,24.91043928323222,24.826277467226983,24.70939248695458,24.579126804269432,24.45133543389488,24.32954468254422
165,24.553569658891657,24.939633412657255,24.925774954098753,24.83757703437561,24.717228046000624,24.58337553612466,24.45198527141201,24.327191115602883
166,24.61143621488304,24.96089489341102,24.93974097603768,24.847823983265013,24.724194467040657,24.586879757393373,24.451983646756045,24.324280788690086
167,24.664586593559076,24.98023888719558,24.95246970930509,24.857123764832064,24.730381508675233,24.589718791290235,24.451401665359636,24.3208761784075
168,24.713357804984067,24.997840097995546,24.964081565670423,24.86557164225189,24.735870026759695,24.59196386332962,24.450303029155403,24.317033102860815
169,24.758068689934017,25.013858953215614,24.974685884515676,24.873253634893896,24.74073270448684,24.5936788708434,24.448744786909057,24.312801420833804
170,24.799020154020464,25.02844247906921,24.98438177696016,24.88024721820636,24.74503476079803,24.594921005061106,24.446777933206928,24.308225608393737
171,24.836495583357983,25.04172517561187,24.99325899982807,24.8866222076316,24.74883466874189,24.595741377098076,24.44444792857325,24.303345184506494
172,24.870761281192696,25.053829955368197,25.001398727297893,24.89244130430279,24.75218481308161,24.59618568302346,24.44179536098545,24.298195383209983
173,24.902066989085366,25.06486897679849,25.008874261445154,24.897760834363677,24.755132035636503,24.596294683476568,24.43885640204257,24.292807498937915
174,24.930646450371793,25.074944364789072,25.015751729640098,24.902631296797036,24.757718214374332,24.59610466942763,24.4356631803555,24.287209286200092
175,24.956717979307538,25.084149088527848,25.022090673232352,24.907097947135522,24.759980659183608,24.59564801498004,24.4322443492706,24.281425432803868
176,24.980485163439422,25.092567567597253,25.027944675670707,24.911201266419877,24.76195268457104,24.594953448797693,24.42862530500633,24.275477780122397
