S,p02,p03,p04,p05,p06,p07,p08,p09
61,1.307993364023396e-06,1.1784133593855197e-05,2.6693242679708303e-05,4.137651824165584e-05,5.517196356458892e-05,6.870592279622448e-05,8.337949219949792e-05,0.00010276087419793661
62,2.0885114423577547e-06,1.7825616223713075e-05,3.950434754600336e-05,6.049200612320317e-05,8.000226844222854e-05,9.899652906458778e-05,0.00011945856672563801,0.00014631182771959218
63,3.272179242126504e-06,2.64811348874407e-05,5.7436181371433616e-05,8.690077483888663e-05,0.00011400514035087884,0.00014019351629568876,0.0001682274415951146,0.00020478382450938096
64,5.0343480589403996e-06,3.866330420859883e-05,8.210011223923515e-05,0.00012275767922466894,0.00015977204404112044,0.00019526869276479536,0.00023302964543897228,0.00028196056421972426
65,7.611572145954561e-06,5.551871196118625e-05,0.00011545761805387827,0.00017063716902573217,0.000220358724177961,0.0002676896468118556,0.00031772884738143214,0.00038216651678316116
66,1.131703167356129e-05,7.846015798651171e-05,0.00015984869953297037,0.00023355175082524077,0.00029929243230888275,0.00036141523905575124,0.00042669129034309666,0.0005102320144168004
67,1.6557856368556306e-05,0.000109195429698122,0.00021800940360047413,0.00031495372974140595,0.0004005579039637053,0.0004808660469032139,0.0005647396955545808,0.0006714259820090468
68,2.385397509157899e-05,0.00014975008470882387,0.00029307503569830917,0.00041871660561975527,0.0005285585781902857,0.0006308665908335426,0.000737075909621257,0.0008713542567172217
69,3.3857926551121836e-05,0.00020248157677881656,0.0003885658371883399,0.0005490931067990423,0.0006880505393387637,0.0008165574441089396,0.0009491711237819,0.0011158234613194151
70,4.7374853607662186e-05,0.00027008209212489587,0.0005083525068168976,0.0007106479997954357,0.0008840481712131532,0.0010432770836468763,0.0012066245948585963,0.001410672650532796
71,6.538170523213982e-05,0.0003555676242892117,0.000656599766692828,0.0009081648812137022,0.0011217019374280823,0.0013164150936342822,0.0015149936613209625,0.001761577087013022
72,8.904447708802006e-05,0.0004622512511567173,0.0008376871883999937,0.0011465278777940402,0.0014061505741042035,0.0016412403386692476,0.001879600062676401,0.0021738308563987174
73,0.00011973221362721748,0.0005936991912241368,0.001056107766864156,0.0014305805649469927,0.0017423517208875472,0.002022709622018226,0.002305319435277897,0.0026521167528076317
74,0.0001590263884704117,0.000753668938351798,0.0013163460678075611,0.0017649660634042053,0.0021348966711826067,0.0024652638200978183,0.002796362481918835,0.0032002735168845664
75,0.00020872429502653833,0.0009460297109055438,0.001622738980029681,0.0021539536505799095,0.002587816186200298,0.002972620042479557,0.0033560572595264793,0.0038210710573416407
76,0.00027083515482390075,0.0011746664682621422,0.001979323694632773,0.0026012586881729582,0.003104385812233157,0.003547569098899528,0.003986643209996643,0.004516005155802416
77,0.0003475677910020833,0.0014433695798288237,0.00238967799666423,0.0031098629660331056,0.0036869389105631534,0.004191787550539283,0.004689086423176336,0.005285121767589773
78,0.0004413090455828578,0.0017557134524004425,0.002856759513183982,0.0036818436850716285,0.004336696731305212,0.0049056741129038794,0.005462926481736297,0.006126880872370233
79,0.0005545923607245401,0.0021149279794130393,0.0033827505079020437,0.004318219096605125,0.005053623789025297,0.005688218709110071,0.006306162794733616,0.007038067928177849
80,0.0006900564070155824,0.002523767585888015,0.003968915058549793,0.005018817937629816,0.005836315952190141,0.006536911353605124,0.007215187194653527,0.008013758155123174
81,0.0008503940920716324,0.0029843826642589333,0.004615475302921501,0.005782179781088637,0.006681927419982525,0.007447696275253435,0.008184767206764754,0.009047337087841889
82,0.0010382927149651944,0.0034981992119709204,0.005321512947520368,0.006605491436328936,0.007586141495263821,0.008414975284920523,0.009208082956124741,0.010130578707578941
83,0.001256366626324612,0.004065811258779917,0.006084900904812507,0.007484563771531505,0.00854318750076466,0.00943166097333581,0.010276816432841507,0.011253778257613867
84,0.0015070838839045808,0.004686891176552965,0.006902268632480446,0.008413850063337946,0.0095459034704648,0.010489278410297231,0.011381290995760018,0.01240593469398199
85,0.00179268938860222,0.005360122584674443,0.007769004896907017,0.009386508064146426,0.010585845780508585,0.011578114413879348,0.012510657622089028,0.013574979452757319
86,0.0021151264733426656,0.006083158046177317,0.008679296792379887,0.010394502137911488,0.011653438304892738,0.01268740529525303,0.013653117938439152,0.014748037363565558
87,0.0024759598599155552,0.006852605451135307,0.009626206214918831,0.011428743773578276,0.012738159380631942,0.013805560346025203,0.014796179632625694,0.01591171516546197
