S,p02,p03,p04,p05,p06,p07,p08,p09
171,107.54724957083788,72.61634625969222,56.828565268897435,47.86553612441935,41.87472886870722,37.25973105586817,33.103688540902,28.47871465135121
172,108.36199320162656,73.08708404238331,57.19062755704378,48.176185191251264,42.157210388521094,37.52476035285568,33.35490800425269,28.7135745584024
173,109.16157418733548,73.552740032396,57.54963333834553,48.484639190618495,42.438062180219305,37.78863148898175,33.60539848891335,28.948086041804544
174,109.94703019405989,74.01374626483133,57.90585519789957,48.79110312402588,42.717451083802516,38.05148543651313,33.85528065511991,29.182349835507182
175,110.7193470584189,74.47050181551553,58.2595425742781,49.09576361941177,42.995528378021675,38.31344953767655,34.10466309180151,29.41645618972899
176,111.47945906077865,74.92337468576729,58.610923393726466,49.39879035267225,43.27243105199301,38.574638661525285,34.3536433728687,29.65048581940337
177,112.22824953847521,75.3727036674146,58.960205638708274,49.700337394998684,43.54828300130578,38.835156286481265,34.602309041345336,29.884510784038554
178,112.96655179024881,75.81880017342648,59.307578845703546,50.000544484161225,43.8231961487304,39.09509550962582,34.85073852318905,30.118595300827877
179,113.69515022708043,76.26195002205769,59.65321552848941,50.29953821948254,44.09727149068132,39.354539984569215,35.09900197306948,30.35279649455802
180,114.41478172763873,76.70241516506877,59.997272524985945,50.59743318053904,44.37060007074436,39.613564790189315,35.347162054883086,30.587165086402734
181,115.12613716042317,77.14043535208717,60.33989226661802,50.894332971412126,44.64326388294495,39.872237233061725,35.59527466006287,30.82174602568486
182,115.82986303784502,77.57622972567653,60.68120397057797,51.1903311920058,44.915336706846176,40.13061758634606,35.8433895668945,31.05657906737065
183,116.52656327128454,78.0099983428979,61.02132475539648,51.485512338980755,45.18688487810323,40.38875976889855,36.0915510441707,31.291699299044495
184,117.21680099890612,78.44192362061477,61.36036068190052,51.77995263896307,45.457967997084125,40.64671196718663,36.339798402541845,31.52713762047128
185,117.90110046165587,78.8721717031347,61.69840772130044,52.07372081717665,45.72863957934672,40.90451720425321,36.588166497071484,31.76292117929478
186,118.57994890524246,79.30089375170226,62.03555265362226,52.36687880484823,45.99894765091008,41.16221385852654,36.836686184466316,31.99907376581166
187,119.25379848956688,79.72822715635957,62.37187389835199,52.65948238847642,46.268935292453506,41.41983613617555,37.0853847377461,32.23561617042279
188,119.92306818833782,80.15429667121268,62.70744228162144,52.9515818046427,46.53864113504582,41.67741450032807,37.334286222350954,32.47256650615924
189,120.58814566550033,80.57921547495752,63.04232174224751,53.243222283745695,46.80809981139333,41.93497606019818,37.58341183590588,32.70994049962255
190,121.24938911613832,81.003086158929,63.376569980529496,53.5344445459188,47.07734236563539,42.19254492329085,37.83278021512331,32.94775175282254
191,121.90712906203096,81.42600164516551,63.71023905319433,53.82528525268526,47.346396624597986,42.450142513774836,38.082407712462896,33.186011978477126
192,122.56167009393124,81.84804603748574,64.0433759175913,54.11577741726177,47.615287533950124,42.70778785956182,38.33230864486765,33.42473121091558
193,123.21329255399966,82.26929540869747,64.37602292888371,54.4059507770875,47.88403746183576,42.965497850988044,38.58249551754511,33.66391799544104
194,123.86225415347667,82.68981852703021,64.70821829320244,54.6958321309674,48.15266647263883,43.22328747333373,38.832979224411446,33.90357955740839
195,124.50879152203207,83.10967752519502,65.03999648004992,54.985445644139475,48.42119257366875,43.48117001563949,39.08376922799377,34.143721953441286
196,125.1531216860208,83.52892851554188,65.37138859722518,55.27481312371165,48.689631936927924,43.73915725813333,39.33487372020963,34.384350206346426
197,125.79544347449918,83.9476221542796,65.70242273051008,55.56395426684091,48.95799909823921,43.99725963981993,39.586299766158106,34.62546842529548
198,126.43593885211324,84.3658041583808,66.0331242518076,55.85288688454071,49.22630713602274,44.25548640856647,39.83805343225342,34.867079913058774
199,127.07477417892967,84.78351577817094,66.36351609763125,56.14162710253083,49.49456783107351,44.51384575511668,40.09013990077932,35.10918726103114
200,127.71210139813114,85.20079422881608,66.69361902065489,56.43018954177634,49.76279180987646,44.77234493258635,40.34256357165873,35.35179243379076
201,128.3480591526775,85.61767308348038,67.02345181676961,56.718587480613536,50.03098867230591,45.03099036317906,40.59532815314739,35.594896844142454
202,128.9827738327972,86.03418263128688,67.35303152950252,57.00683299964382,50.29916710595188,45.28978773284962,40.848436742187744,35.83850141978999
203,129.61636055614392,86.45035020261389,67.68237363398839,57.29493711154987,50.567334987760404,45.54874207584518,41.101891896120435,36.08260666198362
204,130.24892408310436,86.86620046430846,68.01149220241669,57.582909877313426,50.835499474737134,45.80785784963837,41.35569569587574,36.32721269792469
205,130.8805596696864,87.28175568736063,68.34040005254352,57.8707605095822,51.10366708440992,46.06713900132746,41.60984980243825,36.57231932656302
206,131.51135386085073,87.69703598911747,68.66910888088356,58.158497465419856,51.37184376670376,46.326589026791964,41.864355506328366,36.81792605960865
207,132.14138522691385,88.11205955242656,68.99762938187237,58.44612852835667,51.64003496752301,46.58621102292955,42.11921377186769,37.064032157216786
208,132.77072504597172,88.52684282352712,69.32597135493879,58.73366088211185,51.90824568511658,46.84600773380936,42.374425275970395,37.31063665991741
209,133.39943793514806,88.94140069057883,69.65414379988957,59.02110117551658,52.17648052019754,47.105981591763424,42.62999044266209,37.55773841635346
210,134.02758243369277,89.3557466445273,69.98215500225413,59.30845558086659,52.44474372033068,47.36613475344171,42.8859094733582,37.805336108059606
211,134.65521154075262,89.76989292406401,70.31001260949239,59.595729845190704,52.7130392191232,47.62646913191517,43.142182373718896,38.053428270993805
212,135.28237321033956,90.18385064591286,70.63772369907397,59.88292933616748,52.9813706709362,47.88698642467537,43.39880897726971,38.30201331473262
213,135.9091108067183,90.59762992192475,70.96529483891985,60.17005908273205,53.24974148168309,48.147688138672606,43.655788966201214,38.551089539281946
214,136.53546352226513,91.01123996429692,71.29273214158118,60.457123810918034,53.51815483574285,48.40857561218357,43.91312188987797,38.80065514955788
215,137.16146676092578,91.42468917986264,71.62004131206032,60.74412797587527,53.786613720043874,48.66965003417931,44.17080718081223,39.05070826867387
216,137.7871524891809,91.83798525467068,71.94722769075668,61.031075789973954,54.05512094514222,48.93091246125323,44.42884416905102,39.30124694906212
217,138.41254955725475,92.2511352297569,72.2742962913685,61.317971247919445,54.323679163827165,49.192363832706576,44.68723209464898,39.55226918262085
218,139.0376839923988,92.66414556895342,72.60125183480568,61.60481814877912,54.592290887548245,49.45400498370773,44.94597011872159,39.803772909272794
219,139.6625792667571,93.07702221949725,72.9280987791384,61.891620115589774,54.86095850090962,49.71583665677599,45.205057333119214,40.055756025044786
220,140.28725654144338,93.48977066628024,73.25484134612665,62.17838061259471,55.12968427447049,49.97785951217821,45.464492768986986,40.308216388422835
221,140.91173488872073,93.90239598027392,73.58148354517411,62.4651029604955,55.398470375784115,50.24007413673388,45.7242754042916,40.561151826356934
222,141.53603149437828,94.31490286176114,73.90802919399846,62.75179035013778,55.66731887960259,50.50248105171633,45.98440417036187,40.814560139777
223,142.1601618413078,94.72729567893978,74.23448193759796,63.03844585421672,55.936231776216516,50.76508071990418,46.24487795784589,41.068439107592525
224,142.78413987661125,95.1395785023422,74.5608452644035,63.3250724379991,56.20521097954949,51.02787355154419,46.50569562157827,41.322786491262775
225,143.40797816268065,95.5517551355193,74.88712252135485,63.61167296862149,56.474258333550154,51.29085990971305,46.7668559854431,41.57760003779174
226,144.0316880146007,95.96382914240422,75.21331692657611,63.8982502232011,56.743375618258085,51.5540401150723,47.02835784594299,41.832877483195574
227,144.65527962433455,96.37580387162288,75.53943158100225,64.18480689639665,57.01256455528707,51.817414450039934,47.29019997597277,42.08861655496108
228,145.27876217296836,96.78768247832608,75.86546947876727,64.4713456066043,57.28182681208693,52.08098316238576,47.55238112791886,42.34481497449707
229,145.90214393256247,97.19946794335002,76.19143351607178,64.75786890179904,57.55116400627287,52.34474646828531,47.81490003602542,42.60147045932783
230,146.5254323577284,97.61116309054003,76.51732649940612,65.04437926457314,57.82057770910569,52.608704555563435,48.07775541930397,42.858580724555395
231,147.14863416860453,98.02277060201305,76.8431511526785,65.33087911667366,58.09006944880579,52.872857585749244,48.340945983275674,43.11614348480077
232,147.77175542562517,98.43429303179789,77.1689101233818,65.61737082273993,58.35964071323758,53.13720569647131,48.60447042189051,43.37415645564917
233,148.3948015967755,98.84573281796918,77.4946059887192,65.90385669434795,58.62929295253494,53.401749003481314,48.86832741937326,43.632617354619185
234,149.01777761836215,99.25709229347035,77.82024126001588,66.19033899252216,58.89902758109926,53.66648760210424,49.132515651544395,43.89152390221014
235,149.6406879496142,99.66837369565269,78.14581838786054,66.47681993112542,59.1688459798128,53.931421569034654,49.39703378717368,44.15087382339067
236,150.26353662188185,100.07957917492689,78.47133976564677,66.76330167896154,59.43874949774539,54.19655096359932,49.66188048917175,44.41066484769536
237,150.8863272827881,100.49071080230192,78.79680773320885,67.04978636220318,59.70873945360751,54.46187582875979,49.92705441550456,44.67089471063019
238,151.50906323592537,100.90177057624814,79.122224580194,67.3362760662421,59.978817137179874,54.72739619251357,50.192554220252816,44.931561153872934
239,152.13174747651408,101.31276042869501,79.44759254890528,67.6227728377853,60.24898381061661,54.9931120687944,50.45837855437085,45.19266192614353
240,152.75438272350783,101.72368223043335,79.77291383660017,67.90927868621424,60.51924070956929,55.259023457875145,50.72452606645399,45.45419478340946
241,153.37697144810818,102.13453779598538,80.0981905980855,68.19579558497466,60.78958904400977,55.52513034774691,50.99099540335885,45.716157489593456
242,153.99951589977334,102.54532888781895,80.4234249476643,68.48232547320308,61.06002999960012,55.79143271439122,51.257785210920304,45.978547817094295
243,154.62201812910266,102.95605722026693,80.74861896106071,68.76887025680958,61.330564738022275,56.057930522665345,51.52489413426764,46.241363546521086
244,155.24448000860502,103.36672446292354,81.07377467697674,69.05543180947973,61.60119439799914,56.32462372644085,51.79232081852234,46.504602467737755
245,155.86690325117658,103.77733224369123,81.39889409893684,69.34201197373966,61.87192009597169,56.5915122698982,52.06006390912847,46.768262379706016
246,156.4892894267345,104.18788215163701,81.72397919626704,69.62861256185207,62.14274292671149,56.85859608709478,52.328122052269066,47.03234109084917
247,157.11163997695508,104.59837573935289,82.04903190559563,69.91523535668165,62.413663963801014,57.12587510287506,52.59649389526544,47.2968364191118
248,157.73395622864825,105.0088145252893,82.37405413208094,70.2018821125705,62.684684260362644,57.39334923324577,52.86517808683584,47.56174619243865
249,158.35623940558676,105.41919999565792,82.69904775030668,70.4885545557886,62.955804849480046,57.66101838560047,53.1341732775104,47.8270682486837
