S,p02,p03,p04,p05,p06,p07,p08,p09
67,2.842184380781357e-06,0.0006163031341220745,0.0031087084433197797,0.006696324075046357,0.01060961549062371,0.014686953826378855,0.019202327101509355,0.025209336322259964
68,4.801743194271466e-06,0.0009363075761451553,0.004550424673741352,0.009618894465407857,0.015062355746323605,0.02067444112813059,0.02683823118916628,0.03497443669246182
69,7.976432694574663e-06,0.001401018462373715,0.006564390028361739,0.013621466236034272,0.021085512503116882,0.0287010762089427,0.03699736648831581,0.0478645405145063
70,1.3036294964985532e-05,0.0020659698925251137,0.009338014760615701,0.01902727511959336,0.02912161897535188,0.03931566536397209,0.05033199618371952,0.06465308376403175
71,2.0974657629475245e-05,0.0030040023228368284,0.013105925746243785,0.02623104562661689,0.03970245332609104,0.05316981939772549,0.06760859109482958,0.08623898256343575
72,3.324128434898795e-05,0.0043092577625008805,0.01815757362814887,0.0357077118354112,0.05345755060108536,0.07102561671952154,0.0897141893437675,0.11365096131855239
73,5.192043599458353e-05,0.006101681767419104,0.024844962013409463,0.04802049244079231,0.07112131311763636,0.0937611789366896,0.11766001058819557,0.14804839296167494
74,7.996518132623377e-05,0.008531988458023321,0.033590217490917645,0.06382787194145895,0.09353818261111783,0.12237358229926636,0.15258173951798043,0.1907180892924548
75,0.00012150096473447255,0.01178701300011452,0.044892674827198824,0.08388901936041276,0.12166535062023419,0.1579785754223656,0.19573597557533126,0.24306660535780564
76,0.0001822129222979563,0.016095342383632555,0.059335118284594555,0.10906717760519184,0.15657252566830815,0.20180665508268134,0.24849246580832537,0.306607783109869
77,0.0002698326851383368,0.021733080975421152,0.07758880046851435,0.1403305834426008,0.19943834886834708,0.25519516499497574,0.31232188684310325,0.38294544943279213
78,0.00039474127536599665,0.029029574205759186,0.10041685756176365,0.17875053099324076,0.2515431510616978,0.3195762233870747,0.38877911773815826,0.47375139003991146
79,0.0005707049641190658,0.03837288453196683,0.12867575624620625,0.22549626880682958,0.31425786964286995,0.39646044684288334,0.4794821346167099,0.580738937892844
80,0.0008157605944737809,0.050214789512614814,0.16331444331225964,0.28182652063862834,0.3890290885003033,0.48741661237070016,0.5860868536586294,0.7056327207002887
81,0.0011532655688135701,0.06507505581855241,0.20537092470483684,0.349077536842407,0.47736031866460465,0.5940475761662123,0.7102584371046493,0.8501353068415817
82,0.0016131254991434932,0.08354473557421055,0.25596607281345995,0.4286477153038481,0.5807897989637545,0.7179629419054588,0.8536397525460425,1.0158916516372907
83,0.002233209177399608,0.10628823507198569,0.31629455001097595,0.5219789652718965,0.7008652480239296,0.8607491232270891,1.0178178193126497,1.204452371814102
84,0.003060956107255475,0.1340439203785168,0.38761283424545984,0.6305351263238834,0.8391161440177152,1.0239375834497633,1.2042891932684263,1.4172369595666365
85,0.004155176218319278,0.16762305133054267,0.4712244405472021,0.7557778806122072,0.9970242256907013,1.2089721288716104,1.4144253107972735,1.6554980790561833
86,0.005588034785803307,0.20790687233276925,0.5684625384902442,0.8991407135616746,1.1759930064941804,1.417176204951409,1.6494388470428276,1.9202880776836293
87,0.0074472079547192515,0.25584173656834075,0.680670271940853,1.062001571691673,1.3773171543468574,1.6497211643179408,1.9103521232188834,2.2124287708980006
88,0.00983818579023115,0.3124321962894028,0.8091791833822469,1.2456549373901504,1.6021526181492216,1.9075964649950536,2.1979685469242227,2.5324854622921222
89,0.012886691152223273,0.37873205432983886,0.9552862291553609,1.4512840818298176,1.8514883763864896,2.191582699462291,2.5128479636260526,2.8807460043578366
90,0.016741173192993605,0.45583343897051537,1.1202299380091985,1.6799342722001451,2.1261206402056754,2.5022282725328804,2.8552866751851975,3.25720554349429
91,0.021575325775589033,0.5448540312230632,1.3051663134755476,1.9324876891047003,2.426630267782226,2.8398304184995555,3.22530271242849,3.6615573725473634
92,0.027590572218441977,0.6469226401406569,1.511145104549083,2.209640767364407,2.7533640495569496,3.204421108859989,3.6226267823513676,4.093190142406833
93,0.0350184507621077,0.7631633826638006,1.7390870715339177,2.5118845989657856,3.1064203922182005,3.5957582411816342,4.046699109461205,4.551191433332935
94,0.044122828490259634,0.8946787788788323,1.9897628536769127,2.839488943801038,3.485639793376904,4.013322322682367,4.496672217624287,5.034357528266309
95,0.055201867365291944,1.042532118275541,2.263774002203567,3.1924902787472393,3.890600342104644,4.456318693968342,4.9714194963468294,5.541209009907177
96,0.06858966344943512,1.2077294850143527,2.5615366798847905,3.570684198839213,4.320618332354087,4.923685175850512,5.469549243186655,6.070011658465545
97,0.08465748014500202,1.3912018540951363,2.8832684571378215,3.9736223364061902,4.774753911196417,5.414104842560441,5.989423703733897,6.61880198924436
98,0.1038144987997383,1.5937876726657139,3.2289785308337033,4.400613850852331,5.251821555996017,5.926023521740652,6.529182528680621,7.1854166593166005
99,0.12650801474081014,1.8162163403612206,3.5984616072015636,4.850731393457597,5.7504050313683654,6.457671471538084,7.086769942343806,7.767524908364186
100,0.15322301479825384,2.0590929775743394,3.9912955749343833,5.322821342945705,6.268876374693199,7.007088606436617,7.659964859874079,8.362663136374238
101,0.18448108140486916,2.3228848458178852,4.406842996729221,5.815517985641171,6.80541835460513,7.572152572965506,8.246413154266996,8.96827075882456
