S,p02,p03,p04,p05,p06,p07,p08,p09
62,6.395361591122759e-09,1.9731796236656488e-06,1.1137250922457005e-05,2.532622224392096e-05,4.146040121438084e-05,5.87379822401422e-05,7.827642772352018e-05,0.00010477545820644814
63,1.1302070195734167e-08,3.09513014180087e-06,1.674652216784823e-05,3.726918086698148e-05,6.019436825399106e-05,8.444726961329488e-05,0.00011161230704850172,0.0001481222373044249
64,1.9576619910148216e-08,4.767484838880825e-06,2.47433556651612e-05,5.390934174759332e-05,8.59221096257811e-05,0.0001193838679129644,0.00015651026199440393,0.0002059628621603124
65,3.326181688403192e-08,7.216340262505773e-06,3.594927968210513e-05,7.670410706876914e-05,0.00012066561464103322,0.0001660733156246333,0.000215984295888743,0.0002818789780496128
66,5.547632770065161e-08,1.0741486352727064e-05,5.1394092756519225e-05,0.00010742442811597502,0.00016683161801903448,0.00022747463026715972,0.0002935169549815944,0.00037994686663805205
67,9.089291571758098e-08,1.5733232352972996e-05,7.234458963205175e-05,0.00014818068522432296,0.00022722760450793675,0.00030698328557995924,0.00039304658342245724,0.0005047030689903087
68,1.463893816093482e-07,2.2690791770486538e-05,0.000100330466067328,0.00020143937027542608,0.00030506283850602334,0.00040841428832621984,0.000518930167378584,0.0006610808540603169
69,2.3191328965101648e-07,3.224167237066231e-05,0.00013716526682267666,0.000270027588761268,0.00040393125090836673,0.0005359623213470333,0.0006758792389302548,0.0008543158775027593
70,3.616120987103698e-07,4.5161343635558536e-05,0.0001849601107949822,0.0003571226242721562,0.0005277735947491896,0.0006941369976639494,0.0008688676841027421,0.001089821163331034
71,5.552816788938707e-07,6.239224799623692e-05,0.00024612790406036006,0.000466224184736061,0.0006808171773044214,0.0008876723940447195,0.0011030118478305706,0.0013730334037440062
72,8.401902666454959e-07,8.506102918922655e-05,0.00032337592305309304,0.00060110770181733,0.0008674925388620081,0.0011214116043233024,0.0013834250420577399,0.0017092345581948276
73,1.2533278405286736e-06,0.00011449273283788142,0.000419684909732862,0.0007657578229673667,0.0010923277721924807,0.001400168539479607,0.001715050422304576,0.0021033546857701646
74,1.8441328266051882e-06,0.00015222064404752864,0.0005382733979982651,0.000964282361980151,0.0013598225239233597,0.0017285707122963179,0.0021024777022149443,0.0025597635719409872
75,2.6777384585526367e-06,0.00019999040419809572,0.0006825464550670735,0.0012008078803527056,0.0016743049486775408,0.002110888271192324,0.0025497505599242354,0.0030820596683134305
76,3.838761295261463e-06,0.0002597571414127836,0.0008560289732964521,0.0014793595696019346,0.002039776433454543,0.002550855796867868,0.003060173064256544,0.0036728664537521993
77,5.4356356148457276e-06,0.0003336744467145533,0.001062284218956988,0.001803728716179287,0.002459749594008187,0.003051493989852938,0.003636123251382628,0.0043336452618114585
78,7.605483905555538e-06,0.0004240743726232482,0.001304819379904787,0.0021773323191642824,0.0029370860230026885,0.0036149392076967324,0.004278883039554593,0.005064534556453726
79,1.0519463257831034e-05,0.000533437821076746,0.0015869806042553836,0.0026030702308943443,0.0034738409766810197,0.004242288884348522,0.004988492832008751,0.005864224124907391
80,1.4388516120076742e-05,0.0006643551750742938,0.0019118407106749613,0.003083185155031143,0.004071121498944175,0.004933469956724945,0.005763638088740475,0.006729870839217167
81,1.946938947192632e-05,0.000819477418024378,0.002282083351595743,0.0036191318519840365,0.00472896513600829,0.005687137344945192,0.006601574292497414,0.007657061592003522
82,2.6070787030401353e-05,0.00100145845657873,0.002699888062146494,0.0042114609512255985,0.005446244794871102,0.006500607749593268,0.007498094999336402,0.008639826460377087
83,3.4559428662458806e-05,0.0012128898706220692,0.0031668204779344844,0.004859723226058321,0.006220605315576666,0.00736983325949625,0.008447545782885868,0.009670703137176773
84,4.5365808955017024e-05,0.001456229555898969,0.0036837321464033845,0.00556239829668792,0.007048434450540597,0.008289415837081648,0.009442883466825869,0.010740849704093947
85,5.898937881026155e-05,0.001733726604641328,0.004250674871114635,0.006316852455279243,0.007924871928133292,0.009252665290615525,0.010475782230012776,0.011840205504376478
86,7.600285791887519e-05,0.0020473442641916195,0.004866832236105623,0.007119327256333019,0.008843855774376408,0.010251697123986325,0.011536779407905762,0.012957689722314925
87,9.705540779045285e-05,0.002398683996568396,0.005530472854953228,0.007964960568873636,0.009798205568567475,0.011277568420231532,0.012615458738762797,0.014081434286383754
88,0.00012287431070670193,0.0027889129906866206,0.0062389267738161,0.008847840378134464,0.010779740746147404,0.012320447484448493,0.01370066417760718,0.015199041569768923
89,0.0001542649243849864,0.0032186977956538687,0.006988587111234068,0.00976108958106181,0.011779429018865528,0.013369810281105288,0.014780734872710255,0.01629785572609954
90,0.0001921085871240888,0.003688146672092829,0.007774937265669912,0.010696979054203304,0.012787560387250707,0.014414657544259413,0.015843755450939412,0.017365241449240898
91,0.00023735830328996954,0.004196763266350878,0.008592604081592015,0.011647066863185174,0.013793941855411163,0.015443745877696813,0.016877812556437277,0.01838885908211907
92,0.0002910319508563769,0.00474341248307697,0.009435433458993003,0.012602355887736394,0.01478810351729365,0.016445822277333377,0.017871245949763193,0.019356924696456446
93,0.00035420301160854484,0.005326301640573572,0.01029658961093638,0.01355346938569646,0.01575951352084104,0.017409858843464576,0.018812892508268675,0.02025845374342694
94,0.0004279886522962073,0.005942976476214223,0.011168671280037401,0.014490833661895408,0.016697790061748208,0.018325275807917762,0.01969230911447184,0.02108347371132524
95,0.0005135353270402376,0.006590333484490785,0.012043844334064246,0.01540486697981791,0.017592908978514288,0.01918215051244232,0.020499973256704607,0.021823206695081865
96,0.000612001934772316,0.007264648377858229,0.01291398522229592,0.01628616579818498,0.018435397883820315,0.019971404130458836,0.02122745474508747,0.022470215208514333
97,0.000724540806934515,0.007961619480911786,0.013770830904480391,0.017125682998386793,0.0192165107737452,0.02068496126383934,0.02186755324817824,0.023018508641392543
98,0.0008522768013552451,0.008676425639064789,0.014606131446548432,0.01791489592006812,0.019928382064549055,0.021315880749384064,0.022414401437131914,0.0234636089491147
99,0.000996284902805844,0.009403797117668589,0.015411800176057255,0.018645957036156346,0.020564154996627337,0.02185845599633751,0.022863532520567276,0.023802580146892183
100,0.0011575667949181856,0.0101380972583609,0.016180059547732384,0.01931182465053638,0.02111808050653252,0.022308279721272584,0.023211913000587003,0.02403401858863674
101,0.0013370269166812498,0.010873412576994923,0.01690357512629248,0.019906372963340857,0.021585590084249873,0.02266228003922066,0.02345793920888184,0.024158009752639487
102,0.0015354484662888357,0.011603649310298891,0.01757557778869767,0.02042447371675138,0.02196333372950221,0.022918719300157875,0.023601402854289688,0.02417605253768329
103,0.00175347021652561,0.0123226334325377,0.018189970543147638,0.02086206021711945,0.022249197946244692,0.023077172097707432,0.023643429223341172,0.024090960355493962
104,0.001991564268499779,0.013024211658052565,0.01874141657864925,0.021216155068337628,0.022442284524082368,0.02313846503732009,0.023586387412066756,0.023906736483780833
105,0.0022500159728433555,0.013702351659983236,0.019225410725631775,0.021484886008060755,0.022542878097553398,0.023104606645674153,0.02343378459279677,0.02362843725123298
106,0.0025289059024657945,0.014351237511700532,0.019638328327964416,0.021667469618513735,0.022552382503704393,0.02297868784140178,0.023190141273943254,0.02326202226399232
107,0.0028280946869074786,0.014965358847707222,0.01997745452175792,0.021764172979388263,0.022473236374054295,0.02276476779528025,0.022860852393336017,0.022814192650599807
108,0.003147211542209316,0.015539593989366551,0.020240997691267637,0.021776264906847587,0.0223088228601398,0.022467753861832307,0.022452046897214473,0.02229223638572364
109,0.0034856460739973727,0.01606928140773789,0.02042807996982532,0.021705944872607574,0.022063362052904267,0.022093272198375757,0.02197044238982926,0.021703870318745544
110,0.0038425441953315875,0.016550280865779143,0.020538712175444118,0.02155625592692445,0.021741790154905516,0.021647527832513447,0.021423194187519812,0.02105708251320948
111,0.004216808157098129,0.016979023151897366,0.020573753394259597,0.021330991417656264,0.021349639736101267,0.021137170733709354,0.02081775544837683,0.02035998987182097
112,0.0046071009590642475,0.017352547980742372,0.020534858293785874,0.021034595700797354,0.020892919563308965,0.020569167133999144,0.020161745410973708,0.019620710300927158
113,0.005011855016001654,0.017668530754022527,0.020424414239883504,0.02067206158251622,0.020377994793818743,0.01995067448135046,0.01946282219833506,0.018847240408348398
114,0.005429284490321429,0.01792529150890232,0.020245463252521745,0.020248811267720157,0.01981145976159837,0.019288912689319204,0.01872856287832292,0.018047340439864
115,0.005857401837450205,0.018121797307202314,0.020001622633714078,0.019770599237745046,0.01920003338540255,0.018591063692952048,0.017966361820498378,0.017228447664052737
116,0.006294038035203897,0.018257654628150988,0.01969700413440023,0.019243407329838647,0.01855045658416543,0.017864173909032388,0.017183353673289048,0.016397612352392343
117,0.006736866006162856,0.018333084481625406,0.019336121468427336,0.01867334120220221,0.017869390287472697,0.01711506104840055,0.016386316872285533,0.015561410364739459
118,0.007183425810852739,0.01834889469698453,0.018923806273107857,0.01806653941116565,0.017163335623848752,0.016350245086727,0.015581630634642352,0.01472592206397394
119,0.007631154022025299,0.018306444298232805,0.018465123829969343,0.01742909242707924,0.016438559633513705,0.01557588690914713,0.01477521870185683,0.013896684247782787
120,0.008077412634310832,0.018207594338903732,0.017965284833110218,0.01676695969621278,0.015701029845160974,0.014797736920257876,0.013972508412507523,0.013078670537680637
121,0.008519520546812487,0.018054662280775347,0.01742957346451135,0.016085908765006707,0.014956366474194738,0.014021102483496861,0.013178419600023972,0.012276291485591173
122,0.008954785261083842,0.01785036789492267,0.016863273160083736,0.015391453960234003,0.014209800518472093,0.013250815644738623,0.012397345745540633,0.011493391980366141
123,0.009380532937086627,0.01759777220833314,0.016271594773797915,0.014688803382512106,0.01346613446528977,0.012491216310195341,0.011633140708511291,0.010733248352323699
124,0.00979414189306027,0.017300227561634074,0.01565962467253712,0.013982839615067633,0.012729746998729752,0.011746164929604674,0.010889151589310586,0.009998615837503166
