S,call,delta,gamma,Vega,theta,rho
239,118.12559391860358,0.8836067877382447,-0.00011814279332611477,-0.25310249981203015,77.95780732067215,23.2641160920366
240,119.00914184166055,0.883487416558637,-0.00011781224884543917,-0.25451661883835186,78.3900460987752,23.257052281877574
241,119.89257195252962,0.8833723086354439,-0.00011748241490749933,-0.25593167748638734,78.82267425429745,23.249978648465227
242,120.77588457729263,0.8832543585413077,-0.00011716238645931298,-0.257347695082899,79.25571878786286,23.242895245800806
243,121.65908004023879,0.8831378295326431,-0.00011683894740599499,-0.2587646876861527,79.68916548861671,23.23580211793796
244,122.54215866386988,0.8830184583530354,-0.00011652417697405326,-0.2601826742676394,80.12303709392654,23.22869931106197
245,123.42512076890199,0.8829267983401223,-0.00011620727491390426,-0.2616016623591122,80.55729239231368,23.221586881305708
246,124.30796667427393,0.8827981901049498,-0.00011588170423237898,-0.26302166482139455,80.99194985788927,23.214464873433368
247,125.19069669715286,0.882661055356948,-0.00011556764434317301,-0.26444269138892196,81.42699670088405,23.20733337057845
248,126.07331115294123,0.8825594477457344,-0.00011525358445396705,-0.2658647514408585,81.86247271169123,23.20019237131987
249,126.95581035528505,0.8824372343951836,-0.00011494051932459115,-0.26728785066154614,82.29837362705439,23.193041982239034
