S,p01,p02,p03,p04,p05,p06,p07,p08,p09
147,23.850042461859285,24.70225463611086,24.686469590307066,24.598855494772916,24.490057519344074,24.374490902445697,24.25987367331572,24.15230063483875,24.05484534264701
148,23.966478076786753,24.7435341318436,24.717860855361092,24.625539241185376,24.513420273564176,24.395123616116617,24.278140961442315,24.16859392013748,24.069844458907138
149,24.073967808035942,24.780931095591537,24.746146778653607,24.649441677837554,24.534200687043036,24.413322459793104,24.294098085775314,24.182689585927616,24.08276833136824
150,24.17307966133819,24.814799024142072,24.771627027675432,24.670839408713615,24.552661584564813,24.42934031492427,24.30798937460565,24.194823413381524,24.09384194805852
151,24.264361898218564,24.84546407508503,24.794575955766614,24.689984831027797,24.56904234442447,24.44340698062319,24.320036573399758,24.2052090868583,24.103269005237845
152,24.348341550606275,24.87322654687318,24.81524427615511,24.707107768051625,24.583560430002645,24.455730956418616,24.330440554365392,24.21403991554882,24.11123344465693
153,24.425523307414206,24.898362282144145,24.83386057754444,24.7224171157967,24.59641300944781,24.466501004383186,24.339382929738914,24.221490452802637,24.117901043751996
154,24.49638879156168,24.92112405647617,24.850632821227233,24.73610223709954,24.60777858104279,24.475887611430377,24.347027499871384,24.22771791970035,24.123420966759564
155,24.56139608035812,24.941743063777718,24.86574986448886,24.74833459125136,24.617818309025093,24.484044526573708,24.353521767395133,24.23286370039079,24.12792709804989
156,24.620979465339584,24.9604303043327,24.879382878850716,24.759269059160257,24.626677510752867,24.49111013369531,24.35899830608434,24.23705469567494,24.13153944083035
157,24.67554948992756,24.977377962898114,24.89168671040431,24.76904531505397,24.634486933194918,24.49720874047045,24.363576006436457,24.240404550113222,24.13436533998947
158,24.725493117827565,24.992760790354392,24.90280123268462,24.777789127128354,24.641364041144694,24.502451835317625,24.367361354293845,24.243014943081672,24.13650061221517
159,24.77117413022256,25.00673741963055,24.912852547842586,24.78561351608732,24.64741422123495,24.506939240609423,24.370449581923022,24.244976652809665,24.13803071696918
160,24.81293366152215,25.019451490493335,24.92195414269815,24.79261992078818,24.652731773855404,24.510760173512832,24.3729256030889,24.246370529823476,24.139031661718487
161,24.85109079195524,25.031033001354782,24.93020802525336,24.798899177724817,24.65740108696934,24.513994226538212,24.374865126119968,24.247268541444097,24.139571022985248
162,24.885943301100607,25.04159930047933,24.93770574751863,24.804532612776594,24.661497448974497,24.51671233671959,24.37633547636153,24.247734613069834,24.13970869845627
163,24.917768450904983,25.05125623635251,24.9445293739825,24.809592876806615,24.665087909525592,24.518977648924075,24.37739646232728,24.247825461998215,24.13949772730461
164,24.946823891269784,25.06009906646511,24.95075228985399,24.814144750706642,24.66823225333314,24.520846179498786,24.37810110116345,24.247591251125296,24.138985040522694
165,24.97334850950494,25.068213450296636,24.956440115886377,24.818245971403027,24.67098357463726,24.52236766501414,24.37849632848099,24.2470763566871,24.1382120567124
166,24.997563359008264,25.075676351704598,24.961651437749307,24.821947927833317,24.67338900729032,24.52358617830441,24.378623714582655,24.246320002063722,24.137215233821504
167,25.019672650827825,25.082556708611033,24.966438477136418,24.825296299724183,24.67549030669147,24.524540668124924,24.378519871959266,24.245356702579098,24.136026724619338
168,25.039864692999455,25.088916278548364,24.970847712424412,24.82833158765629,24.677324490340876,24.525265548192007,24.378217091225448,24.24421680800037,24.134674752929183
169,25.058312768777565,25.094810329306934,24.974920490450355,24.831089741184083,24.678924314969205,24.5257911657859,24.37774382286761,24.242927035800218,24.133184103902746
170,25.075176072775204,25.100288252843935,24.978693610222532,24.83360263596523,24.680318651348895,24.526144289893633,24.37712506591083,24.24151084383652,24.131576432040443
171,25.090600724908537,25.1053940939272,24.982199678191815,24.835898420860754,24.68153299517439,24.526348465059296,24.376382739887955,24.23998871066146,24.129870718780918
172,25.104720499058427,25.110167146635828,24.985467641158717,24.838002013893853,24.682589823754594,24.526424336102078,24.37553606426945,24.238378588847805,24.128083538954566
173,25.117657754591956,25.114642427581654,24.98852316037414,24.839935411335997,24.683508922862526,24.526390096468727,24.374601878918153,24.23669615723156,24.126229317289468
174,25.129524258105103,25.11885105747069,24.991388912809494,24.84171801029333,24.684307719979866,24.52626158344628,24.37359482954093,24.234955039048597,24.124320661655926
175,25.14042189503129,25.12282076594374,24.994085030982657,24.84336697747835,24.685001484670007,24.526052768436553,24.37252775067122,24.23316713802137,24.122368435541826
176,25.150443498844762,25.126576158385202,24.99662925501411,24.84489734655426,24.68560362487437,24.52577579248327,24.371411806356488,24.231342756309,24.120382133219206
177,25.1596734425874,25.130139126616765,24.999037329820336,24.846322438776266,24.686125919970433,24.525441315859094,24.370256755901206,24.229490891514157,24.118369931613866
178,25.16818846167723,25.13352900237464,25.001323059115062,24.847653902781982,24.686578705512826,24.525058532276486,24.36907089347073,24.227619192629387,24.116338930468824
179,25.176058112563734,25.136763024846683,25.003498760867156,24.848902022966964,24.68697095991956,24.524635561107285,24.367861609420057,24.22573440483688,24.114295190713616
180,25.183345448454016,25.13985643091132,25.005575209746663,24.850075854487837,24.687310547477633,24.524179411145038,24.366635165762315,24.22384225013729,24.112243965390686
181,25.190107544048598,25.142822753565493,25.007561953316323,24.85118332629099,24.687604446427255,24.52369611489757,24.36539703651874,24.221947681013486,24.11018975152501
182,25.19639605154111,25.14567390505817,25.009467368164447,24.852231371852437,24.687858620353605,24.523190970171523,24.364151850875256,24.220054897483575,24.10813638107356
183,25.202257574719052,25.14842052860899,25.01129893772713,24.85322615441987,24.688078304535562,24.52266855001994,24.36290364116189,24.21816754107908,24.10608713248052
184,25.207734197252304,25.151071963591672,25.013063186918313,24.85417305919668,24.68826806847346,24.522132795823378,24.36165586203742,24.216288662159965,24.104044743467053
185,25.212863855017527,25.153636573804757,25.01476587255524,24.85507674307996,24.68843196226089,24.521587099712857,24.360411452306604,24.214420889734352,24.10201160927272
186,25.217680756739465,25.156121629521518,25.01641211551941,24.85594139116642,24.68857337660779,24.521034355018397,24.359172862631336,24.212566363956963,24.09998968673221
187,25.222215629838725,25.15853371107823,25.018006416388513,24.856770631487276,24.688695386743117,24.520477113298963,24.357942256614248,24.2107269869507,24.097980615067623
188,25.226496170915876,25.16087853123849,25.01955273714884,24.857567622404982,24.68880055985778,24.51991750049842,24.356721376506126,24.20890424872368,24.095985786942716
189,25.23054723369,25.163161213725967,25.02105461559267,24.858335222432967,24.68889119100481,24.51935736402788,24.35551169952532,24.207099403383832,24.09400632714664
190,25.234391137729514,25.16538629109277,25.02251514258091,24.859075838890018,24.688969283914727,24.518798252159964,24.35431449683278,24.205313494718435,24.092043148726813
191,25.238047892628398,25.167557801353265,25.023937123336278,24.859791692222185,24.689036486336132,24.5182415270051,24.353130834242616,24.203547410195366,24.09009698354225
192,25.24153549146035,25.169679284431364,25.02532294172965,24.860484659683376,24.689094345831105,24.517688277825297,24.351961478430436,24.20180177438169,24.08816844976513
