S,p01,p02,p03,p04,p05,p06,p07,p08,p09
135,23.20784008791321,23.978992324913403,24.034108870552014,23.99659580341051,23.928404898398977,23.84807494166807,23.764562186556756,23.682168972882774,23.598650047773614
136,23.381397506128106,24.088124541776775,24.12893409697858,24.083432979082882,24.00913420324002,23.923597020569783,23.835553879436585,23.749347112200777,23.66279140346705
137,23.542042009694338,24.187920238105672,24.215297446872338,24.162222722168277,24.082082141063662,23.99154372092482,23.899154737350155,23.80932929213486,23.719993489734744
138,23.690508895946035,24.279076036393118,24.293865806868094,24.23361672114765,24.147890931658363,24.05255002599915,23.9559926725974,23.862734568780294,23.770862019389934
139,23.82752285274847,24.362255194532164,24.365269666049013,24.298229082475583,24.207164585021697,24.107212249546702,24.00665655031275,23.91014268674496,23.815963150752847
140,23.953793572495382,24.438086517974963,24.43010275250401,24.356636318856314,24.260469036718742,24.15608833139515,24.051696602711555,23.952094616319638,23.855824230878394
141,24.07001203739156,24.507163752218727,24.48892217614684,24.409377763845438,24.30833272697441,24.199698473736927,24.091625228095378,23.98909342389288,23.890934857817566
142,24.176847437828993,24.570045499316958,24.542248768710802,24.456956243668056,24.351247427389918,24.23852610284882,24.12691799946742,24.02160545145193,23.921748095290237
143,24.274944686197838,24.627255428200097,24.590567969084983,24.499839006253406,24.389669366442487,24.273019125331526,24.158015009945185,24.05006168224588,23.94868197477251
144,24.364922528974372,24.679282840978086,24.634330666728484,24.538459000922327,24.424020481461636,24.303591246876973,24.18532228745107,24.074859231149045,23.972121060822356
145,24.44737204214675,24.726583467682413,24.673954554188523,24.573216183654264,24.454689930664127,24.330623513080237,24.209213384907,24.096363024739272,23.992418186935534
146,24.522855688147157,24.769580561212475,24.709825406432625,24.604478982581664,24.482035671269383,24.354466007991956,24.230031098682044,24.114907523653525,24.009896178611708
147,24.5919067104694,24.80866601928255,24.7422985776069,24.632585962081063,24.506386058220638,24.375439465984524,24.248089144052184,24.130798460220145,24.024849687265256
148,24.655028925124608,24.844201812967977,24.77170051058408,24.657847406217567,24.52804155481658,24.393837025371564,24.263673936530946,24.144314617657866,24.03754700068816
149,24.712696726325586,24.876521342420684,24.798330438002832,24.680547008415484,24.547276471054143,24.40992599552771,24.277046361831363,24.15570964835467,24.048231798445837
150,24.765355437494915,24.905930919771887,24.822461975304574,24.7009435828005,24.564340674615433,24.423949530216756,24.288443503195364,24.165213769222756,24.057124952747696
151,24.813421910252483,24.932711409775262,24.84434466722973,24.71927266007867,24.579461204510263,24.436128368776618,24.298080335682922,24.173035516739102,24.064426185077533
152,24.857285185930774,24.957119663326917,24.864205743568842,24.735748161219814,24.592843995918653,24.446662495591905,24.30615141157943,24.179363383325377,24.070315698665464
153,24.897307394766695,24.97939005436933,24.882251621960446,24.750564014652806,24.60467543912159,24.455732630812573,24.312832393036384,24.184367359225686,24.074955848973897
154,24.93382482597894,24.99973611342909,24.898669367345857,24.76389562069414,24.61512385032449,24.463501863181133,24.318281587909492,24.188200472607942,24.07849250758431
155,24.96714893744922,25.018351867345242,24.913628320533117,24.775901346529846,24.62434099257393,24.470117045893854,24.322641436924638,24.19100025328191,24.08105655256065
156,24.997567559026376,25.035413363383437,24.927281388542607,24.786723935932283,24.632463458829076,24.475710173277317,24.326039800115492,24.19288999746527,24.08276516554508
157,25.025346081264384,25.051080009674816,24.939766463560883,24.796491769052405,24.639613954846592,24.480399724779996,24.328591319999756,24.193980128828226,24.0837230588653
158,25.05072867116098,25.06549587550921,24.951207643653103,24.80532019610848,24.64590252877485,24.484291754234274,24.33039854885521,24.194369322216854,24.084023688075714
159,25.073939566055966,25.078790995536334,24.961716404092723,24.81331265151709,24.651427665034472,24.48748112549026,24.331553064982355,24.194145573019906,24.083750292192004
