S,p01,p02,p03,p04,p05,p06,p07,p08,p09
68,0.24513955142783753,0.2831304020265053,0.29542388777630335,0.3019525162669713,0.30635505548440994,0.3098761718170646,0.313167477384562,0.31681760957630656,0.32200040947606007
69,0.31798865698748346,0.36531117294727117,0.3805376438564302,0.38859455379654584,0.39401015615760093,0.3983300470134128,0.40236122803637836,0.4068288869184429,0.4131719442061754
70,0.40715701601749116,0.46529112983667575,0.48388811512794366,0.4936908459601472,0.5002571349616014,0.5054799851324926,0.5103451714935994,0.5157337558833047,0.5233847516733849
71,0.5148506716590173,0.5853128111295985,0.6077197683983931,0.619482912721861,0.62733298992243,0.6335577495843181,0.6393453901709297,0.645751996297926,0.6548504559153803
72,0.6432444546226879,0.7275421530803308,0.754185172435265,0.7681118178320956,0.7773681754450618,0.7846835005332481,0.7914715825992069,0.7989818081143713,0.8096520322149747
73,0.7944060537901088,0.8939858010381663,0.9252604585685553,0.941532726194752,0.95230059104702,0.9607793582343954,0.9686302561529719,0.9773126254699477,0.9896561340737992
74,0.9702143048462286,1.0864043282070301,1.122657298347554,1.1414263293940685,1.1537866931356222,1.1634803049943854,1.1724354654173152,1.1823357056884447,1.196423514261205
75,1.1722749722729853,1.3062250837601874,1.3477352480710525,1.3691110542343732,1.383113687655202,1.3940464170886235,1.4041211176958612,1.4152565460601174,1.4311216334196575
76,1.401837687054902,1.5544586763990842,1.601418556211598,1.6254601937766566,1.6411169703714479,1.6532806137063705,1.6644590499299838,1.6768133495975723,1.6944436979425548
77,1.6597178833625825,1.8316231493356594,1.8841215343802509,1.910828079353527,1.9281069422105723,1.9414560552960536,1.9536870122573158,1.9672056758772427,1.9865382612105353
78,1.9462275354070746,2.137679710779161,2.1956863506183977,2.2249891424658275,2.2438090380472175,2.258257018622478,2.271450372979822,2.2860370759320014,2.3069531621411343
79,2.2611182295145804,2.4719834602876523,2.5353366292502066,2.567093213403926,2.5873202861689815,2.602736538822592,2.6167608079738502,2.63227494231133,2.6545969854283036
