S,p07,p08,p09
139,24.08949091510237,23.978162655069465,23.864536039397418
140,24.151985947185036,24.038085720690102,23.92108657893743
141,24.20797652220585,24.091636317535855,23.9714080773723
142,24.25801214513967,24.13935769176589,24.016038226193356
143,24.302606787074406,24.18175763452268,24.055479019580158
144,24.342239713703858,24.219309133499674,24.090197728909853
145,24.377356412230707,24.252451517270398,24.120627895030108
146,24.408369734985055,24.281591655395115,24.147170626775956
147,24.43566129741725,24.307105292820093,24.170196039818844
148,24.459582871116933,24.329338493345173,24.190044750227454
149,24.480457907571914,24.34860927031934,24.20702940710839
150,24.498583125520664,24.365209099741488,24.221436301630202
151,24.5142300322243,24.379404480967533,24.23352703502246
152,24.527646549543643,24.391438653026395,24.243540065072008
153,24.539058642858432,24.401533073259426,24.25169229276491
154,24.548671735402646,24.40988891194706,24.258180678415894
155,24.5566723027224,24.41668869543889,24.263183626871406
156,24.563229256102655,24.422097579801513,24.26686250238674
157,24.568495301124923,24.42626483087906,24.269362932827217
158,24.57260834276553,24.429325100783213,24.270816128080238
159,24.575692640382837,24.431399576485543,24.27134017679577
160,24.577859962349176,24.432597295387378,24.271041043988358
161,24.579210748143506,24.433016045932728,24.270013814486898
162,24.579835088189835,24.432743506963558,24.26834359212648
163,24.579813705827288,24.43185821441318,24.266106379400295
164,24.579218763065565,24.430430281796585,24.263370116273105
165,24.57811475267135,24.428522320363296,24.26019529977452
166,24.576559276567874,24.42619013933722,24.25663581568926
167,24.574603604321506,24.42348346178846,24.2527395151626
168,24.572293365920924,24.420446462158903,24.248548939809208
169,24.569669203344798,24.417118386566013,24.244101800974246
170,24.56676719759798,24.413534087841523,24.239431471784197
171,24.5636193476173,24.409724468910095,24.234567462855235
172,24.560254045979942,24.405716859376977,24.22953590723864
173,24.556696466504487,24.401535478091315,24.224359805202763
174,24.552968836388796,24.397201678283405,24.219059515218074
175,24.549090887404642,24.39273439733824,24.21365287759158
176,24.54508003566502,24.38815030316732,24.20815563084488
177,24.540951694973497,24.383464089794412,24.202581633403494
178,24.536719386958335,24.378688716097937,24.196943024179514
179,24.532395173082474,24.373835648816563,24.191250437155528
180,24.527989592826312,24.368914940708915,24.185513178309744
181,24.523512046670245,24.36393537195158,24.179739505569838
182,24.518970691644878,24.358904777699305,24.173936508020684
183,24.51437285913016,24.353830011847318,24.168110447675414
184,24.509724921983885,24.34871711542996,24.162266718974475
185,24.505032577337712,24.34357129104114,24.15641018131964
186,24.500300735041943,24.338397279421994,24.150544894752098
187,24.495533858015502,24.33319909584952,24.144674512172056
188,24.4907358037949,24.32798038753958,24.13880214646724
189,24.485910009275354,24.322744305038665,24.13293051262144
190,24.481059511316513,24.31749358748902,24.127062017242903
191,24.476187029165427,24.312230735290537,24.121198642745863
192,24.471294899797154,24.306957850939167,24.115342201014297
193,24.466385258392616,24.3016768429527,24.109494228241598
194,24.461459967994866,24.2963894066861,24.10365602614206
195,24.4565207211167,24.291096941198017,24.097828789138017
196,24.45156898787104,24.28580087254772,24.092013367038586
197,24.446606047234805,24.280502250206833,24.0862107247608
198,24.441633181027097,24.2752021307524,24.080421531635917
199,24.436651420955965,24.269901443574323,24.074646384519834
200,24.43166172270139,24.264600919821074,24.06888586961031
201,24.4266649147562,24.25930131408904,24.06314037912693
202,24.421661835560823,24.254003309920332,24.057410261235642
203,24.416653101866356,24.24870739758944,24.05169588755029
204,24.411639505927948,24.243414145530547,24.04599749965541
205,24.40662148970318,24.238123962305732,24.04031531924033
206,24.401599667100978,24.232837334636766,24.03464946425515
207,24.396574494289776,24.227554528977176,24.029000191916335
208,24.391546485702516,24.22227595815229,24.023367545566995
209,24.386515993768395,24.217001904247578,24.017751591998145
210,24.381483461155536,24.211732668533156,24.012152410790573
211,24.376449196239488,24.20646846772456,24.006570081525066
212,24.37141352160665,24.20120953914306,24.001004610596507
213,24.366376828055532,24.195956096662027,23.99545603566366
214,24.361339348644147,24.1907083704973,23.98992434677893
215,24.35630139032696,24.18546647646735,23.98440947430913
216,24.35126323945269,24.180230666104304,23.97891150565101
217,24.346225093552217,24.1750009699615,23.973430397461467
218,24.34118714376154,24.16977763388672,23.967966057369946
219,24.33614970698272,24.16456081064666,23.962518474718305
220,24.33111301556323,24.159350524399766,23.95708756282033
221,24.326077127767572,24.15414690446482,23.951673372124556
222,24.32104239460386,24.148950165425727,23.94627580599717
223,24.316008854441403,24.143760314387915,23.940894771357076
224,24.310976829156058,24.1385774181424,23.93553032788986
225,24.305946359959304,24.133401708326115,23.9301822141158
226,24.300917694120013,24.12823313875378,23.924850526668703
227,24.29589091548223,24.123071783321844,23.919535196625926
228,24.290866198839463,24.117917813271102,23.914236039246358
229,24.28584378648679,24.112771246365124,23.908953131979157
230,24.28082369192452,24.107632161474154,23.903686312110036
231,24.275806029550036,24.102500641021148,23.898435487978983
232,24.27079103171081,24.097376697085334,23.893200734903527
233,24.265778838383763,24.092260406405327,23.88798176014006
234,24.26076942256827,24.087151786034152,23.882778717165817
235,24.25576308553445,24.0820509688433,23.877591398502314
236,24.250759715016553,24.07695795909603,23.872419697568144
237,24.24575962578501,24.071872856268325,23.867263658416956
238,24.240762856209127,24.066795590726993,23.862123222784245
239,24.235769519975744,24.061726311686012,23.856998129190284
240,24.23077963555897,24.056664967986304,23.851888499848425
241,24.225793332277586,24.05161165341951,23.84679413296453
242,24.220810814767898,24.0465663807754,23.841715048433795
243,24.21583198071175,24.04152915005397,23.836651115516357
244,24.210857057482823,24.036500140311997,23.831602344159815
245,24.205886107608872,24.03147923075721,23.82656852120135
246,24.200919233408055,24.026466456916747,23.821549606850564
247,24.195956414985172,24.021461905476823,23.816545589738777
248,24.19099782713374,24.016465560805496,23.811556388864116
249,24.186043435747703,24.011477398744315,23.806581936014478
