S,p03,p04,p05,p06,p07,p08,p09
26,-3.2542823454725916e-12,5.094007782523127e-12,-2.0826797447709317e-12,3.223509245042047e-12,7.162977506525128e-12,1.4774028842541767e-11,2.294560706802215e-11
27,-4.710316737844202e-12,2.520339761465652e-12,-5.861371647015714e-12,8.689909438923469e-12,2.2763740682321587e-12,2.4759026318556494e-12,-8.459568356859389e-12
28,-2.5566542501178312e-11,5.9062862814789355e-12,-9.032081028302335e-12,1.7293449558199006e-11,-8.182921478387416e-12,3.815899214080809e-12,2.3529360314639524e-11
29,7.67436967300962e-12,-1.559829722134747e-11,-1.3331734731443704e-11,1.0940659296133994e-11,-1.4930891547557536e-11,-9.049316179666894e-12,6.578629046330534e-13
30,6.941252136365202e-12,-1.3916769988759553e-11,1.534647126768026e-11,3.3783158487634034e-11,1.2150990254546289e-11,1.1493475250086513e-11,5.901774623715008e-13
31,7.775469984719249e-12,-1.2481127577048244e-11,4.318740771912741e-12,1.0435861735298536e-11,-3.469987541666585e-12,-5.547538101381318e-11,-3.2562859747837414e-11
32,-8.437487315914825e-12,1.0808435037725062e-11,1.4457174252323904e-11,-7.381348930752575e-12,-2.278892481950381e-12,1.524339766590337e-11,3.575211039448908e-11
33,-1.9836383358137293e-11,3.409120889073802e-11,-2.0037970879891308e-11,-3.547273200722981e-11,-3.8181316548807616e-11,-1.0042812844255297e-11,1.435600925106929e-12
34,1.76401073181159e-11,-5.405892259196829e-11,1.484092674543984e-11,1.246115685848766e-11,1.0288882215376835e-12,-1.2340606414088796e-11,2.4692407813292138e-11
35,-6.837088844544053e-12,6.516290241074939e-11,2.6500470456095563e-12,-5.7263046805902896e-11,4.8039507937783465e-12,-6.985445874758956e-12,-3.3154675595651616e-11
36,-1.6068904880518814e-11,-1.2285864539957623e-11,-8.204605105702997e-11,-2.993282178383259e-11,8.976392139246669e-12,1.1622720875726603e-11,-1.3240638696008267e-11
37,-1.505755733998266e-12,-1.7489176858677348e-11,-4.0141021514002864e-11,2.830104355880151e-11,-8.842517658463521e-11,1.0396875435445009e-10,8.766461186007592e-11
38,5.956252135407508e-11,4.531767029878515e-11,1.2686123674508302e-10,-2.2952646895888766e-11,1.9040708678917006e-10,-5.5215063275162966e-11,6.799174316115362e-11
39,-6.748295793730418e-11,6.22622443365624e-11,9.622803190756028e-11,2.607884952056035e-11,2.3406742071875242e-11,1.0423128092252815e-11,7.819014372931682e-11
