S,p03,p04,p05,p06,p07,p08,p09
164,25.048678981676172,24.987406774812367,24.88447953119532,24.752139193751074,24.59911793408764,24.437709848257324,24.289731121740484
165,25.057815584617057,24.994799741762105,24.89046837332864,24.756478783416465,24.601358903098,24.43733178765228,24.286653186678105
166,25.065935290058402,25.001362616094976,24.895725456275382,24.760160605197253,24.60300976139251,24.43642652494304,24.283103793010238
167,25.073142726483862,25.007180845904028,24.90032602366909,24.763253277981786,24.604134246075656,24.43505383631361,24.279138522231843
168,25.07953236907667,25.01233129201807,24.904337602293932,24.765818272953762,24.604789303239723,24.433267045154135,24.27480687750005
169,25.08518943464821,25.01688295595272,24.90782073252262,24.767910543488366,24.605025753032802,24.431113659773015,24.270152899319438
170,25.09019072292062,25.020897745164913,24.910829619884108,24.76957923533973,24.604888957213685,24.4286359503576,24.265215738594744
171,25.094605310727044,25.024431197806503,24.913412681115684,24.77086817052054,24.6044193200845,24.425871581712496,24.26003020659095
172,25.09849524088281,25.02753298756488,24.915613203546624,24.771816430302348,24.603652766330693,24.422853988426137,24.25462716644233
173,25.101916201464288,25.030247510215982,24.917469806950972,24.77245883198975,24.60262126575685,24.419612807946574,24.24903395734645
174,25.10491806191339,25.0326144843882,24.919016898650167,24.772826322561055,24.60135316084688,24.41617438222465,24.243274846469372
175,25.107545519986726,25.034669308610088,24.920285166984964,24.7729464824431,24.59987368652605,24.412561996456358,24.237371215463096
176,25.109838514936197,25.036443548742678,24.92130189253316,24.77284377988553,24.598205143178117,24.40879629119763,24.231342055713863
177,25.1118326978883,25.03796529111923,24.922091408541288,24.77253996744366,24.59636732083936,24.404895464158468,24.225204043659684
178,25.113559908618296,25.039259624293205,24.92267521674307,24.772054292299114,24.5943777358093,24.400875704344568,24.218972029643734
179,25.115048532597935,25.040348755567262,24.923072530924625,24.771403894874307,24.592251919131055,24.396751215505216,24.21265898888691
180,25.116323848095586,25.04125249629396,24.923300368584474,24.770603949519906,24.590003602753537,24.39253457069412,24.206276432181536
181,25.117408276287275,25.04198838835236,24.923373847229865,24.769667883361986,24.587644855245113,24.388236840167107,24.199834449234455
182,25.118321829609155,25.042572069366994,24.923306328616942,24.76860757596455,24.585186419301404,24.383867842203696,24.19334200567391
183,25.119082260971478,25.043017335946157,24.923109744889867,24.767433651362577,24.58263779487879,24.379436144528196,24.186806899706422
184,25.119705333054295,25.043336476215924,24.922794602844075,24.766155409139397,24.580007357144492,24.374949341421367,24.180236032833587
185,25.120204956863287,25.043540350111467,24.92237030082833,24.764781139197108,24.577302429662492,24.370414109142754,24.17363546882711
186,25.120593532790277,25.043638626698336,24.921845054137744,24.763318184994883,24.574529604137748,24.365836355855205,24.167010576547906
187,25.1208819932458,25.04363981259416,24.921226308549645,24.761773029524644,24.571694608965796,24.361221220914327,24.16036598376081
188,25.12108005419122,25.04355150634296,24.920520526450215,24.760151474367827,24.568802571423017,24.35657329868945,24.15370587769416
189,25.12119627553488,25.043380399125677,24.91973352221066,24.75845862193182,24.56585800771904,24.35189660019432,24.147033874299947
190,25.121238216030402,25.043132457369662,24.91887042523899,24.75669899979493,24.56286486207659,24.347194644747102,24.140353123414112
191,25.121212595280436,25.042812903564023,24.91793587324764,24.754876693577895,24.559826737657882,24.342470516103273,24.133666428838293
192,25.12112529302612,25.042426418764304,24.916933892882295,24.752995275889585,24.55674670329699,24.337727000300898,24.12697626326121
193,25.12098152749331,25.04197718380396,24.91586811643742,24.751057950567198,24.55362756776935,24.332966488316284,24.120284795969834
194,25.120785907972728,25.041468835240718,24.91474177901409,24.74906757896633,24.55047179807934,24.32819112527795,24.1135939212711
195,25.120542459688973,25.04090467354558,24.91355780307458,24.74702670625106,24.54728154290819,24.323402789150347,24.10690530965098
196,25.120254825594653,25.040287557942516,24.91231875580979,24.744937690002185,24.54405886069821,24.318603116313394,24.100220459644103
197,25.11992609939284,25.039620152966787,24.91102690385105,24.742802492738743,24.54080541696157,24.313793652908085,24.0935406885967
198,25.11955907635865,25.038904691143667,24.909684454854638,24.740623044294804,24.537522811840514,24.308975612541413,24.08686711206087
199,25.119156232733527,25.038143255073916,24.908293203651507,24.738401009471996,24.534212450078027,24.304150181109204,24.080200721243724
200,25.118719683092646,25.037337669431277,24.906854889650273,24.736137878278438,24.53087555238653,24.299318368292685,24.07354244695625
201,25.118251345190853,25.036489645913203,24.905371013517193,24.73383502490378,24.52751328902991,24.294481152509203,24.066893104901506
202,25.117752946357538,25.035600592815396,24.903843000600997,24.731493746088514,24.52412671658521,24.289639271302118,24.060253339541756
203,25.11722591762577,25.034671916301928,24.902272069482475,24.729115107646745,24.520716722520316,24.28479352758472,24.05362387349896
204,25.116671609737292,25.033704729793268,24.90065950411235,24.72670025142065,24.517284216329923,24.279944469185462,24.047005123861705
205,25.11609112048063,25.032700210658728,24.89900624809138,24.72425007198353,24.51382990358297,24.275092778225368,24.040397713065428
206,25.11548557890819,25.03165931031503,24.897313334548695,24.72176551506777,24.51035459785089,24.270238950663266,24.03380201059235
207,25.114855760932638,25.030582941809595,24.895581684347686,24.719247372928518,24.506858840567244,24.26538344693085,24.027218443478656
208,25.1142025497586,25.02947188531834,24.893812132376066,24.716696452742323,24.503343311721434,24.260526689090508,24.020647317968265
209,25.113526655928805,25.028326942333475,24.89200548225767,24.714113453683236,24.499808553457566,24.255669089257022,24.01408898791146
210,25.11282871680009,25.027148785028427,24.89016244666686,24.711499064977712,24.49625515055231,24.250810992754165,24.007543719761767
211,25.11210927025331,25.025938074918482,24.88828370132978,24.70885393890398,24.492683504462317,24.24595274135299,24.001011792051937
212,25.1113688257476,25.02469541951768,24.886369863708065,24.70617860623747,24.489094138147035,24.241094669008586,23.994493455603557
213,25.110607845135743,25.023421286363142,24.884421655002594,24.703473734177802,24.485487443826056,24.236236938435237,23.987988827656178
214,25.10982674550632,25.022116285811077,24.882439551277,24.700739821525982,24.481863900405184,24.23137992479951,23.981498185321467
215,25.109025877156906,25.020780862661237,24.88042415507152,24.69797739550472,24.478223834023535,24.22652378868406,23.975021653654945
216,25.108205566937155,25.019415446791978,24.87837600781972,24.69518695917827,24.474567673138377,24.221668753199307,23.968559406739583
217,25.10736607277408,25.01802048513468,24.876295596243377,24.692368969425612,24.47089568704541,24.216815044297842,23.96211154547245
218,25.106507721517342,25.016596428883982,24.8741833594579,24.68952387886247,24.467208260858794,24.211962880826828,23.95567830220102
219,25.105630764699068,25.015143641837764,24.872039784895602,24.68665215360488,24.463505803140603,24.207112393526128,23.949259696820487
220,25.104735389191998,25.01366241389746,24.8698653898316,24.68375423845259,24.459788498631948,24.20226371455669,23.94285581601707
221,25.103821806737866,25.012153225389962,24.867660495431206,24.680830515677595,24.45605668484063,24.197417131688322,23.93646688219064
222,25.10289023689438,25.010616308662744,24.86542563033822,24.677881390289254,24.45231075256515,24.192572639236683,23.93009285341918
223,25.10194083455985,25.009052045987797,24.8631611064809,24.674907299981893,24.44855085173003,24.187730505786927,23.9237338945486
224,25.100973739711204,25.00746076137261,24.86086736936954,24.671908559525942,24.44477728147376,24.182890806656584,23.917390075922636
225,25.09998917190614,25.005842707059852,24.858544811934276,24.668885517797886,24.440990413410187,24.178053685375286,23.911061423831367
226,25.09898720504111,25.004198252531747,24.85619371768166,24.66583862528182,24.43719038893732,24.173219298262435,23.904748097436364
227,25.097967966303255,25.002527563344753,24.853814615255484,24.662768224459338,24.433377483035198,24.168387648870745,23.898449970261023
228,25.096931661749974,25.000831033850087,24.851407685133605,24.65967455052009,24.429551986315797,24.163559002232656,23.892167310179953
229,25.095878364567167,24.999108829604207,24.848973457380904,24.656558106528333,24.425714128994965,24.15873331926832,23.885899985032207
