S,p03,p04,p05,p06,p07,p08,p09
112,0.020847003963098132,0.02027204271115579,0.01982286606860839,0.01945341006504009,0.019128590356132236,0.018820598022273316,0.01847520975317707
113,0.02019995992696977,0.019534994244452264,0.01903920081147703,0.01863940475743675,0.018291030592365587,0.017961895100171432,0.017594353334260404
114,0.01951086511908784,0.018766091880451086,0.018230094624982485,0.0178045722520892,0.017436374211143857,0.017089512152068664,0.01670369318418352
115,0.01878707280411618,0.01797283122328963,0.017403001244531424,0.016956292885339508,0.01657191994297591,0.016210658646542697,0.015810309825781133
116,0.018035762110457654,0.017162378966872893,0.016564962752596557,0.01610147279507146,0.015704447857700643,0.015331991214395657,0.014920690976083506
117,0.01726385914224693,0.01634149931817319,0.01572253987447425,0.015246498268339792,0.014840183606423807,0.014459569133151717,0.014040695397454783
118,0.016477949102977618,0.015516498805823176,0.014881774195174557,0.014397183143444181,0.01398474928748783,0.013598835035821821,0.013175536945908561
119,0.015684236469581947,0.014693188692405101,0.014048158707424818,0.01355876808162293,0.013143169752538597,0.012754606188991602,0.01232978672049967
120,0.014888486461472894,0.013876850637473126,0.013226610757754997,0.01273589393946395,0.01231985258698387,0.011931071099979818,0.011507372654762094
121,0.014095992231233367,0.013072224138710453,0.012421476114354846,0.011932606724940342,0.011518599656312745,0.011131806445519032,0.010711604971902489
122,0.013311556070760844,0.012283498804777082,0.011636530672376466,0.011152373815548344,0.010742628120397058,0.010359795332703925,0.009945199082039835
123,0.012539469942396408,0.01151430868873149,0.010874982301345426,0.010398090140029126,0.009994579990291186,0.009617446785625816,0.009210295068839969
124,0.011783522033681493,0.010767771350117528,0.010139506052553315,0.009672120704351528,0.009276569876703888,0.008906653832241318,0.008508529845130397
125,0.011046998942276787,0.010046476432989948,0.009432264747033514,0.008976324146203751,0.008590212985382095,0.008228806649412945,0.007841040776668251
126,0.01033268777206331,0.009352517800209625,0.008754932494525747,0.00831207550788804,0.007936648458439777,0.007584833241480737,0.007208519754442477
127,0.009642909049034643,0.008687536023899156,0.00810874713152998,0.007680322724468169,0.007316601298157366,0.006975259161379199,0.006611271494705306
128,0.008979541910036914,0.008052746700570879,0.0074945259598280245,0.0070816276931395805,0.0067304246087473985,0.006400249468185848,0.006049251553008617
129,0.008344028934459402,0.00744896482274271,0.006912714560769473,0.006516179560378532,0.006178113061139356,0.005859632032922946,0.005522101815813585
130,0.007737436789057028,0.0068766404837106165,0.006363436924061716,0.00598386865391376,0.005659378388145342,0.0053529515042782805,0.005029189722449701
131,0.007160463049160626,0.00633591735521577,0.005846511399454357,0.005484304175240595,0.005173666757229967,0.004879519011069533,0.004569676974597314
132,0.00661349389474708,0.005826654607687942,0.005361508179646535,0.005016874702334917,0.004720220125875585,0.0044384439590317015,0.004142534955065003
133,0.00609660698813741,0.005348450820008566,0.004907775839058104,0.0045807450632651125,0.004298074394171181,0.0040286552405177645,0.003746574073204556
134,0.005609630804315202,0.004900699011045617,0.004484475120136722,0.00417493275506331,0.0039061347933966317,0.0036489556620722396,0.00338049495951509
135,0.005152171702604846,0.004482614137657492,0.004090621281704898,0.0037983236111927,0.003543188320520585,0.0032980483410938177,0.003042911984607599
136,0.004723637161418992,0.004093265353333209,0.003725100903295697,0.003449692087542644,0.0032079261202966336,0.002974561041924062,0.002732383066472721
137,0.004323277309481455,0.0037315949086291766,0.0033867111071117506,0.0031277485135206007,0.002898990381083877,0.0026770664618425144,0.0024474203286217744
138,0.003950199030100521,0.003396449734793805,0.003074181336160109,0.002831134437997207,0.0026149662346597324,0.0024041085566750553,0.0021865223231998243
139,0.0036034066397405695,0.003086618285408349,0.0027861916152005506,0.002558477305569795,0.0023544350113979817,0.00215422879534799,0.0019481969815160483
140,0.0032818172712723026,0.002800833129867897,0.0025213957854930413,0.002308377133886097,0.002115965003213205,0.0019259729810983117,0.0017309638167262165
141,0.0029842808402236187,0.002537804064672855,0.0022784386999319395,0.002079447583014371,0.001898143793255258,0.0017179095124220112,0.0015333750269519442
142,0.0027096172772189675,0.0022962234424994676,0.0020559720326218667,0.0018703211424053734,0.001699587670600522,0.0015286363463928865,0.0013540232401965113
143,0.0024566022460703607,0.0020747891227301807,0.0018526675660268666,0.001679647425589792,0.0015189390012437798,0.0013567937173775135,0.0011915452091670886
144,0.002224015815954772,0.00187221942837823,0.0016672192515443385,0.0015061223734846862,0.001354894081373459,0.001201082042712187,0.001044650019821347
145,0.0020106336506842126,0.0016872517250021701,0.0014983683627178834,0.001348489817587506,0.0012062001530921407,0.001060247143414017,0.0009120878274870847
146,0.0018152468328480609,0.0015186620316853805,0.001344895608212937,0.0012055392062393366,0.0010716510701058723,0.0009330950945241057,0.0007926850997819201
147,0.0016366675481549464,0.0013652634578420475,0.0012056327847176362,0.0010761139890291815,0.0009501063402694854,0.0008184974831237923,0.0006853240819282291
148,0.0014737493359007203,0.0012259244641654732,0.0010794678217962428,0.000959126325028592,0.000840493541431897,0.0007153960979167096,0.0005889693710514621
149,0.001325379201944088,0.0010995614019293498,0.000965347908277181,0.0008535482720617438,0.0007418024239314036,0.0006227930526847558,0.0005026448945955053
150,0.0011904760555125904,0.000985140857778788,0.0008622719605000384,0.0007583931704857605,0.0006530648022362584,0.0005397532021333973,0.00042543668143935065
151,0.0010680230388970813,0.0008816873275918624,0.0007693034831390833,0.0006727604784373398,0.0005734072061613915,0.00046540570508568635,0.0003564989725646228
152,0.0009570420900217869,0.0007882857033791879,0.0006855631085045388,0.0005957987525562203,0.0005019968796204921,0.0003989491403899592,0.0002950529420786552
153,0.0008566140508037279,0.0007040677019176655,0.0006102329308532717,0.0005267180824830575,0.00043806892335851444,0.0003396287695522915,0.00024036900470036926
154,0.0007658659484377495,0.0006282368048005083,0.0005425480509302361,0.0004647880302854901,0.00038091172882559476,0.0002867647452831079,0.00019179324795004504
155,0.000683981085103369,0.0005600418262474705,0.0004817993470851434,0.00040933493039574387,0.00032988026532621006,0.00023972717144715716,0.00014871595510612678
156,0.0006101966931737479,0.0004987806789813476,0.00042734285443657427,0.00035972902878711466,0.00028436616617000254,0.00019792622651948477,0.00011057267101932666
157,0.000543799743013551,0.0004438123824002105,0.0003785697799685295,0.00031540679401587113,0.00024382607932693645,0.00016083546938716609,7.685855507588712e-05
158,0.00048412090336569236,0.00039453951217183203,0.00033494004014755774,0.00027583908490669273,0.0002077523220123112,0.00012797059412150702,4.71096939236304e-05
159,0.00043054939169451245,0.00035042738488755276,0.00029592797545774374,0.00024054891412106372,0.00017569270482908905,9.890023022762762e-05,2.091802286940947e-05
160,0.00038251357636909233,0.0003109534674194947,0.0002610878624409452,0.0002090984452252087,0.000147226089097785,7.320650752262736e-05,-2.1174884068386746e-06
161,0.000339488082090611,0.00027567374161208136,0.00022998250415184884,0.00018108742949607404,0.00012197133969493734,5.054353380273824e-05,-2.2325465920403076e-05
162,0.00030099450043508114,0.0002441654345375355,0.00020223033914135158,0.00015616173243415687,9.959272517789941e-05,3.0579769827454584e-05,-4.00164168468109e-05
163,0.0002665929343947937,0.00021603852928819833,0.0001774969149437311,0.00013399365172972466,7.978051996815338e-05,1.3016219213568547e-05,-5.548010051370511e-05
164,0.0002358687112291591,0.0001909525337850937,0.0001554455053565107,0.0001142825567512773,6.225036486284807e-05,-2.4067503545666113e-06,-6.895731985423481e-05
165,0.00020846783854722162,0.00016858493268046004,0.00013580987001660105,9.677499690496916e-05,4.676010689763643e-05,-1.5937331454551895e-05,-8.067715384640906e-05
166,0.0001840339791669976,0.00014865612740777578,0.00011831644997073454,8.121183725506853e-05,3.3066456239794206e-05,-2.7782789402408525e-05,-9.084459406949463e-05
167,0.00016227559740400466,0.00013090144079797028,0.00010274114004005241,6.739455216120405e-05,2.0982255932722182e-05,-3.813838134192338e-05,-9.963336822238489e-05
168,0.0001429089735438538,0.00011509030173328938,8.886821944997791e-05,5.512255540907063e-05,1.0322267485207703e-05,-4.717335855275451e-05,-0.00010721180387918139
169,0.0001256849913033875,0.00010101942393703212,7.651038913536468e-05,4.4223114059604995e-05,9.227107966580661e-07,-5.503352440427989e-05,-0.00011370808294941526
170,0.0001103732216733988,8.8481755255998e-05,6.550514797254436e-05,3.4543248261798e-05,-7.361222742474638e-06,-6.187327983298019e-05,-0.00011926658771699294
171,9.67713020827432e-05,7.732317897080065e-05,5.569347649725387e-05,2.5941417902686226e-05,-1.4657928204542259e-05,-6.779728778383287e-05,-0.00012399397064655204
172,8.46885228611427e-05,6.737522539879137e-05,4.6949395482442924e-05,1.829235429795517e-05,-2.1087487311888253e-05,-7.293067483260529e-05,-0.00012800015269931464
173,7.397005674647517e-05,5.851937601164536e-05,3.9151331066022976e-05,1.1498855201352853e-05,-2.6739996883407002e-05,-7.735451390544767e-05,-0.0001313574671257811
174,6.445318945225154e-05,5.062290142632264e-05,3.2183748999159434e-05,5.448157480714144e-06,-3.1719622484160936e-05,-8.116472827168764e-05,-0.00013415686339612876
175,5.601492603091174e-05,4.3586112496996066e-05,2.595825776552374e-05,6.608047442568932e-08,-3.6093865674047265e-05,-8.4422850932242e-05,-0.0001364598745112744
176,4.8520973905397113e-05,3.729070385816158e-05,2.038731850007025e-05,-4.744151738123037e-06,-3.9953249597601825e-05,-8.721386279830767e-05,-0.00013834338119522727
177,4.187143076705979e-05,3.168096895933559e-05,1.538765559416788e-05,-9.03142449715233e-06,-4.334182790444174e-05,-8.957343311521981e-05,-0.00013983608937451208
178,3.5976768231194e-05,2.6657147600417375e-05,1.0910383707596338e-05,-1.2860823517257813e-05,-4.632298100659682e-05,-9.157403724202595e-05,-0.00014101402712185518
179,3.074404730796232e-05,2.2160264734338853e-05,6.886153869345435e-06,-1.628791324037593e-05,-4.89421836391557e-05,-9.324693905909953e-05,-0.00014189367902872618
180,2.6097666250279872e-05,1.8118129219146795e-05,3.262954351157532e-06,-1.9360726355444058e-05,-5.125045277054596e-05,-9.465466632718744e-05,-0.00014253473068492895
181,2.1969839281155146e-05,1.4490098010355723e-05,-1.0373923942097463e-08,-2.2125732357380912e-05,-5.328416818883852e-05,-9.581128779245773e-05,-0.0001429577878298005
182,1.8297328097105492e-05,1.122572257372667e-05,-2.971631829495891e-06,-2.4614905669295695e-05,-5.507658329406695e-05,-9.675076739767974e-05,-0.00014319141428131843
183,1.5037073808343848e-05,8.289617881018785e-06,-5.651230594594381e-06,-2.6850415224544122e-05,-5.664062996402208e-05,-9.74975478129636e-05,-0.00014325237884804665
184,1.212399070027459e-05,5.619114062938024e-06,-8.086971092780004e-06,-2.8882425340270856e-05,-5.803599378850777e-05,-9.809696166485082e-05,-0.000143189140544564
185,9.535625622447697e-06,3.2106584058055887e-06,-1.0309548770237598e-05,-3.071463083870185e-05,-5.925130608375184e-05,-9.854332461145532e-05,-0.00014299970985121035
