S,p03,p04,p05,p06,p07,p08,p09
86,0.40979135240896325,0.5074647490284274,0.5729472968711077,0.6224653885969568,0.6644868012400246,0.7053120549081359,0.7546084978659101
87,0.4897043830461509,0.6030257769702432,0.6786187341057734,0.7356065498587422,0.7838661823530243,0.8306770011082114,0.8871040731658559
88,0.5814006800522741,0.7120160398079338,0.7987162339044189,0.8638798930384531,0.9189506759111449,0.9722850526038844,1.036468758517319
89,0.6859507823691305,0.8355501703450704,0.9343708637153996,1.0084234107820311,1.070881375886997,1.131278638770795,1.2038446019508005
90,0.8044291567486053,0.9747317814980877,1.0866928919925207,1.1703470689753106,1.2407653583913405,1.3087605187774947,1.3903274040330895
91,0.9379028059509191,1.130641092008939,1.256759012793586,1.3507198354290075,1.4296626008883817,1.5057806360106358,1.5969535497237235
92,1.0874196849337634,1.3043226806960975,1.4455999102980697,1.5505572041605218,1.6385735251190734,1.723323716227546,1.8246877230456162
93,1.2539971686540974,1.4967736292305116,1.6541884264830908,1.7708094777959165,1.8684274239796952,1.9622978662524657,2.074411755672225
94,1.438610810896221,1.7089322983341007,1.8834285732930705,2.01235104387695,2.1200720019978343,2.2235243959000255,2.3469148224337366
95,1.6421836219983061,1.941667960110498,2.1341456020723206,2.275970847890196,2.3942642226356834,2.5077290463109514,2.6428851538490417
96,1.8655760752478288,2.1957714811283484,2.4070773092323203,2.562364228223819,2.6916626151249177,2.8155347648065514,2.962903389987735
97,2.109577028038275,2.471947218234192,2.702866719630811,2.87212623764846,3.01282115062555,3.147456121505794,3.307437653103871
98,2.3748957157725283,2.7708062533019797,3.0220562495056846,3.205746533942295,3.358184753878243,3.5038954180001394,3.6768403702887476
99,2.6621549451900646,3.092861055671054,3.3650834105503464,3.5636058804814605,3.728086473739459,3.8851404949075694,4.071346833401235
100,2.971885580545724,3.43852162325839,3.7322780772382593,3.9459742573945595,4.122746295433875,4.291364204476118,4.49107544305657
101,3.30452238210864,3.8080931165316283,4.123861302049306,4.353010546432492,4.542271540182138,4.722625477686307,4.936029547528472
102,3.6604012229282032,4.201774964809511,4.539945628872855,4.7847637190255385,4.986658764988648,5.178871883364228,5.4061007568038875
103,4.039757677763152,4.619661392653474,4.980536824389297,5.241175427818713,5.455797047462688,5.659943550242708,5.90107358720486
104,4.442726948374323,5.061743286159716,5.445536921273901,5.722083877809527,5.949472518007522,6.165578302017383,6.4206312731808834
105,4.8693450627537604,5.527911295286218,5.93474844600695,6.227228834322932,6.4673739847313465,6.695417840335857,6.964362570049308
106,5.3195512628418635,6.017960049261859,6.447879688073382,6.756257611497541,7.009099484953821,7.249014801182742,7.531769364393277
107,5.7931914762256875,6.531593347770861,6.984550856380385,7.308731876597308,7.574163590996526,7.825840505992063,8.122274907113004
108,6.2900227524094605,7.068430180921606,7.544300962606354,7.884135102001578,8.162005296658425,8.425293229564975,8.735232487227998
109,6.809718533521018,7.628011425808886,8.126595269596821,8.48188049773523,8.771996313898603,9.046706811936527,9.369934371813828
110,7.351874622666451,8.209807066438309,8.730833145398142,9.101319262367085,9.403449616201012,9.689359450086965,10.025620848237462
111,7.916015710329124,8.813223786478295,9.356356169541728,9.741748998433248,10.055628075227183,10.352482517154371,10.701489218411051
112,8.501602319916065,9.437612790267812,10.002456347207922,10.402422149625627,10.727753050049696,11.035269270893632,11.396702610412841
113,9.108038037375698,10.08227771618727,10.668384298295592,11.082554330183694,11.419012802817619,11.736883328883053,12.110398489828182
114,9.734676896314348,10.746482517370467,11.35335730164602,11.781332431650302,12.128570630543157,12.45646680475535,12.841696770941617
